                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                0.82713,                 1.4966,                0.38183,                0.80359,                0.97119,                0.85184,                0.92615,                0.77654,                0.84226,                0.73295,                 0.7985,                0.40689,                0.57636,                 1.5869,                0.37232,                0.79774,              0.0014456,              0.0014456,              0.0014456
                     30,                0.82554,                  1.475,                0.37809,                0.80315,                0.96303,                0.85475,                0.92406,                0.76279,                0.82535,                0.72951,                0.79148,                0.40475,                0.61383,                 1.7432,                0.37564,                0.79808,              0.0014258,              0.0014258,              0.0014258
                     31,                0.81935,                 1.4808,                0.38185,                0.80313,                0.96607,                0.85357,                0.92305,                0.72878,                0.81901,                0.72397,                0.77869,                0.37687,                0.70862,                 1.7049,                0.40246,                0.80121,               0.001406,               0.001406,               0.001406
                     32,                0.81744,                 1.4695,                0.38007,                0.80343,                0.97026,                0.85274,                0.92302,                0.77599,                0.82931,                0.72443,                0.78334,                0.38776,                0.57689,                 1.7623,                 0.3699,                0.79705,              0.0013862,              0.0013862,              0.0013862
                     33,                0.81199,                 1.4718,                0.38189,                0.80183,                0.96815,                0.85326,                0.92446,                0.71875,                0.81316,                0.71696,                0.77579,                0.38051,                 0.7214,                 1.7697,                0.43361,                0.80088,              0.0013664,              0.0013664,              0.0013664
                     34,                 0.8036,                 1.4722,                0.37993,                0.80345,                0.96759,                 0.8538,                0.92379,                0.74108,                0.81078,                0.71544,                0.77321,                0.37715,                 0.7094,                 1.6543,                0.41119,                 0.7999,              0.0013466,              0.0013466,              0.0013466
                     35,                0.79742,                 1.4625,                0.38176,                0.80236,                0.96568,                0.85449,                 0.9247,                0.73263,                0.80084,                0.70954,                0.75861,                 0.3648,                0.67761,                 1.7569,                0.40281,                0.80027,              0.0013268,              0.0013268,              0.0013268
                     36,                0.81208,                 1.4631,                0.37634,                0.80191,                0.97043,                0.85239,                0.92383,                0.70615,                0.81344,                0.71875,                0.77602,                0.37675,                 0.8002,                 1.7144,                0.42859,                0.80396,               0.001307,               0.001307,               0.001307
                     37,                0.80437,                 1.4686,                0.38071,                0.80172,                0.96564,                0.85248,                0.92249,                0.70243,                0.80639,                0.71198,                0.76353,                0.37356,                0.74518,                 1.6393,                0.41058,                0.80043,              0.0012872,              0.0012872,              0.0012872
                     38,                0.79795,                 1.4428,                0.37317,                 0.8018,                0.97424,                0.85344,                0.92288,                0.73573,                0.82404,                0.71898,                0.77868,                0.38006,                0.70392,                 1.7352,                 0.3959,                0.80071,              0.0012674,              0.0012674,              0.0012674
                     39,                 0.8042,                 1.4546,                0.37758,                0.80052,                 0.9609,                0.85101,                0.92058,                0.66555,                0.78172,                0.69582,                0.74896,                0.35088,                0.86986,                 1.7503,                0.45117,                0.80637,              0.0012476,              0.0012476,              0.0012476
                     40,                0.79953,                 1.4517,                0.38008,                0.80054,                0.96766,                0.85444,                0.92458,                0.71242,                  0.808,                0.71809,                0.76954,                0.37647,                0.71581,                 1.6313,                 0.4215,                0.80061,              0.0012278,              0.0012278,              0.0012278
                     41,                0.79162,                 1.4469,                  0.378,                 0.8013,                0.96889,                0.85331,                0.92356,                0.70799,                0.81094,                0.71529,                0.76487,                0.36975,                0.79238,                 1.7571,                0.43972,                 0.8043,               0.001208,               0.001208,               0.001208
                     42,                0.79154,                 1.4415,                0.37847,                0.80099,                0.97063,                0.85337,                0.92317,                0.71953,                0.81435,                0.71527,                0.77562,                0.37935,                0.72176,                 1.7301,                0.40337,                0.80123,              0.0011882,              0.0011882,              0.0011882
                     43,                0.79264,                 1.4493,                0.37165,                0.80187,                0.96984,                0.85553,                0.92582,                0.71833,                0.81069,                 0.7157,                0.77346,                 0.3789,                 0.7242,                 1.7155,                0.39665,                0.80013,              0.0011684,              0.0011684,              0.0011684
                     44,                0.79356,                 1.4459,                0.37194,                0.80096,                0.96952,                0.85694,                0.92469,                0.72162,                0.80614,                0.71354,                0.76118,                0.35876,                0.72907,                  1.739,                 0.4198,                0.80176,              0.0011486,              0.0011486,              0.0011486
                     45,                0.78318,                 1.4324,                0.37312,                0.80151,                 0.9738,                 0.8537,                0.92284,                0.75006,                0.83086,                0.72847,                0.78724,                0.39744,                0.66212,                 1.6269,                0.39954,                0.79877,              0.0011288,              0.0011288,              0.0011288
                     46,                0.80362,                 1.4336,                0.36787,                0.80032,                0.97635,                0.85507,                0.92546,                0.75029,                0.83725,                0.73334,                0.80131,                0.41308,                0.65208,                 1.6016,                0.39382,                0.79806,               0.001109,               0.001109,               0.001109
                     47,                0.78772,                 1.4197,                0.37054,                0.79981,                 0.9667,                0.85888,                0.92548,                0.72194,                0.81406,                0.72335,                0.77551,                0.38082,                0.76765,                 1.6868,                0.44419,                0.80225,              0.0010892,              0.0010892,              0.0010892
                     48,                0.77537,                 1.4042,                0.37401,                0.80022,                0.97061,                0.85555,                0.92564,                0.72663,                 0.8051,                0.71093,                0.76431,                  0.375,                0.73253,                 1.6501,                0.42106,                 0.8008,              0.0010694,              0.0010694,              0.0010694
                     49,                0.77671,                 1.4367,                0.37659,                0.80028,                0.97264,                0.85533,                0.92518,                0.73533,                0.82364,                0.72552,                 0.7715,                0.37939,                0.68768,                 1.7349,                0.39407,                0.79981,              0.0010496,              0.0010496,              0.0010496
                     50,                0.77762,                 1.4177,                  0.378,                 0.8008,                0.96846,                0.85637,                0.92514,                 0.7403,                0.81832,                0.72267,                0.77436,                0.38161,                0.63575,                 1.7059,                0.38296,                0.79801,              0.0010298,              0.0010298,              0.0010298
                     51,                0.77717,                 1.4046,                0.37332,                0.79927,                0.96893,                0.85732,                0.92449,                0.71376,                0.81222,                0.71961,                0.77102,                0.37532,                0.75414,                 1.6955,                0.41725,                0.80081,                0.00101,                0.00101,                0.00101
                     52,                0.76468,                 1.4066,                0.36554,                0.80068,                0.97484,                0.85657,                0.92598,                0.75641,                0.82288,                0.72217,                0.77254,                0.38281,                0.59986,                 1.6669,                0.38342,                0.79677,              0.0009902,              0.0009902,              0.0009902
                     53,                0.78211,                 1.4124,                0.36705,                0.79982,                0.97303,                0.85815,                0.92734,                0.77431,                0.83008,                0.73159,                0.79094,                0.39193,                0.58672,                 1.6387,                0.35792,                0.79626,              0.0009704,              0.0009704,              0.0009704
                     54,                0.77365,                 1.4095,                0.36416,                0.80029,                0.97613,                0.85602,                0.92569,                0.73551,                 0.8244,                0.72096,                0.77954,                0.38809,                0.64829,                 1.6242,                 0.3854,                0.79755,              0.0009506,              0.0009506,              0.0009506
                     55,                 0.7703,                 1.3971,                 0.3733,                 0.7989,                0.97097,                0.85688,                0.92472,                 0.7249,                0.82174,                0.72595,                0.77226,                0.38298,                0.69255,                 1.6038,                0.40463,                 0.7987,              0.0009308,              0.0009308,              0.0009308
                     56,                0.77085,                 1.4038,                0.37092,                0.79916,                0.97122,                0.85859,                0.92618,                0.72095,                0.81874,                0.72379,                0.77278,                0.38103,                0.72151,                 1.6529,                0.42331,                0.79956,               0.000911,               0.000911,               0.000911
                     57,                0.76409,                 1.4055,                0.37511,                0.79968,                0.97213,                0.85602,                0.92475,                0.74962,                0.81895,                0.72186,                0.77491,                0.38772,                 0.6448,                 1.6336,                0.39891,                 0.7973,              0.0008912,              0.0008912,              0.0008912
                     58,                0.75868,                 1.3951,                0.37201,                0.79932,                 0.9726,                0.85725,                0.92533,                0.71742,                0.80964,                 0.7151,                0.76303,                0.37131,                0.71093,                 1.6952,                0.42427,                0.79818,              0.0008714,              0.0008714,              0.0008714
                     59,                0.76191,                 1.3943,                0.37533,                0.79749,                0.97317,                0.85831,                0.92643,                0.73222,                0.80787,                0.71251,                0.76172,                0.37421,                0.67337,                 1.6299,                0.40691,                0.79764,              0.0008516,              0.0008516,              0.0008516
                     60,                0.75473,                 1.3952,                 0.3702,                0.79859,                0.97196,                0.85894,                0.92641,                0.75717,                0.82664,                0.73124,                0.78058,                0.39262,                0.63207,                 1.6585,                0.40275,                0.79644,              0.0008318,              0.0008318,              0.0008318
                     61,                0.75501,                 1.3748,                0.37266,                0.79793,                0.97456,                0.85795,                0.92662,                0.76844,                0.83038,                0.72704,                 0.7808,                0.39412,                0.60405,                 1.6853,                0.38906,                0.79649,               0.000812,               0.000812,               0.000812
                     62,                 0.7542,                 1.3845,                0.37443,                0.79841,                0.97119,                0.86065,                 0.9269,                0.72206,                0.81272,                 0.7203,                0.76549,                0.37022,                0.69808,                  1.695,                0.40605,                0.79828,              0.0007922,              0.0007922,              0.0007922
                     63,                0.75201,                 1.3783,                0.37055,                0.79865,                0.97153,                0.85579,                0.92597,                0.71395,                 0.8075,                0.71262,                0.75852,                 0.3658,                0.69936,                 1.6619,                0.41088,                 0.7978,              0.0007724,              0.0007724,              0.0007724
                     64,                0.75669,                 1.3855,                0.37352,                 0.7975,                0.97588,                0.85835,                0.92604,                0.73981,                0.82414,                0.72425,                 0.7778,                 0.3928,                0.66601,                 1.7622,                0.41788,                0.79744,              0.0007526,              0.0007526,              0.0007526
                     65,                 0.7521,                 1.3664,                0.36683,                0.79796,                0.97256,                 0.8574,                0.92538,                0.74178,                0.82006,                0.72361,                0.77671,                0.38408,                0.66529,                 1.7064,                0.39532,                0.79843,              0.0007328,              0.0007328,              0.0007328
                     66,                0.74314,                 1.3565,                0.36636,                0.79682,                0.97221,                0.85875,                0.92635,                0.73044,                0.81703,                0.72286,                0.77354,                0.38783,                0.66137,                 1.6745,                0.41013,                0.79666,               0.000713,               0.000713,               0.000713
                     67,                0.74023,                 1.3588,                0.36835,                0.79779,                0.97217,                0.85977,                0.92587,                0.72358,                 0.8031,                0.70922,                0.75462,                0.37001,                0.68046,                 1.6672,                0.39261,                0.79745,              0.0006932,              0.0006932,              0.0006932
                     68,                0.74546,                 1.3611,                0.36897,                 0.7975,                0.97684,                0.85849,                0.92666,                0.73207,                0.81729,                0.72115,                0.76692,                0.37693,                0.66504,                 1.6443,                0.41883,                0.79672,              0.0006734,              0.0006734,              0.0006734
                     69,                 0.7454,                 1.3815,                0.36984,                0.79687,                0.97208,                0.85702,                0.92487,                0.74075,                0.82068,                0.72232,                0.77473,                0.39233,                0.64904,                  1.668,                0.39826,                0.79685,              0.0006536,              0.0006536,              0.0006536
                     70,                0.74782,                  1.366,                0.36793,                 0.7966,                0.97021,                0.85939,                0.92579,                0.75224,                0.81543,                 0.7224,                0.77494,                0.39033,                0.61688,                  1.611,                0.39068,                0.79464,              0.0006338,              0.0006338,              0.0006338
                     71,                0.74562,                 1.3567,                0.36368,                0.79719,                0.97199,                0.85894,                0.92635,                0.74198,                0.81234,                0.71884,                0.77219,                0.38152,                0.66245,                 1.6691,                0.39196,                0.79704,               0.000614,               0.000614,               0.000614
                     72,                0.75849,                 1.3666,                0.36001,                0.79733,                0.97297,                0.86008,                0.92638,                0.73357,                0.81666,                  0.722,                0.77382,                0.38405,                0.65426,                 1.6469,                0.40082,                0.79719,              0.0005942,              0.0005942,              0.0005942
                     73,                0.74199,                 1.3488,                 0.3668,                0.79695,                0.97482,                0.85916,                0.92657,                 0.7332,                0.82177,                 0.7224,                0.77474,                0.39314,                0.64254,                   1.56,                0.38417,                0.79618,              0.0005744,              0.0005744,              0.0005744
                     74,                0.73813,                 1.3588,                0.36886,                0.79617,                0.97348,                0.85945,                0.92689,                0.70528,                0.80664,                0.71269,                0.75548,                0.37092,                0.71505,                 1.6546,                0.42123,                0.79878,              0.0005546,              0.0005546,              0.0005546
                     75,                0.73507,                 1.3568,                0.37048,                0.79652,                 0.9741,                0.86075,                0.92701,                0.71726,                0.80875,                0.71365,                0.75635,                0.36759,                  0.704,                 1.7437,                  0.435,                 0.7991,              0.0005348,              0.0005348,              0.0005348
                     76,                0.73285,                 1.3359,                0.36864,                0.79611,                 0.9744,                0.86037,                 0.9267,                0.73831,                0.82854,                0.73144,                0.78076,                0.39498,                0.63912,                 1.6403,                0.42126,                0.79659,               0.000515,               0.000515,               0.000515
                     77,                0.72909,                 1.3358,                0.36291,                0.79673,                0.97395,                0.86112,                0.92743,                0.72959,                0.81628,                 0.7199,                 0.7645,                0.37624,                0.68948,                 1.6406,                0.41384,                  0.799,              0.0004952,              0.0004952,              0.0004952
                     78,                0.72246,                 1.3339,                0.36092,                0.79569,                0.97691,                0.85996,                0.92809,                0.75228,                0.83128,                0.73093,                0.78321,                0.39209,                0.63163,                  1.651,                0.39541,                 0.7964,              0.0004754,              0.0004754,              0.0004754
                     79,                0.72704,                 1.3132,                0.36549,                0.79519,                0.97557,                0.86011,                0.92692,                0.71588,                0.81156,                0.71518,                0.76357,                0.37617,                 0.6966,                 1.6657,                 0.4273,                 0.7978,              0.0004556,              0.0004556,              0.0004556
                     80,                0.71949,                 1.3154,                0.36072,                0.79572,                0.97646,                0.86208,                 0.9285,                0.72763,                0.81917,                0.72355,                0.77125,                0.38463,                 0.6651,                 1.6016,                0.41182,                 0.7969,              0.0004358,              0.0004358,              0.0004358
                     81,                0.72105,                  1.319,                0.35792,                0.79595,                0.97406,                0.86017,                0.92696,                0.74354,                0.81783,                0.72217,                0.77625,                0.38829,                0.66769,                 1.6926,                0.40501,                0.79723,               0.000416,               0.000416,               0.000416
                     82,                0.71454,                 1.3143,                0.35759,                0.79497,                0.97632,                0.86152,                 0.9286,                0.73344,                 0.8202,                0.72312,                0.77329,                0.38844,                0.67805,                 1.6473,                0.40895,                0.79803,              0.0003962,              0.0003962,              0.0003962
                     83,                0.70667,                    1.3,                0.35812,                0.79509,                0.97462,                0.86112,                0.92708,                0.71019,                 0.8136,                0.71889,                0.76656,                0.37935,                0.72419,                 1.6924,                0.42561,                0.80025,              0.0003764,              0.0003764,              0.0003764
                     84,                0.71474,                 1.3148,                0.35665,                0.79458,                0.97391,                0.86152,                 0.9275,                0.72973,                0.81731,                0.72226,                0.77275,                0.38434,                0.68405,                 1.6686,                0.41296,                0.79824,              0.0003566,              0.0003566,              0.0003566
                     85,                0.69437,                 1.3095,                0.33446,                0.79467,                0.97426,                0.86168,                0.92809,                0.75783,                0.81961,                0.72355,                0.78277,                0.39048,                0.62561,                 1.6538,                0.36591,                0.79561,              0.0003368,              0.0003368,              0.0003368
                     86,                0.66563,                 1.2953,                0.31146,                0.79457,                0.97528,                 0.8619,                0.92805,                 0.7764,                0.82444,                0.72827,                0.79176,                0.41489,                0.56731,                 1.5982,                 0.3418,                0.79257,               0.000317,               0.000317,               0.000317
                     87,                0.64138,                 1.2624,                0.29936,                 0.7929,                0.97729,                0.86301,                0.92896,                0.76847,                0.82749,                0.73026,                0.79306,                0.39826,                0.59429,                 1.6647,                0.36172,                0.79491,              0.0002972,              0.0002972,              0.0002972
                     88,                0.63452,                 1.2571,                0.29415,                0.79249,                0.97651,                0.86263,                0.92932,                0.81419,                0.83675,                0.73753,                0.80669,                0.43049,                0.45223,                 1.5437,                0.30732,                 0.7901,              0.0002774,              0.0002774,              0.0002774
                     89,                0.61255,                 1.2228,                0.28592,                 0.7917,                 0.9745,                0.86126,                0.92836,                0.80139,                0.82973,                0.73246,                0.80056,                0.42156,                0.48211,                 1.5847,                0.30548,                0.79016,              0.0002576,              0.0002576,              0.0002576
                     90,                0.60958,                  1.223,                0.28368,                0.79159,                0.97334,                0.86267,                0.92837,                 0.7621,                0.80853,                0.71704,                 0.7821,                0.40153,                0.59674,                 1.5842,                0.33407,                0.79324,              0.0002378,              0.0002378,              0.0002378
                     91,                0.58521,                 1.1716,                0.28057,                0.78982,                 0.9733,                 0.8608,                0.92687,                0.75557,                0.80822,                0.71607,                0.77983,                 0.3998,                0.60934,                 1.6118,                0.34565,                0.79293,               0.000218,               0.000218,               0.000218
                     92,                 0.5652,                 1.1374,                0.27507,                0.78906,                0.97469,                0.86088,                0.92726,                0.76103,                0.81594,                0.71968,                0.78547,                0.40448,                0.59664,                 1.6357,                0.34542,                0.79345,              0.0001982,              0.0001982,              0.0001982
                     93,                0.55648,                 1.1261,                0.27031,                0.78883,                0.97204,                0.86052,                0.92692,                 0.7248,                0.79646,                0.70485,                0.76755,                0.38502,                0.71163,                 1.7127,                 0.3682,                0.79771,              0.0001784,              0.0001784,              0.0001784
                     94,                0.55115,                 1.1141,                0.26773,                0.78686,                0.97557,                0.86163,                0.92502,                0.77965,                0.82279,                0.72638,                0.78996,                0.41574,                0.52586,                 1.6394,                0.32531,                0.79129,              0.0001586,              0.0001586,              0.0001586
                     95,                0.53662,                 1.0959,                0.26184,                0.78764,                0.97314,                0.86027,                0.92573,                 0.7586,                 0.8112,                0.71807,                0.78482,                0.40989,                0.58534,                  1.614,                0.33025,                0.79295,              0.0001388,              0.0001388,              0.0001388
                     96,                0.53632,                 1.0961,                0.26085,                0.78719,                0.97597,                0.86083,                0.92742,                0.79473,                0.82761,                0.72922,                0.79847,                 0.4224,                0.49751,                 1.6001,                0.32286,                0.79032,               0.000119,               0.000119,               0.000119
                     97,                0.51959,                 1.0738,                0.25596,                0.78714,                0.97382,                0.86325,                0.92817,                 0.8152,                0.83206,                0.73452,                0.80412,                0.42954,                0.43363,                 1.5636,                0.29012,                0.78901,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.52045,                 1.0744,                0.25476,                0.78698,                 0.9752,                0.86322,                0.92774,                  0.798,                0.83118,                 0.7334,                0.80211,                0.42814,                 0.4856,                 1.5851,                0.31209,                0.78994,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.51083,                 1.0608,                0.25091,                0.78589,                0.97564,                0.86242,                0.92727,                0.77844,                 0.8203,                0.72346,                0.78902,                0.41386,                0.53905,                 1.6382,                0.32501,                0.79179,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.50751,                 1.0615,                0.24927,                0.78671,                0.97434,                0.86258,                0.92582,                0.75762,                0.81258,                0.71765,                0.77875,                0.40304,                0.59277,                  1.647,                 0.3399,                0.79341,               3.98e-05,               3.98e-05,               3.98e-05
