DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID,,DropletID_GT,isElipse_GT,CenterX_GT,CenterY_GT,Diameter_GT,OverlappedDropletsID_GT
76,True,1322.0,226.0,14.0,[77],,235.0,True,1324.0,227.0,14.0,[164]
77,False,553.0,227.0,24.53746223449707,[],,378.0,True,555.0,229.0,24.0,[]
78,True,770.0,35.0,17.818181818181817,[79],,368.0,True,772.0,39.0,22.0,[474]
82,True,219.0,327.0,12.25,[83],,156.0,True,220.0,328.0,14.0,[568]
83,True,1278.0,370.0,9.333333333333332,[84],,110.0,True,1279.0,371.0,10.0,[380]
84,True,1191.0,572.0,17.8,[85],,120.0,True,1193.0,574.0,18.0,"[459, 553]"
85,False,1049.0,504.0,22.803709030151367,[],,348.0,True,1050.0,505.0,22.0,[]
86,False,746.0,502.0,22.803709030151367,[],,467.0,True,747.0,503.0,22.0,[]
87,False,1426.0,433.0,22.803709030151367,[],,584.0,True,1427.0,434.0,22.0,[]
88,False,1465.0,414.0,22.803709030151367,[],,116.0,True,1466.0,415.0,22.0,[]
89,False,1139.0,342.0,22.803709030151367,[],,298.0,True,1140.0,343.0,22.0,[]
90,False,589.0,279.0,22.803709030151367,[],,420.0,True,590.0,280.0,22.0,[]
91,False,449.0,170.0,22.803709030151367,[],,344.0,True,450.0,171.0,22.0,[]
92,False,1168.0,92.0,22.803709030151367,[],,18.0,True,1169.0,93.0,22.0,[]
93,False,1466.0,90.0,22.803709030151367,[],,253.0,True,1467.0,91.0,22.0,[]
94,False,302.0,72.0,22.803709030151367,[],,578.0,True,303.0,73.0,22.0,[]
95,False,1563.0,578.0,11.313908576965332,[],,403.0,True,1564.0,579.0,12.0,[]
96,True,682.0,581.0,10.666666666666666,[97],,202.0,True,684.0,580.0,10.0,[]
97,True,766.0,437.0,11.0,[98],,52.0,True,762.0,439.0,8.0,[]
98,True,1268.0,244.0,15.0,[99],,179.0,True,1271.0,246.0,14.0,[32]
99,False,1050.0,480.0,22.02291488647461,[],,390.0,True,1051.0,482.0,20.0,[54]
101,True,807.0,134.0,16.133333333333333,[102],,364.0,True,809.0,136.0,18.0,[505]
102,False,904.0,490.0,21.2604923248291,[],,70.0,True,905.0,491.0,20.0,[]
103,False,561.0,356.0,21.2604923248291,[],,293.0,True,562.0,357.0,20.0,[]
104,False,1544.0,334.0,21.2604923248291,[],,243.0,True,1545.0,335.0,20.0,[]
105,False,111.0,292.0,21.2604923248291,[],,475.0,True,112.0,293.0,20.0,[]
106,False,497.0,255.0,21.2604923248291,[],,316.0,True,498.0,256.0,20.0,[]
107,False,43.0,233.0,21.2604923248291,[],,76.0,True,44.0,234.0,20.0,[]
108,False,1646.0,138.0,21.2604923248291,[],,75.0,True,1647.0,139.0,20.0,[]
109,False,574.0,120.0,21.2604923248291,[],,526.0,True,575.0,121.0,20.0,[]
110,False,806.0,88.0,21.2604923248291,[],,537.0,True,807.0,89.0,20.0,[]
111,False,730.0,27.0,21.2604923248291,[],,28.0,True,731.0,28.0,20.0,[]
112,True,145.0,109.0,10.666666666666666,[113],,446.0,True,146.0,111.0,12.0,[]
118,True,1134.0,423.0,6.0,[119],,201.0,True,1136.0,424.0,10.0,[418]
119,False,252.0,375.0,10.000200271606445,[],,241.0,True,253.0,376.0,10.0,[]
120,False,485.0,473.0,18.94070816040039,[],,166.0,True,487.0,475.0,18.0,[]
121,False,634.0,367.0,18.94070816040039,[],,450.0,True,636.0,369.0,18.0,[]
122,False,124.0,566.0,18.94071388244629,[],,343.0,True,126.0,568.0,18.0,[]
123,False,1542.0,538.0,18.94074821472168,[],,483.0,True,1544.0,540.0,18.0,[]
124,False,835.0,533.0,18.94070816040039,[],,106.0,True,837.0,535.0,18.0,[]
125,False,1175.0,517.0,18.94074821472168,[],,400.0,True,1177.0,519.0,18.0,[]
126,False,688.0,516.0,18.94070816040039,[],,405.0,True,690.0,518.0,18.0,[]
127,False,1583.0,514.0,18.94074821472168,[],,77.0,True,1585.0,516.0,18.0,[]
128,False,314.0,510.0,18.94070816040039,[],,485.0,True,316.0,512.0,18.0,[]
129,False,1733.0,500.0,18.94074821472168,[],,359.0,True,1735.0,502.0,18.0,[]
130,False,1345.0,475.0,18.94074821472168,[],,375.0,True,1347.0,477.0,18.0,[]
131,False,1060.0,384.0,18.94074821472168,[],,493.0,True,1062.0,386.0,18.0,[]
132,False,379.0,379.0,18.94070816040039,[],,541.0,True,381.0,381.0,18.0,[]
133,False,157.0,334.0,18.940717697143555,[],,367.0,True,159.0,336.0,18.0,[]
134,False,1045.0,308.0,18.94074821472168,[],,534.0,True,1047.0,310.0,18.0,[]
135,False,1137.0,305.0,18.94074821472168,[],,510.0,True,1139.0,307.0,18.0,[]
136,False,939.0,301.0,18.94070816040039,[],,361.0,True,941.0,303.0,18.0,[]
137,False,972.0,258.0,18.929981231689453,[],,271.0,True,974.0,260.0,18.0,[]
138,False,773.0,236.0,18.9406795501709,[],,194.0,True,775.0,238.0,18.0,[]
139,False,1673.0,186.0,18.940717697143555,[],,484.0,True,1675.0,188.0,18.0,[]
140,False,474.0,184.0,18.9406795501709,[],,21.0,True,476.0,186.0,18.0,[]
141,False,720.0,116.0,18.94069480895996,[],,521.0,True,722.0,118.0,18.0,[]
142,False,1082.0,115.0,18.940732955932617,[],,99.0,True,1084.0,117.0,18.0,[]
143,False,1525.0,88.0,18.940732955932617,[],,340.0,True,1527.0,90.0,18.0,[]
144,False,987.0,76.0,18.94069480895996,[],,315.0,True,989.0,78.0,18.0,[]
145,False,729.0,52.0,18.94068717956543,[],,404.0,True,731.0,54.0,18.0,[]
146,False,1138.0,48.0,18.940725326538086,[],,147.0,True,1140.0,50.0,18.0,[]
147,False,562.0,37.0,18.94068717956543,[],,281.0,True,564.0,39.0,18.0,[]
148,False,994.0,18.0,18.940690994262695,[],,140.0,True,996.0,20.0,18.0,[]
149,False,709.0,256.0,18.929981231689453,[],,569.0,True,711.0,258.0,18.0,[]
151,True,806.0,537.0,12.75,[152],,269.0,True,807.0,539.0,14.0,[432]
152,True,1124.0,202.0,12.666666666666666,[153],,354.0,True,1125.0,203.0,14.0,[482]
154,False,1166.0,351.0,16.970762252807617,[],,515.0,True,1167.0,352.0,16.0,[]
155,False,1527.0,310.0,16.970762252807617,[],,246.0,True,1528.0,311.0,16.0,[]
156,False,1051.0,282.0,16.970762252807617,[],,214.0,True,1052.0,283.0,16.0,[]
158,False,1487.0,307.0,16.970762252807617,[],,486.0,True,1488.0,308.0,16.0,[]
159,False,1684.0,303.0,16.970762252807617,[],,566.0,True,1685.0,304.0,16.0,[]
160,False,145.0,235.0,16.970762252807617,[],,309.0,True,146.0,236.0,16.0,"[414, 451]"
161,False,979.0,106.0,16.970762252807617,[],,131.0,True,980.0,107.0,16.0,[]
162,False,1647.0,33.0,16.970762252807617,[],,494.0,True,1648.0,34.0,16.0,[]
163,False,1348.0,27.0,16.970762252807617,[],,200.0,True,1349.0,28.0,16.0,[]
164,False,180.0,587.0,16.970762252807617,[],,16.0,True,181.0,588.0,16.0,[]
165,False,1341.0,569.0,16.970762252807617,[],,409.0,True,1342.0,570.0,16.0,[]
166,False,1240.0,550.0,16.970762252807617,[],,455.0,True,1241.0,551.0,16.0,[]
167,False,607.0,548.0,16.970762252807617,[],,321.0,True,608.0,549.0,16.0,[]
168,False,680.0,543.0,16.970762252807617,[],,433.0,True,681.0,544.0,16.0,[]
169,False,1313.0,527.0,16.970762252807617,[],,338.0,True,1314.0,528.0,16.0,[]
170,False,84.0,426.0,16.970762252807617,[],,449.0,True,85.0,427.0,16.0,[]
171,False,12.0,408.0,16.970762252807617,[],,4.0,True,13.0,409.0,16.0,[]
172,False,643.0,386.0,16.970762252807617,[],,9.0,True,644.0,387.0,16.0,[]
173,False,1505.0,381.0,16.970762252807617,[],,225.0,True,1506.0,382.0,16.0,[]
174,False,908.0,378.0,16.970762252807617,[],,39.0,True,909.0,379.0,16.0,[]
175,False,125.0,377.0,16.970762252807617,[],,98.0,True,126.0,378.0,16.0,[]
176,False,688.0,372.0,16.970762252807617,[],,89.0,True,689.0,373.0,16.0,[]
177,False,1532.0,365.0,16.970762252807617,[],,273.0,True,1533.0,366.0,16.0,[]
178,False,1631.0,318.0,16.970762252807617,[],,26.0,True,1632.0,319.0,16.0,[]
179,False,1559.0,290.0,16.970762252807617,[],,135.0,True,1560.0,291.0,16.0,[]
180,False,1016.0,264.0,16.970762252807617,[],,538.0,True,1017.0,265.0,16.0,[]
181,False,213.0,242.0,16.970762252807617,[],,347.0,True,214.0,243.0,16.0,[]
182,False,1433.0,198.0,16.970762252807617,[],,50.0,True,1434.0,199.0,16.0,[]
183,False,1121.0,175.0,16.970762252807617,[],,369.0,True,1122.0,176.0,16.0,[]
184,False,263.0,147.0,16.970762252807617,[],,376.0,True,264.0,148.0,16.0,[]
185,False,1588.0,130.0,16.970762252807617,[],,394.0,True,1589.0,131.0,16.0,[]
186,False,14.0,111.0,16.970762252807617,[],,127.0,True,15.0,112.0,16.0,[]
187,False,85.0,108.0,16.970762252807617,[],,151.0,True,86.0,109.0,16.0,[]
188,False,283.0,103.0,16.970762252807617,[],,38.0,True,284.0,104.0,16.0,[]
189,False,238.0,23.0,16.970762252807617,[],,123.0,True,239.0,24.0,16.0,[]
190,False,332.0,21.0,16.970762252807617,[],,255.0,True,333.0,22.0,16.0,[]
191,False,1502.0,296.0,16.970762252807617,[],,239.0,True,1503.0,297.0,16.0,[]
192,False,282.0,78.0,16.970762252807617,[],,499.0,True,283.0,79.0,16.0,[]
193,False,750.0,561.0,16.970762252807617,[],,169.0,True,751.0,562.0,16.0,[]
198,True,807.0,568.0,16.869258880615234,[],,465.0,True,809.0,569.0,14.0,[417]
199,True,567.0,521.0,12.0,[],,10.0,True,568.0,522.0,12.0,[319]
201,False,1336.0,451.0,14.514878273010254,[],,159.0,True,1338.0,453.0,14.0,[]
202,False,1240.0,344.0,14.514878273010254,[],,296.0,True,1242.0,346.0,14.0,[]
203,True,1364.0,290.0,16.045963287353516,[],,197.0,True,1366.0,292.0,14.0,[413]
204,False,1247.0,213.0,14.514848709106445,[],,247.0,True,1249.0,215.0,14.0,[]
205,True,309.0,438.0,14.755674362182617,[],,550.0,True,311.0,440.0,14.0,[218]
206,False,1077.0,483.0,14.514878273010254,[],,103.0,True,1079.0,485.0,14.0,[]
207,False,1205.0,426.0,14.514878273010254,[],,59.0,True,1207.0,428.0,14.0,[]
208,False,1097.0,374.0,14.514878273010254,[],,97.0,True,1099.0,376.0,14.0,[]
209,False,753.0,194.0,14.514848709106445,[],,184.0,True,755.0,196.0,14.0,[]
210,False,1237.0,141.0,14.514848709106445,[],,93.0,True,1239.0,143.0,14.0,[]
211,False,1666.0,17.0,14.514863014221191,[],,259.0,True,1668.0,19.0,14.0,[]
212,False,1549.0,365.0,8.112105369567871,[],,251.0,True,1551.0,367.0,8.0,[]
213,False,1053.0,566.0,14.514878273010254,[],,419.0,True,1055.0,568.0,14.0,[]
214,False,775.0,549.0,14.514878273010254,[],,317.0,True,777.0,551.0,14.0,[]
215,False,1027.0,535.0,14.514878273010254,[],,163.0,True,1029.0,537.0,14.0,[]
216,False,85.0,515.0,14.51488208770752,[],,289.0,True,87.0,517.0,14.0,[]
217,False,502.0,470.0,14.503212928771973,[],,291.0,True,504.0,472.0,14.0,[]
218,False,1653.0,450.0,14.514878273010254,[],,295.0,True,1655.0,452.0,14.0,[]
219,False,903.0,446.0,14.514878273010254,[],,20.0,True,905.0,448.0,14.0,[]
220,False,661.0,429.0,14.514878273010254,[],,557.0,True,663.0,431.0,14.0,[]
221,False,1710.0,405.0,14.514878273010254,[],,573.0,True,1712.0,407.0,14.0,[]
222,False,1019.0,402.0,14.514878273010254,[],,136.0,True,1021.0,404.0,14.0,[]
223,False,1375.0,361.0,14.514878273010254,[],,581.0,True,1377.0,363.0,14.0,[]
224,False,931.0,342.0,14.514878273010254,[],,545.0,True,933.0,344.0,14.0,[]
225,False,545.0,341.0,14.514878273010254,[],,471.0,True,547.0,343.0,14.0,[]
226,False,1397.0,337.0,14.514878273010254,[],,78.0,True,1399.0,339.0,14.0,[]
227,False,274.0,312.0,14.514878273010254,[],,41.0,True,276.0,314.0,14.0,[]
228,False,914.0,307.0,14.514878273010254,[],,345.0,True,916.0,309.0,14.0,[]
229,False,166.0,291.0,14.514886856079102,[],,203.0,True,168.0,293.0,14.0,[]
230,False,980.0,242.0,14.514848709106445,[],,428.0,True,982.0,244.0,14.0,[]
231,False,761.0,157.0,14.514848709106445,[],,150.0,True,763.0,159.0,14.0,[]
232,False,477.0,157.0,14.514848709106445,[],,350.0,True,479.0,159.0,14.0,[]
233,False,1281.0,151.0,14.514848709106445,[],,128.0,True,1283.0,153.0,14.0,[]
234,False,495.0,148.0,14.514848709106445,[],,13.0,True,497.0,150.0,14.0,[]
235,False,476.0,127.0,14.514863014221191,[],,294.0,True,478.0,129.0,14.0,[]
236,True,747.0,115.0,14.959921836853027,[],,528.0,True,749.0,116.0,14.0,[]
237,False,788.0,77.0,14.514863014221191,[],,267.0,True,790.0,79.0,14.0,[]
238,False,521.0,73.0,14.514863014221191,[],,249.0,True,523.0,75.0,14.0,[]
239,False,245.0,424.0,14.503204345703125,[],,69.0,True,247.0,426.0,14.0,[]
240,False,290.0,589.0,14.514878273010254,[],,437.0,True,292.0,591.0,14.0,[]
241,True,1705.0,49.0,14.468649864196777,[],,448.0,True,1706.0,51.0,14.0,[]
246,False,1426.0,234.0,12.806448936462402,[],,543.0,True,1427.0,235.0,12.0,[]
247,False,1648.0,69.0,12.806448936462402,[],,37.0,True,1649.0,70.0,12.0,[]
248,False,1350.0,44.0,12.806448936462402,[],,407.0,True,1351.0,45.0,12.0,[]
249,False,47.0,581.0,12.806448936462402,[],,365.0,True,48.0,582.0,12.0,[]
250,False,1726.0,330.0,12.806448936462402,[],,531.0,True,1727.0,331.0,12.0,[]
252,False,1232.0,586.0,12.806448936462402,[],,389.0,True,1233.0,587.0,12.0,[]
253,False,1476.0,585.0,12.806448936462402,[],,556.0,True,1477.0,586.0,12.0,[]
254,False,817.0,583.0,12.806448936462402,[],,425.0,True,818.0,584.0,12.0,[]
255,False,1361.0,567.0,12.806448936462402,[],,577.0,True,1362.0,568.0,12.0,[]
256,False,1169.0,554.0,12.806448936462402,[],,496.0,True,1170.0,555.0,12.0,[]
257,False,1523.0,552.0,12.806448936462402,[],,223.0,True,1524.0,553.0,12.0,[]
258,False,276.0,539.0,12.806448936462402,[],,105.0,True,277.0,540.0,12.0,[]
259,False,518.0,538.0,12.806448936462402,[],,453.0,True,519.0,539.0,12.0,[]
260,False,1331.0,522.0,12.806448936462402,[],,549.0,True,1332.0,523.0,12.0,[]
261,False,541.0,508.0,12.806448936462402,[],,430.0,True,542.0,509.0,12.0,[]
262,False,803.0,503.0,12.806448936462402,[],,341.0,True,804.0,504.0,12.0,[]
263,False,467.0,465.0,12.806448936462402,[],,567.0,True,468.0,466.0,12.0,[]
264,False,683.0,428.0,12.806448936462402,[],,513.0,True,684.0,429.0,12.0,[]
265,False,1587.0,403.0,12.806448936462402,[],,406.0,True,1588.0,404.0,12.0,[]
266,False,362.0,401.0,12.806448936462402,[],,379.0,True,363.0,402.0,12.0,[]
267,False,521.0,395.0,12.806448936462402,[],,274.0,True,522.0,396.0,12.0,[]
268,False,1705.0,376.0,12.806448936462402,[],,158.0,True,1706.0,377.0,12.0,[]
269,False,667.0,366.0,12.806448936462402,[],,575.0,True,668.0,367.0,12.0,[]
270,False,303.0,352.0,12.806448936462402,[],,144.0,True,304.0,353.0,12.0,[]
271,False,465.0,340.0,12.806448936462402,[],,119.0,True,466.0,341.0,12.0,[]
272,False,431.0,317.0,12.806448936462402,[],,280.0,True,432.0,318.0,12.0,[]
273,False,393.0,268.0,12.806448936462402,[],,580.0,True,394.0,269.0,12.0,[]
274,False,393.0,243.0,12.806448936462402,[],,440.0,True,394.0,244.0,12.0,[]
275,False,1124.0,234.0,12.806448936462402,[],,554.0,True,1125.0,235.0,12.0,[]
276,False,1132.0,113.0,12.806448936462402,[],,497.0,True,1133.0,114.0,12.0,[]
277,False,240.0,94.0,12.806448936462402,[],,564.0,True,241.0,95.0,12.0,[]
278,False,1404.0,70.0,12.806448936462402,[],,311.0,True,1405.0,71.0,12.0,[]
279,False,331.0,60.0,12.806448936462402,[],,177.0,True,332.0,61.0,12.0,[]
280,False,978.0,49.0,12.806448936462402,[],,326.0,True,979.0,50.0,12.0,[]
281,False,1081.0,48.0,12.806448936462402,[],,129.0,True,1082.0,49.0,12.0,[]
282,False,1568.0,11.0,12.806448936462402,[],,260.0,True,1569.0,12.0,12.0,[]
283,True,531.0,403.0,14.30053424835205,[],,36.0,True,533.0,403.0,10.0,[574]
284,True,255.0,414.0,12.87768840789795,[],,444.0,True,256.0,416.0,12.0,[]
291,False,655.0,572.0,11.313908576965332,[],,561.0,True,656.0,573.0,10.0,[]
292,False,1155.0,374.0,11.313908576965332,[],,118.0,True,1156.0,375.0,10.0,[]
293,False,1730.0,303.0,11.313908576965332,[],,175.0,True,1731.0,304.0,10.0,[]
294,False,1213.0,276.0,11.313908576965332,[],,6.0,True,1214.0,277.0,10.0,[]
295,False,1225.0,207.0,11.313908576965332,[],,516.0,True,1226.0,208.0,10.0,[]
296,False,1649.0,198.0,11.313908576965332,[],,134.0,True,1650.0,199.0,10.0,[]
297,True,558.0,304.0,10.501547813415527,[],,264.0,True,559.0,305.0,10.0,[]
298,True,704.0,415.0,11.290976524353027,[],,8.0,True,706.0,416.0,10.0,[]
299,True,472.0,293.0,11.290976524353027,[],,519.0,True,473.0,295.0,10.0,[]
300,True,468.0,231.0,11.290976524353027,[],,410.0,True,470.0,232.0,10.0,[]
301,True,785.0,191.0,11.290976524353027,[],,193.0,True,786.0,193.0,10.0,[]
302,True,1047.0,170.0,11.290976524353027,[],,391.0,True,1048.0,172.0,10.0,[]
303,True,1739.0,159.0,11.290976524353027,[],,80.0,True,1740.0,161.0,10.0,[]
304,True,1073.0,158.0,11.290976524353027,[],,488.0,True,1075.0,159.0,10.0,[]
305,False,894.0,560.0,11.313908576965332,[],,7.0,True,895.0,561.0,10.0,[]
306,False,1438.0,501.0,11.313908576965332,[],,45.0,True,1439.0,502.0,10.0,[]
307,False,650.0,474.0,11.313908576965332,[],,226.0,True,651.0,475.0,10.0,[]
308,False,891.0,471.0,11.313908576965332,[],,290.0,True,892.0,472.0,10.0,[]
309,False,72.0,447.0,11.313908576965332,[],,468.0,True,73.0,448.0,10.0,[]
310,False,1395.0,444.0,11.313908576965332,[],,299.0,True,1396.0,445.0,10.0,[]
311,False,1645.0,402.0,11.313908576965332,[],,44.0,True,1646.0,403.0,10.0,[]
312,False,1424.0,402.0,11.313908576965332,[],,250.0,True,1425.0,403.0,10.0,[]
313,False,188.0,309.0,11.313908576965332,[],,199.0,True,189.0,310.0,10.0,[]
314,False,319.0,255.0,11.313908576965332,[],,180.0,True,320.0,256.0,10.0,[]
315,False,404.0,253.0,11.313908576965332,[],,53.0,True,405.0,254.0,10.0,[]
316,False,1615.0,245.0,11.313908576965332,[],,174.0,True,1616.0,246.0,10.0,[]
317,False,185.0,234.0,11.313908576965332,[],,67.0,True,186.0,235.0,10.0,[]
318,False,902.0,227.0,11.313908576965332,[],,230.0,True,903.0,228.0,10.0,[]
319,False,414.0,225.0,11.313908576965332,[],,149.0,True,415.0,226.0,10.0,[]
320,False,527.0,222.0,11.313908576965332,[],,146.0,True,528.0,223.0,10.0,[]
321,False,1518.0,216.0,11.313908576965332,[],,191.0,True,1519.0,217.0,10.0,[]
322,False,473.0,208.0,11.313908576965332,[],,204.0,True,474.0,209.0,10.0,[]
323,False,70.0,189.0,11.313908576965332,[],,423.0,True,71.0,190.0,10.0,[]
324,False,968.0,140.0,11.313908576965332,[],,360.0,True,969.0,141.0,10.0,[]
325,False,1667.0,117.0,11.313908576965332,[],,155.0,True,1668.0,118.0,10.0,[]
326,False,519.0,110.0,11.313908576965332,[],,551.0,True,520.0,111.0,10.0,[]
327,False,1216.0,85.0,11.313908576965332,[],,11.0,True,1217.0,86.0,10.0,[]
328,False,746.0,73.0,11.313908576965332,[],,438.0,True,747.0,74.0,10.0,[]
329,False,644.0,42.0,11.313908576965332,[],,115.0,True,645.0,43.0,10.0,[]
330,False,345.0,35.0,11.313908576965332,[],,277.0,True,346.0,36.0,10.0,[]
331,False,1394.0,7.0,11.313908576965332,[],,303.0,True,1395.0,8.0,10.0,[]
332,False,549.0,461.0,11.313908576965332,[],,139.0,True,550.0,462.0,10.0,[]
333,False,546.0,450.0,11.313908576965332,[],,324.0,True,547.0,451.0,10.0,[]
334,False,451.0,153.0,11.313908576965332,[],,308.0,True,452.0,154.0,10.0,[]
335,False,1670.0,100.0,11.313908576965332,[],,335.0,True,1671.0,101.0,10.0,[]
337,False,48.0,550.0,9.556509971618652,[],,74.0,True,50.0,552.0,8.0,[]
338,False,1581.0,494.0,9.556476593017578,[],,408.0,True,1583.0,496.0,8.0,[]
339,False,858.0,475.0,9.556476593017578,[],,85.0,True,860.0,477.0,8.0,[]
340,False,1284.0,426.0,9.556476593017578,[],,540.0,True,1286.0,428.0,8.0,[]
341,False,1678.0,417.0,9.556476593017578,[],,518.0,True,1680.0,419.0,8.0,[]
342,False,1257.0,389.0,9.556476593017578,[],,14.0,True,1259.0,391.0,8.0,[]
343,False,1372.0,383.0,9.556476593017578,[],,336.0,True,1374.0,385.0,8.0,[]
344,False,1384.0,376.0,9.556476593017578,[],,339.0,True,1386.0,378.0,8.0,[]
345,False,1330.0,369.0,9.556476593017578,[],,386.0,True,1332.0,371.0,8.0,[]
346,False,296.0,328.0,9.556448936462402,[],,310.0,True,298.0,330.0,8.0,[]
347,False,645.0,273.0,9.556476593017578,[],,384.0,True,647.0,275.0,8.0,[]
348,False,1303.0,209.0,9.556504249572754,[],,27.0,True,1305.0,211.0,8.0,[]
349,False,1341.0,195.0,9.556504249572754,[],,216.0,True,1343.0,197.0,8.0,[]
350,False,1659.0,158.0,9.556504249572754,[],,83.0,True,1661.0,160.0,8.0,[]
351,False,1141.0,142.0,9.556504249572754,[],,461.0,True,1143.0,144.0,8.0,[]
352,False,921.0,135.0,9.556504249572754,[],,245.0,True,923.0,137.0,8.0,[]
353,False,1015.0,131.0,9.556504249572754,[],,377.0,True,1017.0,133.0,8.0,[]
354,False,951.0,120.0,9.556509971618652,[],,29.0,True,953.0,122.0,8.0,[]
355,False,1331.0,118.0,9.556490898132324,[],,185.0,True,1333.0,120.0,8.0,[]
