DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID,,DropletID_GT,isElipse_GT,CenterX_GT,CenterY_GT,Diameter_GT,OverlappedDropletsID_GT
51,False,140.0,149.0,16.000200271606445,[],,413.0,True,140.0,150.0,16.0,[]
54,True,1359.0,34.0,20.57142857142857,"[55, 56]",,388.0,True,1361.0,38.0,18.0,"[442, 733]"
58,True,916.0,265.0,21.818181818181817,[59],,787.0,True,915.0,269.0,24.0,[487]
60,True,403.0,356.0,12.666666666666668,[61],,164.0,True,403.0,358.0,14.0,[545]
61,False,811.0,395.0,29.029497146606445,[],,808.0,True,812.0,397.0,28.0,[]
62,False,399.0,208.0,29.029542922973633,[],,774.0,True,400.0,210.0,28.0,[]
65,True,636.0,458.0,20.0,[66],,297.0,True,636.0,460.0,22.0,[726]
66,False,852.0,408.0,29.12063980102539,[],,321.0,True,852.0,408.0,26.0,[446]
67,True,359.0,307.0,20.363636363636363,[68],,735.0,True,358.0,309.0,20.0,[96]
68,True,1259.0,73.0,15.8,[69],,329.0,True,1260.0,75.0,18.0,[535]
69,False,34.0,516.0,28.30044937133789,[],,357.0,True,34.0,518.0,26.0,[326]
70,False,1677.0,141.0,27.109195709228516,[],,653.0,True,1678.0,143.0,26.0,[565]
72,True,1308.0,498.0,14.92114543914795,[],,708.0,True,1308.0,501.0,12.0,[196]
73,False,1427.0,569.0,27.109224319458008,[],,34.0,True,1428.0,571.0,26.0,[585]
74,False,619.0,520.0,27.109224319458008,[],,503.0,True,620.0,522.0,26.0,[]
75,False,362.0,516.0,27.109241485595703,[],,250.0,True,363.0,518.0,26.0,[368]
76,False,923.0,321.0,27.10916519165039,[],,405.0,True,924.0,323.0,26.0,[]
77,False,600.0,307.0,27.10916519165039,[],,749.0,True,601.0,309.0,26.0,[]
78,False,686.0,193.0,27.109195709228516,[],,529.0,True,687.0,195.0,26.0,[]
79,False,1420.0,91.0,27.109195709228516,[],,208.0,True,1421.0,93.0,26.0,[]
80,False,974.0,56.0,27.109188079833984,[],,793.0,True,975.0,58.0,26.0,[]
81,True,1532.0,410.0,18.153846153846153,[82],,200.0,True,1533.0,411.0,20.0,[527]
82,True,1540.0,423.0,7.5,[81],,527.0,True,1540.0,423.0,8.0,[200]
83,True,62.0,432.0,17.5,[84],,328.0,True,63.0,434.0,20.0,[740]
86,True,1136.0,430.0,15.2,[87],,729.0,True,1136.0,432.0,16.0,[153]
89,True,1140.0,451.0,26.060279846191406,[],,256.0,True,1141.0,453.0,24.0,[454]
90,True,1103.0,516.0,19.25,[91],,770.0,True,1104.0,520.0,18.0,[383]
91,False,872.0,553.0,26.44487762451172,[],,345.0,True,874.0,554.0,24.0,[617]
92,False,1561.0,48.0,26.077009201049805,[],,795.0,True,1561.0,50.0,24.0,[826]
93,True,1591.0,400.0,12.666666666666666,[94],,28.0,True,1591.0,402.0,14.0,[759]
94,False,1681.0,325.0,25.144296646118164,[],,365.0,True,1681.0,326.0,24.0,[538]
95,False,275.0,498.0,24.62758445739746,[],,254.0,True,276.0,500.0,24.0,[]
96,False,825.0,445.0,24.6275691986084,[],,714.0,True,826.0,447.0,24.0,[]
97,False,510.0,434.0,24.62758445739746,[],,370.0,True,511.0,436.0,24.0,[]
98,False,961.0,424.0,24.6275691986084,[],,16.0,True,962.0,426.0,24.0,[]
99,False,609.0,367.0,24.6275691986084,[],,174.0,True,610.0,369.0,24.0,[591]
100,False,154.0,103.0,24.604013442993164,[],,68.0,True,155.0,105.0,24.0,[]
101,True,1096.0,540.0,16.8,[],,177.0,True,1097.0,543.0,18.0,"[705, 761]"
102,True,386.0,544.0,18.76923076923077,[103],,664.0,True,386.0,546.0,18.0,[98]
103,False,582.0,22.0,24.627592086791992,[],,747.0,True,583.0,24.0,24.0,[138]
104,True,1082.0,192.0,13.6,[105],,418.0,True,1083.0,193.0,16.0,[29]
106,True,977.0,203.0,16.625,[107],,336.0,True,977.0,204.0,18.0,[]
107,True,200.0,354.0,15.25,[108],,93.0,True,198.0,355.0,20.0,[595]
108,True,79.0,254.0,24.786935806274414,[],,159.0,True,79.0,256.0,22.0,"[71, 453]"
109,True,1203.0,27.0,18.46153846153846,[110],,173.0,True,1203.0,30.0,18.0,[327]
110,True,1282.0,497.0,14.333333333333334,[111],,367.0,True,1283.0,498.0,16.0,[286]
111,True,183.0,73.0,16.11764705882353,[112],,777.0,True,184.0,75.0,18.0,[694]
114,True,1120.0,568.0,10.0,[115],,836.0,True,1121.0,570.0,10.0,[750]
116,True,555.0,79.0,14.4,[117],,86.0,True,557.0,80.0,16.0,[266]
118,True,243.0,527.0,15.11111111111111,[119],,397.0,True,245.0,530.0,18.0,[713]
119,True,1020.0,453.0,16.75,[120],,263.0,True,1021.0,454.0,18.0,[628]
120,True,60.0,111.0,16.0,[121],,501.0,True,59.0,112.0,18.0,[83]
121,False,227.0,577.0,22.803709030151367,[],,718.0,True,227.0,578.0,22.0,[]
122,False,601.0,541.0,22.803709030151367,[],,431.0,True,601.0,542.0,22.0,[369]
123,False,960.0,535.0,22.803709030151367,[],,246.0,True,960.0,536.0,22.0,[]
124,False,108.0,514.0,22.803709030151367,[],,298.0,True,108.0,515.0,22.0,[]
125,False,1357.0,489.0,22.803709030151367,[],,828.0,True,1357.0,490.0,22.0,[]
126,False,1220.0,400.0,22.803709030151367,[],,804.0,True,1220.0,401.0,22.0,[]
127,False,944.0,359.0,22.803709030151367,[],,18.0,True,944.0,360.0,22.0,[]
128,False,1587.0,315.0,22.803709030151367,[],,754.0,True,1587.0,316.0,22.0,[]
129,False,669.0,300.0,22.803709030151367,[],,73.0,True,669.0,301.0,22.0,[]
130,False,1705.0,122.0,22.803709030151367,[],,305.0,True,1705.0,123.0,22.0,[]
131,False,521.0,120.0,22.803709030151367,[],,623.0,True,521.0,121.0,22.0,[]
132,False,274.0,34.0,22.803709030151367,[],,470.0,True,274.0,35.0,22.0,[]
133,True,1662.0,249.0,12.25,[134],,819.0,True,1662.0,250.0,14.0,[724]
134,True,1101.0,35.0,21.333333333333332,[135],,671.0,True,1099.0,34.0,18.0,[221]
135,True,747.0,57.0,17.8,[136],,334.0,True,744.0,58.0,14.0,[179]
136,True,1600.0,124.0,12.666666666666666,[137],,423.0,True,1598.0,126.0,12.0,[]
138,False,719.0,508.0,23.430950164794922,[],,351.0,True,720.0,508.0,20.0,[47]
139,True,879.0,57.0,15.5,[140],,457.0,True,880.0,57.0,16.0,[]
147,False,1384.0,568.0,21.2604923248291,[],,699.0,True,1384.0,569.0,20.0,[]
148,False,174.0,526.0,21.2604923248291,[],,426.0,True,174.0,527.0,20.0,[]
149,False,567.0,523.0,21.2604923248291,[],,207.0,True,567.0,524.0,20.0,[]
150,False,1118.0,487.0,21.2604923248291,[],,231.0,True,1118.0,488.0,20.0,[]
151,False,888.0,485.0,21.2604923248291,[],,619.0,True,888.0,486.0,20.0,[]
152,False,171.0,451.0,21.2604923248291,[],,737.0,True,171.0,452.0,20.0,[]
153,False,491.0,404.0,21.2604923248291,[],,377.0,True,491.0,405.0,20.0,[]
154,False,1677.0,294.0,21.2604923248291,[],,146.0,True,1677.0,295.0,20.0,[]
155,False,833.0,188.0,21.2604923248291,[],,551.0,True,833.0,189.0,20.0,[]
156,False,1728.0,162.0,21.2604923248291,[],,756.0,True,1728.0,163.0,20.0,[]
157,False,1205.0,140.0,21.2604923248291,[],,194.0,True,1205.0,141.0,20.0,[]
158,False,1274.0,108.0,21.2604923248291,[],,349.0,True,1274.0,109.0,20.0,[]
159,False,1041.0,81.0,21.2604923248291,[],,439.0,True,1041.0,82.0,20.0,[]
160,False,443.0,68.0,21.2604923248291,[],,511.0,True,443.0,69.0,20.0,[]
161,True,595.0,228.0,21.58054542541504,[],,717.0,True,595.0,230.0,18.0,[148]
169,True,1055.0,474.0,15.2,[170],,508.0,True,1056.0,476.0,16.0,[652]
170,True,109.0,185.0,14.0,[171],,642.0,True,109.0,189.0,10.0,[]
172,False,569.0,41.0,20.05278968811035,[],,414.0,True,569.0,43.0,18.0,[578]
173,True,347.0,353.0,11.2,[174],,331.0,True,348.0,355.0,12.0,"[203, 244]"
174,False,220.0,552.0,18.93001365661621,[],,190.0,True,221.0,554.0,18.0,[]
175,False,888.0,392.0,18.94070816040039,[],,510.0,True,889.0,394.0,18.0,[]
176,False,753.0,378.0,18.94070816040039,[],,181.0,True,754.0,380.0,18.0,[]
177,False,932.0,582.0,18.94070816040039,[],,739.0,True,933.0,584.0,18.0,[]
178,False,1651.0,570.0,18.94074821472168,[],,310.0,True,1652.0,572.0,18.0,[]
179,False,1075.0,569.0,18.94074821472168,[],,516.0,True,1076.0,571.0,18.0,[]
180,False,695.0,565.0,18.94070816040039,[],,673.0,True,696.0,567.0,18.0,[]
181,False,1413.0,540.0,18.94074821472168,[],,115.0,True,1414.0,542.0,18.0,[]
182,False,552.0,505.0,18.94070816040039,[],,346.0,True,553.0,507.0,18.0,[]
183,False,1693.0,492.0,18.94074821472168,[],,555.0,True,1694.0,494.0,18.0,[]
184,False,367.0,475.0,18.94070816040039,[],,455.0,True,368.0,477.0,18.0,[]
185,False,851.0,452.0,18.94070816040039,[],,700.0,True,852.0,454.0,18.0,[]
186,False,1544.0,449.0,18.94074821472168,[],,693.0,True,1545.0,451.0,18.0,[]
187,False,1233.0,420.0,18.94074821472168,[],,150.0,True,1234.0,422.0,18.0,[]
188,False,362.0,392.0,18.94070816040039,[],,307.0,True,363.0,394.0,18.0,[]
189,False,1568.0,382.0,18.94074821472168,[],,65.0,True,1569.0,384.0,18.0,[]
190,False,1502.0,381.0,18.94074821472168,[],,195.0,True,1503.0,383.0,18.0,[]
191,False,1318.0,376.0,18.94074821472168,[],,14.0,True,1319.0,378.0,18.0,[]
192,False,1606.0,354.0,18.94074821472168,[],,479.0,True,1607.0,356.0,18.0,[]
193,False,1334.0,327.0,18.94074821472168,[],,513.0,True,1335.0,329.0,18.0,[]
194,False,1416.0,304.0,18.94074821472168,[],,601.0,True,1417.0,306.0,18.0,[]
195,False,58.0,290.0,18.940715789794922,[],,607.0,True,59.0,292.0,18.0,[]
196,False,1516.0,219.0,18.940717697143555,[],,100.0,True,1517.0,221.0,18.0,[]
197,False,1332.0,218.0,18.940717697143555,[],,373.0,True,1333.0,220.0,18.0,[]
198,False,324.0,199.0,18.9406795501709,[],,441.0,True,325.0,201.0,18.0,[]
199,False,1411.0,134.0,18.940717697143555,[],,303.0,True,1412.0,136.0,18.0,[]
200,False,293.0,115.0,18.929981231689453,[],,748.0,True,294.0,117.0,18.0,[]
201,False,121.0,56.0,18.940690994262695,[],,239.0,True,122.0,58.0,18.0,[]
202,False,262.0,54.0,18.94068717956543,[],,570.0,True,263.0,56.0,18.0,[]
203,False,1183.0,43.0,18.940725326538086,[],,114.0,True,1184.0,45.0,18.0,[120]
204,False,229.0,14.0,18.94070053100586,[],,526.0,True,230.0,16.0,18.0,[]
205,False,594.0,258.0,18.93002700805664,[],,765.0,True,595.0,260.0,18.0,[]
206,True,949.0,118.0,8.0,[207],,677.0,True,947.0,120.0,12.0,[762]
207,False,651.0,45.0,20.92045021057129,[],,316.0,True,651.0,47.0,20.0,"[175, 481, 644, 814]"
208,True,1293.0,246.0,12.0,[209],,249.0,True,1293.0,247.0,12.0,[598]
209,True,602.0,194.0,13.0,[210],,635.0,True,602.0,192.0,12.0,[376]
210,True,1164.0,376.0,12.0,[211],,110.0,True,1164.0,375.0,12.0,[]
211,True,441.0,203.0,10.0,[],,476.0,True,441.0,205.0,12.0,[]
219,False,476.0,221.0,16.970762252807617,[],,494.0,True,476.0,222.0,16.0,[]
220,True,1068.0,13.0,18.442657470703125,[],,213.0,True,1069.0,17.0,14.0,[573]
221,True,89.0,390.0,13.5,[222],,265.0,True,90.0,392.0,14.0,[]
223,False,310.0,225.0,16.970762252807617,[],,347.0,True,310.0,226.0,16.0,[]
224,False,553.0,192.0,16.970762252807617,[],,811.0,True,553.0,193.0,16.0,[]
225,False,1285.0,578.0,16.970762252807617,[],,493.0,True,1285.0,579.0,16.0,[]
226,False,1598.0,558.0,16.970762252807617,[],,583.0,True,1598.0,559.0,16.0,[]
227,False,832.0,526.0,16.970762252807617,[],,381.0,True,832.0,527.0,16.0,[]
228,False,10.0,513.0,16.970762252807617,[],,165.0,True,10.0,514.0,16.0,[]
229,False,745.0,462.0,16.970762252807617,[],,273.0,True,745.0,463.0,16.0,[]
230,False,1575.0,433.0,16.970762252807617,[],,818.0,True,1575.0,434.0,16.0,[]
231,True,625.0,409.0,14.0,[],,645.0,True,625.0,410.0,12.0,[67]
232,False,1674.0,396.0,16.970762252807617,[],,627.0,True,1674.0,397.0,16.0,[]
233,False,1202.0,377.0,16.970762252807617,[],,825.0,True,1202.0,378.0,16.0,[]
234,False,1711.0,331.0,16.970762252807617,[],,474.0,True,1711.0,332.0,16.0,[]
235,False,251.0,305.0,16.970762252807617,[],,41.0,True,251.0,306.0,16.0,[]
236,False,1006.0,304.0,16.970762252807617,[],,31.0,True,1006.0,305.0,16.0,[]
237,False,714.0,275.0,16.970762252807617,[],,44.0,True,714.0,276.0,16.0,[]
238,False,1724.0,266.0,16.970762252807617,[],,283.0,True,1724.0,267.0,16.0,[]
239,False,986.0,261.0,16.970762252807617,[],,483.0,True,986.0,262.0,16.0,[]
240,False,782.0,237.0,16.970762252807617,[],,204.0,True,782.0,238.0,16.0,[]
241,False,1723.0,232.0,16.970762252807617,[],,559.0,True,1723.0,233.0,16.0,[]
242,False,1455.0,229.0,16.970762252807617,[],,386.0,True,1455.0,230.0,16.0,[]
243,False,1298.0,147.0,16.970762252807617,[],,604.0,True,1298.0,148.0,16.0,[]
244,False,1295.0,115.0,16.970762252807617,[],,813.0,True,1295.0,116.0,16.0,[]
245,False,1331.0,91.0,16.970762252807617,[],,597.0,True,1331.0,92.0,16.0,[]
246,False,621.0,65.0,16.970762252807617,[],,399.0,True,621.0,66.0,16.0,[]
247,False,1134.0,36.0,16.970762252807617,[],,269.0,True,1134.0,37.0,16.0,[]
248,False,1141.0,15.0,16.970762252807617,[],,810.0,True,1141.0,16.0,16.0,[]
249,False,43.0,11.0,16.970762252807617,[],,495.0,True,43.0,12.0,16.0,[]
250,False,771.0,371.0,16.970762252807617,[],,553.0,True,771.0,372.0,16.0,[]
251,False,581.0,271.0,16.970762252807617,[],,241.0,True,581.0,272.0,16.0,[]
252,False,1358.0,252.0,16.970762252807617,[],,199.0,True,1358.0,253.0,16.0,[]
253,True,1072.0,373.0,10.666666666666666,[254],,460.0,True,1072.0,375.0,12.0,[335]
254,True,765.0,313.0,13.428571428571429,[255],,674.0,True,766.0,315.0,14.0,[816]
255,True,702.0,591.0,11.333333333333334,[256],,141.0,True,701.0,593.0,10.0,[129]
256,False,1719.0,589.0,16.970762252807617,[],,837.0,True,1719.0,590.0,16.0,[]
257,False,1026.0,165.0,16.970762252807617,[],,668.0,True,1026.0,166.0,16.0,[]
258,True,1296.0,369.0,17.309778213500977,[],,665.0,True,1295.0,371.0,14.0,[319]
261,True,822.0,370.0,16.20315933227539,[],,586.0,True,823.0,371.0,14.0,[206]
262,True,1321.0,591.0,8.857142857142858,[],,99.0,True,1318.0,593.0,10.0,[835]
265,True,296.0,315.0,8.0,[266],,6.0,True,295.0,316.0,10.0,[654]
266,True,797.0,167.0,16.90338134765625,[],,518.0,True,796.0,170.0,12.0,[593]
267,False,394.0,252.0,15.331226348876953,[],,396.0,True,394.0,253.0,14.0,[156]
268,True,1708.0,360.0,16.616853713989258,[],,500.0,True,1708.0,363.0,20.0,"[294, 681]"
269,False,688.0,268.0,14.514878273010254,[],,85.0,True,689.0,270.0,14.0,[]
270,True,288.0,262.0,15.885916709899902,[],,333.0,True,288.0,264.0,12.0,[49]
271,True,1611.0,593.0,8.150042533874512,[],,561.0,True,1611.0,594.0,8.0,[]
272,False,586.0,503.0,14.514878273010254,[],,10.0,True,587.0,505.0,14.0,[]
273,False,101.0,494.0,14.503204345703125,[],,844.0,True,102.0,496.0,14.0,[]
274,False,640.0,308.0,14.514878273010254,[],,3.0,True,641.0,310.0,14.0,[]
275,False,434.0,242.0,14.503212928771973,[],,638.0,True,435.0,244.0,14.0,[]
276,False,687.0,165.0,14.514848709106445,[],,253.0,True,688.0,167.0,14.0,[]
277,False,472.0,84.0,14.514863014221191,[],,464.0,True,473.0,86.0,14.0,[]
278,False,695.0,20.0,14.514863014221191,[],,568.0,True,696.0,22.0,14.0,[]
279,True,1163.0,431.0,16.1617431640625,[],,218.0,True,1162.0,433.0,12.0,[778]
280,False,203.0,586.0,14.514886856079102,[],,358.0,True,204.0,588.0,14.0,[]
281,False,18.0,567.0,14.51488208770752,[],,261.0,True,19.0,569.0,14.0,[]
282,False,961.0,557.0,14.514878273010254,[],,680.0,True,962.0,559.0,14.0,[]
283,False,848.0,554.0,14.514878273010254,[],,296.0,True,849.0,556.0,14.0,[]
284,False,989.0,552.0,14.514878273010254,[],,621.0,True,990.0,554.0,14.0,[]
285,False,1195.0,549.0,14.514878273010254,[],,820.0,True,1196.0,551.0,14.0,[]
286,False,928.0,544.0,14.514878273010254,[],,264.0,True,929.0,546.0,14.0,[]
287,False,1678.0,525.0,14.514878273010254,[],,683.0,True,1679.0,527.0,14.0,[]
288,False,148.0,512.0,14.514886856079102,[],,687.0,True,149.0,514.0,14.0,[]
289,False,477.0,484.0,14.514878273010254,[],,540.0,True,478.0,486.0,14.0,[]
290,False,1523.0,476.0,14.514878273010254,[],,104.0,True,1524.0,478.0,14.0,[]
291,False,1302.0,473.0,14.514878273010254,[],,663.0,True,1303.0,475.0,14.0,[]
292,False,870.0,472.0,14.514878273010254,[],,790.0,True,871.0,474.0,14.0,[]
293,False,1304.0,406.0,14.514878273010254,[],,517.0,True,1305.0,408.0,14.0,[]
294,False,1468.0,397.0,14.514878273010254,[],,19.0,True,1469.0,399.0,14.0,[]
295,False,538.0,387.0,14.514878273010254,[],,188.0,True,539.0,389.0,14.0,[]
296,False,300.0,384.0,14.514878273010254,[],,614.0,True,301.0,386.0,14.0,[]
297,False,322.0,356.0,14.514878273010254,[],,809.0,True,323.0,358.0,14.0,[]
298,False,470.0,330.0,14.514878273010254,[],,429.0,True,471.0,332.0,14.0,[]
299,False,10.0,302.0,14.514883041381836,[],,463.0,True,11.0,304.0,14.0,[]
300,False,25.0,288.0,14.51488208770752,[],,151.0,True,26.0,290.0,14.0,[]
301,False,358.0,283.0,14.503212928771973,[],,35.0,True,359.0,285.0,14.0,[]
302,False,1621.0,260.0,14.514878273010254,[],,824.0,True,1622.0,262.0,14.0,[]
303,False,1213.0,234.0,14.514848709106445,[],,430.0,True,1214.0,236.0,14.0,[]
304,False,1375.0,196.0,14.514848709106445,[],,70.0,True,1376.0,198.0,14.0,[]
305,False,375.0,185.0,14.514848709106445,[],,796.0,True,376.0,187.0,14.0,[]
306,False,1693.0,183.0,14.514848709106445,[],,274.0,True,1694.0,185.0,14.0,[]
307,False,1194.0,182.0,14.514848709106445,[],,306.0,True,1195.0,184.0,14.0,[]
308,False,1713.0,176.0,14.514848709106445,[],,760.0,True,1714.0,178.0,14.0,[]
309,False,1498.0,157.0,14.514848709106445,[],,339.0,True,1499.0,159.0,14.0,[]
310,False,616.0,155.0,14.514848709106445,[],,80.0,True,617.0,157.0,14.0,[]
311,False,271.0,102.0,14.514863014221191,[],,684.0,True,272.0,104.0,14.0,[]
312,False,1494.0,93.0,14.514863014221191,[],,485.0,True,1495.0,95.0,14.0,[]
313,False,1659.0,91.0,14.514863014221191,[],,445.0,True,1660.0,93.0,14.0,[]
314,False,1083.0,76.0,14.514863014221191,[],,650.0,True,1084.0,78.0,14.0,[]
315,False,414.0,65.0,14.514863014221191,[],,26.0,True,415.0,67.0,14.0,[]
316,False,1317.0,16.0,14.514863014221191,[],,488.0,True,1318.0,18.0,14.0,[]
318,False,1594.0,14.0,14.503154754638672,[],,610.0,True,1595.0,16.0,14.0,[]
323,False,372.0,556.0,12.806448936462402,[],,590.0,True,372.0,557.0,12.0,[]
324,False,1735.0,550.0,12.806448936462402,[],,588.0,True,1735.0,551.0,12.0,[]
325,False,123.0,414.0,12.806448936462402,[],,314.0,True,123.0,415.0,12.0,[]
326,False,213.0,401.0,12.806448936462402,[],,224.0,True,213.0,402.0,12.0,[]
327,False,119.0,272.0,12.806448936462402,[],,30.0,True,119.0,273.0,12.0,[]
328,False,973.0,250.0,12.806448936462402,[],,409.0,True,973.0,251.0,12.0,[]
329,False,474.0,46.0,12.806448936462402,[],,27.0,True,474.0,47.0,12.0,[]
330,False,1187.0,536.0,12.806448936462402,[],,519.0,True,1187.0,537.0,12.0,[]
331,False,1065.0,512.0,12.806448936462402,[],,467.0,True,1065.0,513.0,12.0,[]
332,False,819.0,486.0,12.806448936462402,[],,606.0,True,819.0,487.0,12.0,[]
333,False,158.0,481.0,12.806448936462402,[],,438.0,True,158.0,482.0,12.0,[]
334,False,178.0,468.0,12.806448936462402,[],,169.0,True,178.0,469.0,12.0,[]
335,False,1356.0,464.0,12.806448936462402,[],,753.0,True,1356.0,465.0,12.0,[]
336,False,300.0,461.0,12.806448936462402,[],,634.0,True,300.0,462.0,12.0,[]
337,False,24.0,453.0,12.806448936462402,[],,109.0,True,24.0,454.0,12.0,[]
338,False,1282.0,452.0,12.806448936462402,[],,633.0,True,1282.0,453.0,12.0,[]
339,False,247.0,424.0,12.806448936462402,[],,101.0,True,247.0,425.0,12.0,[]
340,False,837.0,363.0,12.806448936462402,[],,79.0,True,837.0,364.0,12.0,[]
341,False,374.0,350.0,12.806448936462402,[],,318.0,True,374.0,351.0,12.0,[]
342,False,360.0,331.0,12.806448936462402,[],,290.0,True,360.0,332.0,12.0,[]
343,False,1396.0,303.0,12.806448936462402,[],,8.0,True,1396.0,304.0,12.0,[]
344,False,1312.0,291.0,12.806448936462402,[],,258.0,True,1312.0,292.0,12.0,[]
345,False,1121.0,288.0,12.806448936462402,[],,783.0,True,1121.0,289.0,12.0,[]
346,False,1021.0,288.0,12.806448936462402,[],,193.0,True,1021.0,289.0,12.0,[]
347,False,1565.0,287.0,12.806448936462402,[],,301.0,True,1565.0,288.0,12.0,[]
348,False,1294.0,271.0,12.806448936462402,[],,205.0,True,1294.0,272.0,12.0,[]
349,False,305.0,265.0,12.806448936462402,[],,371.0,True,305.0,266.0,12.0,[]
350,False,1536.0,263.0,12.806448936462402,[],,524.0,True,1536.0,264.0,12.0,[]
351,False,1484.0,245.0,12.806448936462402,[],,626.0,True,1484.0,246.0,12.0,[]
352,False,1700.0,237.0,12.806448936462402,[],,574.0,True,1700.0,238.0,12.0,[]
353,False,402.0,232.0,12.806448936462402,[],,546.0,True,402.0,233.0,12.0,[]
354,False,940.0,198.0,12.806448936462402,[],,243.0,True,940.0,199.0,12.0,[]
355,False,1298.0,192.0,12.806448936462402,[],,541.0,True,1298.0,193.0,12.0,[]
356,False,1298.0,173.0,12.806448936462402,[],,255.0,True,1298.0,174.0,12.0,[]
357,False,942.0,173.0,12.806448936462402,[],,771.0,True,942.0,174.0,12.0,[]
358,False,1173.0,169.0,12.806448936462402,[],,189.0,True,1173.0,170.0,12.0,[]
359,False,1281.0,148.0,12.806448936462402,[],,609.0,True,1281.0,149.0,12.0,[]
360,False,1229.0,146.0,12.806448936462402,[],,90.0,True,1229.0,147.0,12.0,[]
361,False,1730.0,134.0,12.806448936462402,[],,43.0,True,1730.0,135.0,12.0,[]
362,False,1099.0,126.0,12.806448936462402,[],,95.0,True,1099.0,127.0,12.0,[]
363,False,1389.0,80.0,12.806448936462402,[],,515.0,True,1389.0,81.0,12.0,[]
364,False,1458.0,77.0,12.806448936462402,[],,197.0,True,1458.0,78.0,12.0,[]
365,False,1129.0,77.0,12.806448936462402,[],,688.0,True,1129.0,78.0,12.0,[]
366,False,1622.0,73.0,12.806448936462402,[],,579.0,True,1622.0,74.0,12.0,[]
367,False,1394.0,66.0,12.806448936462402,[],,577.0,True,1394.0,67.0,12.0,[]
368,False,1716.0,65.0,12.806448936462402,[],,21.0,True,1716.0,66.0,12.0,[]
369,False,1132.0,63.0,12.806448936462402,[],,637.0,True,1132.0,64.0,12.0,[]
370,False,150.0,36.0,12.806448936462402,[],,838.0,True,150.0,37.0,12.0,[]
371,False,1173.0,23.0,12.806448936462402,[],,364.0,True,1173.0,24.0,12.0,[]
372,False,211.0,8.0,12.806448936462402,[],,448.0,True,211.0,9.0,12.0,[]
373,False,1200.0,314.0,12.806448936462402,[],,50.0,True,1200.0,315.0,12.0,[]
374,False,1371.0,276.0,12.806448936462402,[],,107.0,True,1371.0,277.0,12.0,[]
375,True,1378.0,237.0,12.9213285446167,[],,403.0,True,1379.0,239.0,12.0,[]
376,True,885.0,129.0,12.762690544128418,[],,270.0,True,885.0,130.0,10.0,[576]
377,True,1605.0,5.0,12.878966331481934,[],,450.0,True,1605.0,7.0,12.0,[]
382,False,718.0,170.0,11.313908576965332,[],,361.0,True,718.0,171.0,10.0,[]
383,False,575.0,168.0,11.313908576965332,[],,201.0,True,575.0,169.0,10.0,[]
