DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID,,DropletID_GT,isElipse_GT,CenterX_GT,CenterY_GT,Diameter_GT,OverlappedDropletsID_GT
107,False,1704.0,233.0,21.2604923248291,[],,76.0,True,1704.0,234.0,20.0,[]
108,False,101.0,138.0,21.2604923248291,[],,75.0,True,101.0,139.0,20.0,[]
109,False,1173.0,120.0,21.2604923248291,[],,526.0,True,1173.0,121.0,20.0,[]
110,False,941.0,88.0,21.2604923248291,[],,537.0,True,941.0,89.0,20.0,[]
111,False,1017.0,27.0,21.2604923248291,[],,28.0,True,1017.0,28.0,20.0,[]
112,True,1604.0,111.0,10.0,[113],,446.0,True,1602.0,111.0,12.0,[]
118,False,1260.0,473.0,18.94074821472168,[],,166.0,True,1261.0,475.0,18.0,[]
119,False,1111.0,367.0,18.94074821472168,[],,450.0,True,1112.0,369.0,18.0,[]
120,False,1621.0,566.0,18.94074821472168,[],,343.0,True,1622.0,568.0,18.0,[]
121,False,203.0,538.0,18.940717697143555,[],,483.0,True,204.0,540.0,18.0,[]
122,False,910.0,533.0,18.94070816040039,[],,106.0,True,911.0,535.0,18.0,[]
123,False,570.0,517.0,18.94070816040039,[],,400.0,True,571.0,519.0,18.0,[]
124,False,1057.0,516.0,18.94074821472168,[],,405.0,True,1058.0,518.0,18.0,[]
125,False,162.0,514.0,18.940717697143555,[],,77.0,True,163.0,516.0,18.0,[]
126,False,1431.0,510.0,18.94074821472168,[],,485.0,True,1432.0,512.0,18.0,[]
127,False,12.0,500.0,18.94071388244629,[],,359.0,True,13.0,502.0,18.0,[]
128,False,400.0,475.0,18.94070816040039,[],,375.0,True,401.0,477.0,18.0,[]
129,False,879.0,392.0,18.94070816040039,[],,15.0,True,880.0,394.0,18.0,[415]
130,False,685.0,384.0,18.94070816040039,[],,493.0,True,686.0,386.0,18.0,[]
131,False,1366.0,379.0,18.94074821472168,[],,541.0,True,1367.0,381.0,18.0,[]
132,False,1588.0,334.0,18.94074821472168,[],,367.0,True,1589.0,336.0,18.0,[]
133,False,700.0,308.0,18.94070816040039,[],,534.0,True,701.0,310.0,18.0,[]
134,False,608.0,305.0,18.94070816040039,[],,510.0,True,609.0,307.0,18.0,[]
135,False,806.0,301.0,18.94070816040039,[],,361.0,True,807.0,303.0,18.0,[]
136,False,773.0,258.0,18.94070816040039,[],,271.0,True,774.0,260.0,18.0,[]
137,False,972.0,236.0,18.9406795501709,[],,194.0,True,973.0,238.0,18.0,[]
138,False,72.0,186.0,18.940685272216797,[],,484.0,True,73.0,188.0,18.0,[]
139,False,1271.0,184.0,18.940717697143555,[],,21.0,True,1272.0,186.0,18.0,[]
140,False,606.0,164.0,18.9406795501709,[],,221.0,True,607.0,166.0,18.0,[]
141,False,1025.0,116.0,18.940732955932617,[],,521.0,True,1026.0,118.0,18.0,[]
142,False,663.0,115.0,18.94069480895996,[],,99.0,True,664.0,117.0,18.0,[]
143,False,220.0,88.0,18.940704345703125,[],,340.0,True,221.0,90.0,18.0,[]
144,False,758.0,76.0,18.94069480895996,[],,315.0,True,759.0,78.0,18.0,[]
146,False,1016.0,52.0,18.94068717956543,[],,404.0,True,1017.0,54.0,18.0,[]
147,False,607.0,48.0,18.94068717956543,[],,147.0,True,608.0,50.0,18.0,[]
148,False,1183.0,37.0,18.940725326538086,[],,281.0,True,1184.0,39.0,18.0,[]
149,False,751.0,18.0,18.940690994262695,[],,140.0,True,752.0,20.0,18.0,[]
150,False,1036.0,256.0,18.94074821472168,[],,569.0,True,1037.0,258.0,18.0,[]
153,True,622.0,203.0,13.333333333333334,[154],,354.0,True,623.0,203.0,14.0,[482]
155,False,581.0,351.0,16.970762252807617,[],,515.0,True,581.0,352.0,16.0,[]
156,False,100.0,33.0,16.970762252807617,[],,494.0,True,100.0,34.0,16.0,[]
158,False,116.0,318.0,16.970762252807617,[],,26.0,True,116.0,319.0,16.0,[]
159,False,220.0,310.0,16.970762252807617,[],,246.0,True,220.0,311.0,16.0,[]
160,False,696.0,282.0,16.970762252807617,[],,214.0,True,696.0,283.0,16.0,[]
161,False,1602.0,235.0,16.970762252807617,[],,309.0,True,1602.0,236.0,16.0,"[414, 451]"
162,False,314.0,198.0,16.970762252807617,[],,50.0,True,314.0,199.0,16.0,[]
163,False,626.0,175.0,16.970762252807617,[],,369.0,True,626.0,176.0,16.0,[]
164,False,399.0,27.0,16.970762252807617,[],,200.0,True,399.0,28.0,16.0,[]
165,False,260.0,307.0,16.970762252807617,[],,486.0,True,260.0,308.0,16.0,[]
166,False,1567.0,587.0,16.970762252807617,[],,16.0,True,1567.0,588.0,16.0,[]
167,False,406.0,569.0,16.970762252807617,[],,409.0,True,406.0,570.0,16.0,[]
168,False,507.0,550.0,16.970762252807617,[],,455.0,True,507.0,551.0,16.0,[]
169,False,1140.0,548.0,16.970762252807617,[],,321.0,True,1140.0,549.0,16.0,[]
170,False,1067.0,543.0,16.970762252807617,[],,433.0,True,1067.0,544.0,16.0,[]
171,False,434.0,527.0,16.970762252807617,[],,338.0,True,434.0,528.0,16.0,[]
172,False,1663.0,426.0,16.970762252807617,[],,449.0,True,1663.0,427.0,16.0,[]
173,False,1735.0,408.0,16.970762252807617,[],,4.0,True,1735.0,409.0,16.0,[]
174,False,1104.0,386.0,16.970762252807617,[],,9.0,True,1104.0,387.0,16.0,[]
175,False,242.0,381.0,16.970762252807617,[],,225.0,True,242.0,382.0,16.0,[]
176,False,839.0,378.0,16.970762252807617,[],,39.0,True,839.0,379.0,16.0,[]
177,False,1622.0,377.0,16.970762252807617,[],,98.0,True,1622.0,378.0,16.0,[]
178,False,1059.0,372.0,16.970762252807617,[],,89.0,True,1059.0,373.0,16.0,[]
179,False,215.0,365.0,16.970762252807617,[],,273.0,True,215.0,366.0,16.0,[]
180,False,63.0,303.0,16.970762252807617,[],,566.0,True,63.0,304.0,16.0,[]
181,False,188.0,290.0,16.970762252807617,[],,135.0,True,188.0,291.0,16.0,[]
182,False,731.0,264.0,16.970762252807617,[],,538.0,True,731.0,265.0,16.0,[]
183,False,1534.0,242.0,16.970762252807617,[],,347.0,True,1534.0,243.0,16.0,[]
184,False,1484.0,147.0,16.970762252807617,[],,376.0,True,1484.0,148.0,16.0,[]
185,False,159.0,130.0,16.970762252807617,[],,394.0,True,159.0,131.0,16.0,[]
186,False,1733.0,111.0,16.970762252807617,[],,127.0,True,1733.0,112.0,16.0,[]
187,False,1662.0,108.0,16.970762252807617,[],,151.0,True,1662.0,109.0,16.0,[]
188,False,768.0,106.0,16.970762252807617,[],,131.0,True,768.0,107.0,16.0,[]
189,False,1464.0,103.0,16.970762252807617,[],,38.0,True,1464.0,104.0,16.0,[]
190,False,1509.0,23.0,16.970762252807617,[],,123.0,True,1509.0,24.0,16.0,[]
191,False,1415.0,21.0,16.970762252807617,[],,255.0,True,1415.0,22.0,16.0,[]
192,False,245.0,296.0,16.970762252807617,[],,239.0,True,245.0,297.0,16.0,[]
193,False,1465.0,78.0,16.970762252807617,[],,499.0,True,1465.0,79.0,16.0,[]
194,False,997.0,561.0,16.970762252807617,[],,169.0,True,997.0,562.0,16.0,[]
198,True,1718.0,445.0,9.0,[199],,248.0,True,1717.0,444.0,12.0,[211]
200,True,939.0,568.0,15.839232444763184,[],,465.0,True,939.0,569.0,14.0,[417]
202,False,197.0,365.0,8.112074851989746,[],,251.0,True,197.0,367.0,8.0,[]
203,False,540.0,426.0,14.514878273010254,[],,59.0,True,541.0,428.0,14.0,[]
204,False,648.0,374.0,14.514878273010254,[],,97.0,True,649.0,376.0,14.0,[]
205,False,505.0,344.0,14.514878273010254,[],,296.0,True,506.0,346.0,14.0,[]
206,True,381.0,290.0,16.045963287353516,[],,197.0,True,382.0,292.0,14.0,[413]
207,False,498.0,213.0,14.514848709106445,[],,247.0,True,499.0,215.0,14.0,[]
208,False,992.0,194.0,14.514848709106445,[],,184.0,True,993.0,196.0,14.0,[]
209,False,464.0,151.0,14.514848709106445,[],,128.0,True,465.0,153.0,14.0,[]
210,False,508.0,141.0,14.514848709106445,[],,93.0,True,509.0,143.0,14.0,[]
211,True,1436.0,438.0,15.02552604675293,[],,550.0,True,1437.0,440.0,14.0,[218]
212,False,1383.0,586.0,14.514878273010254,[],,121.0,True,1384.0,588.0,14.0,[]
213,False,530.0,577.0,14.514878273010254,[],,233.0,True,531.0,579.0,14.0,[]
214,False,692.0,566.0,14.514878273010254,[],,419.0,True,693.0,568.0,14.0,[]
215,False,970.0,549.0,14.514878273010254,[],,317.0,True,971.0,551.0,14.0,[]
216,False,718.0,535.0,14.514878273010254,[],,163.0,True,719.0,537.0,14.0,[]
217,False,1660.0,515.0,14.514878273010254,[],,289.0,True,1661.0,517.0,14.0,[]
218,False,668.0,483.0,14.514878273010254,[],,103.0,True,669.0,485.0,14.0,[]
219,False,1243.0,470.0,14.514878273010254,[],,291.0,True,1244.0,472.0,14.0,[]
220,False,92.0,450.0,14.51488208770752,[],,295.0,True,93.0,452.0,14.0,[]
221,False,842.0,446.0,14.514878273010254,[],,20.0,True,843.0,448.0,14.0,[]
222,False,1084.0,429.0,14.514878273010254,[],,557.0,True,1085.0,431.0,14.0,[]
223,False,35.0,405.0,14.51488208770752,[],,573.0,True,36.0,407.0,14.0,[]
224,False,726.0,402.0,14.514878273010254,[],,136.0,True,727.0,404.0,14.0,[]
225,False,370.0,361.0,14.514878273010254,[],,581.0,True,371.0,363.0,14.0,[]
226,False,814.0,342.0,14.514878273010254,[],,545.0,True,815.0,344.0,14.0,[]
227,False,1200.0,341.0,14.514878273010254,[],,471.0,True,1201.0,343.0,14.0,[]
228,False,348.0,337.0,14.514878273010254,[],,78.0,True,349.0,339.0,14.0,[]
229,False,1471.0,312.0,14.514878273010254,[],,41.0,True,1472.0,314.0,14.0,[]
230,False,831.0,307.0,14.514878273010254,[],,345.0,True,832.0,309.0,14.0,[]
231,False,1579.0,291.0,14.514878273010254,[],,203.0,True,1580.0,293.0,14.0,[]
232,False,765.0,242.0,14.514848709106445,[],,428.0,True,766.0,244.0,14.0,[]
233,False,1268.0,157.0,14.514848709106445,[],,350.0,True,1269.0,159.0,14.0,[]
234,False,984.0,157.0,14.514848709106445,[],,150.0,True,985.0,159.0,14.0,[]
235,False,1250.0,148.0,14.514848709106445,[],,13.0,True,1251.0,150.0,14.0,[]
236,False,1269.0,127.0,14.514863014221191,[],,294.0,True,1270.0,129.0,14.0,[]
237,False,998.0,114.0,14.514863014221191,[],,528.0,True,999.0,116.0,14.0,[]
238,False,957.0,77.0,14.503230094909668,[],,267.0,True,958.0,79.0,14.0,[]
239,False,1224.0,73.0,14.514863014221191,[],,249.0,True,1225.0,75.0,14.0,[]
240,False,79.0,17.0,14.514867782592773,[],,259.0,True,80.0,19.0,14.0,[]
241,False,1500.0,424.0,14.514878273010254,[],,69.0,True,1501.0,426.0,14.0,[]
242,False,1455.0,589.0,14.514878273010254,[],,437.0,True,1456.0,591.0,14.0,[]
243,True,41.0,49.0,14.30666732788086,[],,448.0,True,42.0,51.0,14.0,[]
248,False,99.0,69.0,12.806448936462402,[],,37.0,True,99.0,70.0,12.0,[]
249,False,397.0,44.0,12.806448936462402,[],,407.0,True,397.0,45.0,12.0,[]
250,False,515.0,586.0,12.806448936462402,[],,389.0,True,515.0,587.0,12.0,[]
251,False,160.0,403.0,12.806448936462402,[],,406.0,True,160.0,404.0,12.0,[]
252,False,42.0,376.0,12.806448936462402,[],,158.0,True,42.0,377.0,12.0,[]
253,False,21.0,330.0,12.806448936462402,[],,531.0,True,21.0,331.0,12.0,[]
254,False,321.0,234.0,12.806448936462402,[],,543.0,True,321.0,235.0,12.0,[]
256,True,1215.0,403.0,14.239201545715332,[],,36.0,True,1215.0,403.0,10.0,[574]
257,False,271.0,585.0,12.806448936462402,[],,556.0,True,271.0,586.0,12.0,[]
258,False,930.0,583.0,12.806448936462402,[],,425.0,True,930.0,584.0,12.0,[]
259,False,1700.0,581.0,12.806448936462402,[],,365.0,True,1700.0,582.0,12.0,[]
260,False,386.0,567.0,12.806448936462402,[],,577.0,True,386.0,568.0,12.0,[]
261,False,578.0,554.0,12.806448936462402,[],,496.0,True,578.0,555.0,12.0,[]
262,False,224.0,552.0,12.806448936462402,[],,223.0,True,224.0,553.0,12.0,[]
263,False,1471.0,539.0,12.806448936462402,[],,105.0,True,1471.0,540.0,12.0,[]
264,False,1229.0,538.0,12.806448936462402,[],,453.0,True,1229.0,539.0,12.0,[]
265,False,416.0,522.0,12.806448936462402,[],,549.0,True,416.0,523.0,12.0,[]
266,False,1206.0,508.0,12.806448936462402,[],,430.0,True,1206.0,509.0,12.0,[]
267,False,944.0,503.0,12.806448936462402,[],,341.0,True,944.0,504.0,12.0,[]
268,False,1280.0,465.0,12.806448936462402,[],,567.0,True,1280.0,466.0,12.0,[]
269,False,1064.0,428.0,12.806448936462402,[],,513.0,True,1064.0,429.0,12.0,[]
270,False,1385.0,401.0,12.806448936462402,[],,379.0,True,1385.0,402.0,12.0,[]
271,False,1226.0,395.0,12.806448936462402,[],,274.0,True,1226.0,396.0,12.0,[]
272,False,1080.0,366.0,12.806448936462402,[],,575.0,True,1080.0,367.0,12.0,[]
273,False,1444.0,352.0,12.806448936462402,[],,144.0,True,1444.0,353.0,12.0,[]
274,False,1282.0,340.0,12.806448936462402,[],,119.0,True,1282.0,341.0,12.0,[]
275,False,1316.0,317.0,12.806448936462402,[],,280.0,True,1316.0,318.0,12.0,[]
276,False,1354.0,268.0,12.806448936462402,[],,580.0,True,1354.0,269.0,12.0,[]
277,False,1354.0,243.0,12.806448936462402,[],,440.0,True,1354.0,244.0,12.0,[]
278,False,623.0,234.0,12.806448936462402,[],,554.0,True,623.0,235.0,12.0,[]
279,False,615.0,113.0,12.806448936462402,[],,497.0,True,615.0,114.0,12.0,[]
280,False,1507.0,94.0,12.806448936462402,[],,564.0,True,1507.0,95.0,12.0,[]
281,False,343.0,70.0,12.806448936462402,[],,311.0,True,343.0,71.0,12.0,[]
282,False,1416.0,60.0,12.806448936462402,[],,177.0,True,1416.0,61.0,12.0,[]
283,False,769.0,49.0,12.806448936462402,[],,326.0,True,769.0,50.0,12.0,[]
284,False,666.0,48.0,12.806448936462402,[],,129.0,True,666.0,49.0,12.0,[]
285,False,179.0,11.0,12.806448936462402,[],,260.0,True,179.0,12.0,12.0,[]
286,False,1492.0,415.0,12.806448936462402,[],,444.0,True,1492.0,416.0,12.0,[]
293,False,592.0,374.0,11.313908576965332,[],,118.0,True,592.0,375.0,10.0,[]
294,False,534.0,276.0,11.313908576965332,[],,6.0,True,534.0,277.0,10.0,[]
295,False,522.0,207.0,11.313908576965332,[],,516.0,True,522.0,208.0,10.0,[]
296,False,962.0,192.0,11.313908576965332,[],,193.0,True,962.0,193.0,10.0,[]
297,False,8.0,160.0,11.313908576965332,[],,80.0,True,8.0,161.0,10.0,[]
298,True,1092.0,571.0,11.290976524353027,[],,561.0,True,1092.0,573.0,10.0,[]
299,True,17.0,302.0,11.290976524353027,[],,175.0,True,17.0,304.0,10.0,[]
300,True,1275.0,293.0,11.290976524353027,[],,519.0,True,1275.0,295.0,10.0,[]
301,True,98.0,197.0,11.290976524353027,[],,134.0,True,98.0,199.0,10.0,[]
302,True,700.0,170.0,11.290976524353027,[],,391.0,True,700.0,172.0,10.0,[]
303,False,1198.0,461.0,11.313908576965332,[],,139.0,True,1198.0,462.0,10.0,[]
304,False,1189.0,304.0,11.313908576965332,[],,264.0,True,1189.0,305.0,10.0,[]
305,False,853.0,560.0,11.313908576965332,[],,7.0,True,853.0,561.0,10.0,[]
306,False,309.0,501.0,11.313908576965332,[],,45.0,True,309.0,502.0,10.0,[]
307,False,1097.0,474.0,11.313908576965332,[],,226.0,True,1097.0,475.0,10.0,[]
308,False,856.0,471.0,11.313908576965332,[],,290.0,True,856.0,472.0,10.0,[]
309,False,1675.0,447.0,11.313908576965332,[],,468.0,True,1675.0,448.0,10.0,[]
310,False,352.0,444.0,11.313908576965332,[],,299.0,True,352.0,445.0,10.0,[]
311,False,1042.0,415.0,11.313908576965332,[],,8.0,True,1042.0,416.0,10.0,[]
312,False,323.0,402.0,11.313908576965332,[],,250.0,True,323.0,403.0,10.0,[]
313,False,102.0,402.0,11.313908576965332,[],,44.0,True,102.0,403.0,10.0,[]
314,False,1559.0,309.0,11.313908576965332,[],,199.0,True,1559.0,310.0,10.0,[]
315,False,1428.0,255.0,11.313908576965332,[],,180.0,True,1428.0,256.0,10.0,[]
316,False,1343.0,253.0,11.313908576965332,[],,53.0,True,1343.0,254.0,10.0,[]
317,False,132.0,245.0,11.313908576965332,[],,174.0,True,132.0,246.0,10.0,[]
318,False,1562.0,234.0,11.313908576965332,[],,67.0,True,1562.0,235.0,10.0,[]
319,False,1278.0,231.0,11.313908576965332,[],,410.0,True,1278.0,232.0,10.0,[]
320,False,845.0,227.0,11.313908576965332,[],,230.0,True,845.0,228.0,10.0,[]
321,False,1333.0,225.0,11.313908576965332,[],,149.0,True,1333.0,226.0,10.0,[]
322,False,1220.0,222.0,11.313908576965332,[],,146.0,True,1220.0,223.0,10.0,[]
323,False,229.0,216.0,11.313908576965332,[],,191.0,True,229.0,217.0,10.0,[]
324,False,1274.0,208.0,11.313908576965332,[],,204.0,True,1274.0,209.0,10.0,[]
325,False,1677.0,189.0,11.313908576965332,[],,423.0,True,1677.0,190.0,10.0,[]
326,False,673.0,158.0,11.313908576965332,[],,488.0,True,673.0,159.0,10.0,[]
327,False,779.0,140.0,11.313908576965332,[],,360.0,True,779.0,141.0,10.0,[]
328,False,80.0,117.0,11.313908576965332,[],,155.0,True,80.0,118.0,10.0,[]
329,False,1228.0,110.0,11.313908576965332,[],,551.0,True,1228.0,111.0,10.0,[]
330,False,531.0,85.0,11.313908576965332,[],,11.0,True,531.0,86.0,10.0,[]
331,False,1001.0,73.0,11.313908576965332,[],,438.0,True,1001.0,74.0,10.0,[]
332,False,1103.0,42.0,11.313908576965332,[],,115.0,True,1103.0,43.0,10.0,[]
333,False,1402.0,35.0,11.313908576965332,[],,277.0,True,1402.0,36.0,10.0,[]
334,False,353.0,7.0,11.313908576965332,[],,303.0,True,353.0,8.0,10.0,[]
336,True,1201.0,449.0,11.806472778320312,[],,324.0,True,1201.0,451.0,10.0,[]
337,False,1296.0,153.0,11.313908576965332,[],,308.0,True,1296.0,154.0,10.0,[]
338,False,77.0,100.0,11.313908576965332,[],,335.0,True,77.0,101.0,10.0,[]
340,False,1697.0,550.0,9.556530952453613,[],,74.0,True,1698.0,552.0,8.0,[]
341,False,164.0,494.0,9.556463241577148,[],,408.0,True,165.0,496.0,8.0,[]
342,False,887.0,475.0,9.556476593017578,[],,85.0,True,888.0,477.0,8.0,[]
343,False,1221.0,451.0,9.385506629943848,[],,435.0,True,1222.0,453.0,8.0,[]
344,False,461.0,426.0,9.556448936462402,[],,540.0,True,462.0,428.0,8.0,[]
345,False,67.0,417.0,9.556455612182617,[],,518.0,True,68.0,419.0,8.0,[]
346,False,488.0,389.0,9.556448936462402,[],,14.0,True,489.0,391.0,8.0,[]
347,False,373.0,383.0,9.556448936462402,[],,336.0,True,374.0,385.0,8.0,[]
348,False,361.0,376.0,9.556448936462402,[],,339.0,True,362.0,378.0,8.0,[]
349,False,415.0,369.0,9.556448936462402,[],,386.0,True,416.0,371.0,8.0,[]
350,False,1449.0,328.0,9.556476593017578,[],,310.0,True,1450.0,330.0,8.0,[]
351,False,1100.0,273.0,9.556476593017578,[],,384.0,True,1101.0,275.0,8.0,[]
352,False,442.0,209.0,9.556475639343262,[],,27.0,True,443.0,211.0,8.0,[]
353,False,404.0,195.0,9.556475639343262,[],,216.0,True,405.0,197.0,8.0,[]
354,False,1136.0,191.0,9.556504249572754,[],,401.0,True,1137.0,193.0,8.0,[]
355,False,86.0,158.0,9.556483268737793,[],,83.0,True,87.0,160.0,8.0,[]
