file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
101_16-11_55893536121673,177.66411488203946,242.85,0.26842036284933307,0.9658180526472144,0.53,0.8222982125419139,2.291015625,4.19,0.45321822792362776,32,32.0,0.0,12,12.5,0.04,37.5,4.0,8.375
102_1-11_55893536121673,221.37772705041422,267.27,0.1717075352624154,0.7414726789181192,0.53,0.39900505456248897,3.35693359375,6.8,0.5063332950367647,139,169.0,0.17751479289940827,8,68.64,0.8834498834498834,5.755395683453238,116.0,0.9503845199702307
102_14-11_55893536121673,226.9361919619204,276.44,0.17907613962552307,0.6356285179150076,0.61,0.0420139637950945,3.271484375,5.68,0.42403444102112675,32,34.0,0.058823529411764705,8,35.29,0.7733068858033437,25.0,12.0,1.0833333333333333
102_16-11_55893536121673,232.36172750766738,271.9,0.14541475723550054,0.8738694838519775,0.72,0.21370761646107989,3.41015625,6.4,0.46716308593750006,31,43.0,0.27906976744186046,4,37.21,0.8925020155872078,12.903225806451612,16.0,0.19354838709677424
103_14-11_55893536121673,232.36172750766738,271.9,0.14541475723550054,0.9474284356297743,0.54,0.7544971030181005,3.6503906250000004,6.01,0.3926138727121463,31,36.0,0.1388888888888889,4,44.44,0.90999099909991,12.903225806451612,16.0,0.19354838709677424
103_15-11_55893536121673,246.24609285320074,265.72,0.073287321792862,0.9067725316188033,0.6,0.5112875526980056,2.201171875,3.47,0.3656565201729107,20,23.0,0.13043478260869565,0,0.0,0,0.0,0.0,0
103_18-11_55893536121673,203.79471649063439,246.25,0.17240724267762686,0.8564903838421838,0.44,0.9465690541867813,2.275390625,4.3,0.4708393895348837,25,31.0,0.1935483870967742,0,25.81,1.0,0.0,8.0,1.0
104_0-11_55893536121673,188.99144521318502,264.15,0.2845298307280521,0.9079310932148543,0.55,0.6507838058451896,4.3681640625,9.57,0.5435565242946708,210,247.0,0.14979757085020243,28,108.5,0.7419354838709677,13.333333333333334,268.0,0.9502487562189055
104_10-11_55893536121673,209.81950256748758,271.9,0.22832106448147263,0.7964109140261503,0.52,0.5315594500502889,4.556640625,9.26,0.5079221787257019,188,231.0,0.18614718614718614,8,76.19,0.8949993437458984,4.25531914893617,176.0,0.9758220502901355
104_14-11_55893536121673,221.37772705041422,260.98,0.15174447447921602,0.7884633078391067,0.54,0.46011723673908633,3.400390625,5.83,0.416742602915952,35,37.0,0.05405405405405406,4,10.81,0.629972247918594,11.428571428571429,4.0,1.8571428571428572
104_15-11_55893536121673,188.99144521318502,260.98,0.2758393546893057,0.9079310932148543,0.41,1.21446608101184,3.37890625,7.37,0.541532394843962,45,50.0,0.1,8,72.0,0.8888888888888888,17.77777777777778,36.0,0.5061728395061729
104_19-11_55893536121673,182.27953581134238,270.36,0.3257895553656518,0.900515439641913,0.39,1.3090139477997769,4.14453125,10.12,0.5904613389328063,53,64.0,0.171875,8,112.5,0.9288888888888889,15.09433962264151,72.0,0.7903563941299789
104_5-11_55893536121673,197.58630843590393,268.82,0.26498657675803905,0.8684367394632797,0.5,0.7368734789265594,4.77392578125,10.02,0.5235603012724551,225,252.0,0.10714285714285714,28,93.65,0.7010144153764015,12.444444444444445,236.0,0.9472693032015065
104_6-6_64638783269962,203.7947164906344,271.9,0.25047915965195133,0.8491376746189438,0.54,0.5724771752202663,4.377547554347826,9.34,0.5313118250162927,113,135.0,0.16296296296296298,24,88.89,0.730003374957813,21.238938053097346,120.0,0.8230088495575222
104_8-11_55893536121673,209.81950256748758,267.27,0.21495303413219743,0.7823178223200585,0.47,0.6645060049362949,4.859375,10.06,0.5169607355864811,211,265.0,0.2037735849056604,20,95.09,0.7896729414239142,9.47867298578199,252.0,0.962386218310389
105_11-11_55893536121673,211.78968196552418,265.72,0.2029591977814084,0.7750402890523956,0.51,0.5196868412792071,1.98828125,3.75,0.46979166666666666,85,97.0,0.12371134020618557,4,32.99,0.8787511367080933,4.705882352941177,32.0,0.8529411764705882
105_2-11_55893536121673,207.8306472305708,280.91,0.26015219383229227,0.8256299624101934,0.46,0.7948477443699855,2.55029296875,4.96,0.4858280304939516,110,123.0,0.10569105691056911,24,45.53,0.47287502745442567,21.818181818181817,56.0,0.6103896103896105
106_19-11_55893536121673,203.79471649063439,268.82,0.24189153898283464,0.8636885655054939,0.57,0.5152430973780596,5.130859375,11.04,0.5352482450181159,57,71.0,0.19718309859154928,8,90.14,0.9112491679609497,14.035087719298245,64.0,0.7807017543859649
106_9-11_55893536121673,209.81950256748758,268.82,0.21947956786144043,0.8172780990335046,0.47,0.7388895724117119,4.65234375,9.05,0.485928867403315,194,225.0,0.13777777777777778,32,80.0,0.6,16.49484536082474,180.0,0.9083619702176403
107_1-11_55893536121673,182.27953581134238,267.27,0.3179947775233195,0.8831801420653008,0.51,0.7317257687554918,2.49658203125,6.4,0.6099090576171875,138,160.0,0.1375,12,55.0,0.7818181818181819,8.695652173913043,88.0,0.9011857707509882
107_10-11_55893536121673,177.66411488203946,270.36,0.34286094510267995,0.9658180526472144,0.55,0.7560328229949352,2.4482421875,6.32,0.6126199070411392,128,167.0,0.23353293413173654,12,76.65,0.8434442270058709,9.375,128.0,0.9267578125
107_13-6_64638783269962,191.1763899992839,267.27,0.2847068881682047,0.79272497578217,0.47,0.6866488846429151,2.640115489130435,6.93,0.6190309539494321,84,103.0,0.18446601941747573,16,100.97,0.8415370902248193,19.047619047619047,104.0,0.8168498168498168
107_14-11_55893536121673,203.79471649063439,273.42,0.2546459056007813,0.8419806578672907,0.63,0.33647723470998525,3.7128906250000004,8.04,0.5381976834577114,44,53.0,0.16981132075471697,4,52.83,0.9242854438765853,9.090909090909092,28.0,0.6753246753246752
107_15-11_55893536121673,207.8306472305708,273.42,0.23988498562442107,0.6578222891663335,0.48,0.3704631024298614,2.771484375,6.51,0.5742727534562212,38,43.0,0.11627906976744186,4,93.02,0.9569984949473231,10.526315789473683,40.0,0.7368421052631579
107_3-11_55893536121673,188.99144521318502,271.9,0.3049229672188855,0.9079310932148543,0.47,0.9317682834358604,3.21875,7.55,0.5736754966887417,161,189.0,0.14814814814814814,20,67.72,0.7046662728883638,12.422360248447205,128.0,0.9029503105590062
107_4-11_55893536121673,188.99144521318502,265.72,0.28875716839837046,0.9419672410228149,0.54,0.7443837796718794,3.15380859375,7.06,0.5532849017351275,148,179.0,0.17318435754189945,20,75.98,0.7367728349565675,13.513513513513514,136.0,0.9006359300476947
108_10-11_55893536121673,226.9361919619204,268.82,0.15580614551774272,0.8539241263595315,0.54,0.5813409747398731,3.412109375,6.2,0.4496597782258065,139,158.0,0.12025316455696203,4,32.91,0.8784563962321482,2.877697841726619,52.0,0.9446596568898726
108_11-11_55893536121673,211.78968196552418,271.9,0.22107509391127547,0.823283793280535,0.46,0.7897473766968152,2.955078125,5.87,0.49657953577512776,125,143.0,0.1258741258741259,12,47.55,0.7476340694006309,9.6,68.0,0.8588235294117647
108_19-11_55893536121673,188.99144521318502,265.72,0.28875716839837046,0.8841462418456526,0.48,0.841971337178443,2.533203125,6.04,0.5805955091059603,36,39.0,0.07692307692307693,8,51.28,0.84399375975039,22.22222222222222,20.0,0.11111111111111108
109_13-6_64638783269962,230.56740160082805,276.44,0.16594052379963808,0.6574323264053461,0.49,0.3416986253170329,3.9198369565217392,7.05,0.44399475794017884,87,98.0,0.11224489795918367,12,48.98,0.7550020416496529,13.793103448275861,48.0,0.7126436781609197
109_14-11_55893536121673,188.99144521318502,265.72,0.28875716839837046,0.8841462418456526,0.47,0.881162216692878,3.34375,7.13,0.531030855539972,38,47.0,0.19148936170212766,0,51.06,1.0,0.0,24.0,1.0
109_16-11_55893536121673,232.36172750766738,259.39,0.10419936193504994,0.7700345459189063,0.67,0.149305292416278,3.470703125,5.59,0.3791228756708408,34,38.0,0.10526315789473684,4,31.58,0.8733375554148195,11.76470588235294,12.0,0.01960784313725498
109_17-11_55893536121673,232.36172750766738,259.39,0.10419936193504994,0.8794728136675853,0.58,0.5163324373579059,3.833984375,7.73,0.5040123706338939,38,50.0,0.24,0,88.0,1.0,0.0,44.0,1.0
109_3-11_55893536121673,203.79471649063439,274.93,0.25873961920985566,0.8054454951309707,0.46,0.7509684676760233,3.5546875,6.78,0.47570980825958703,150,169.0,0.11242603550295859,24,49.7,0.517102615694165,16.0,84.0,0.8095238095238095
109_7-11_55893536121673,211.78968196552418,252.9,0.16255562686625474,0.8101962657868975,0.48,0.6879088870560366,2.78466796875,5.11,0.45505519202544037,121,144.0,0.1597222222222222,16,52.78,0.6968548692686624,13.223140495867769,76.0,0.8260113092648979
110_10-11_55893536121673,367.96094071322796,409.62,0.10170172180746069,0.9866926948802079,0.99,0.0033407122422141897,11.11328125,16.22,0.31484086004932177,161,198.0,0.18686868686868688,56,96.97,0.4225018046818604,34.78260869565217,192.0,0.8188405797101449
110_12-11_55893536121673,394.1202245456616,398.31,0.010518880907680994,0.9970589348586183,1.09,0.0852670322397998,9.30029296875,13.05,0.2873338721264368,138,163.0,0.15337423312883436,72,93.25,0.22788203753351208,52.17391304347826,152.0,0.65675057208238
110_17-11_55893536121673,299.5158406063289,380.17,0.21215287738030653,1.714218063711684,1.22,0.4050967735341672,9.751953125,13.76,0.29128247638081395,35,42.0,0.16666666666666666,8,76.19,0.8949993437458984,22.857142857142858,32.0,0.2857142857142857
110_18-11_55893536121673,350.62168779143457,352.98,0.006681149664472352,1.3695266201063447,1.42,0.03554463372792619,9.1953125,13.14,0.3002045281582953,34,46.0,0.2608695652173913,0,104.35,1.0,0.0,48.0,1.0
110_3-11_55893536121673,386.6732875312089,377.98,0.022999332057804404,1.2287260098770725,1.31,0.06204121383429586,9.40087890625,12.99,0.2762987755003849,130,160.0,0.1875,36,115.0,0.6869565217391305,27.692307692307693,184.0,0.8494983277591974
110_8-11_55893536121673,355.3282297640789,387.75,0.08361513922868108,1.009225002547304,1.06,0.047900940993109514,9.22265625,12.67,0.27208711523283347,144,170.0,0.15294117647058825,60,117.65,0.490012749681258,41.66666666666667,200.0,0.7916666666666665
111_12-11_55893536121673,363.41803886571705,380.17,0.04406439522919474,1.0052281502889544,1.02,0.014482205599064327,11.74169921875,17.06,0.3117409602139507,174,227.0,0.23348017621145375,52,149.78,0.6528241420750434,29.88505747126437,340.0,0.9121027721433401
111_14-11_55893536121673,344.6481384002595,364.56,0.05461888742522635,1.2205893317285355,1.06,0.15149936955522206,9.849609375,14.94,0.34072226405622486,40,56.0,0.2857142857142857,0,121.43,1.0,0.0,68.0,1.0
111_17-11_55893536121673,407.58943298126877,436.14,0.06546193199140463,0.8850776639474646,0.84,0.05366388565174357,15.064453125,19.72,0.23608249873225148,51,55.0,0.07272727272727272,28,94.55,0.70386039132734,54.90196078431373,52.0,0.05580693815987941
111_19-11_55893536121673,342.2295250909607,345.85,0.0104683386122288,1.065362074507447,1.08,0.013553634715326897,10.49609375,15.68,0.33060626594387754,43,55.0,0.21818181818181817,0,87.27,1.0,0.0,48.0,1.0
111_2-11_55893536121673,365.6965441890089,393.07,0.06964015521660548,1.2640652001435706,1.11,0.13879747760682026,11.6845703125,15.83,0.2618717427353127,156,191.0,0.18324607329842932,68,134.03,0.49265089905245096,43.58974358974359,256.0,0.8297275641025641
112_14-11_55893536121673,291.07707638660935,351.8,0.17260637752527191,1.5063257472826403,0.87,0.7314089049225752,4.26953125,6.15,0.30576727642276424,18,22.0,0.18181818181818182,0,18.18,1.0,0.0,4.0,1.0
112_16-11_55893536121673,283.85319401202133,358.82,0.2089259405495197,0.9778717476237986,0.83,0.1781587320768658,3.3183593749999996,5.19,0.3606243978805396,20,22.0,0.09090909090909091,4,0.0,0,20.0,0.0,0
112_17-11_55893536121673,355.3282297640789,359.97,0.012894880784290675,1.1445346037335133,1.13,0.0128624811801004,3.16015625,4.75,0.3347039473684211,14,22.0,0.36363636363636365,0,36.36,1.0,0.0,8.0,1.0
112_2-11_55893536121673,390.94605025214514,406.57,0.03842868324730022,1.0100090314280852,1.01,8.942008005119901e-06,5.17431640625,7.17,0.27833801865411434,74,91.0,0.18681318681318682,0,43.96,1.0,0.0,40.0,1.0
112_3-11_55893536121673,373.5618858201589,420.63,0.11189908988859823,1.0284880716625906,1.25,0.17720954266992753,5.40869140625,7.4,0.26909575591216217,69,85.0,0.18823529411764706,8,65.88,0.8785670916818458,11.594202898550725,56.0,0.7929606625258799
113_12-11_55893536121673,320.936240465852,375.78,0.14594645679426255,1.1761404962397006,1.09,0.07902797820156013,6.541015625,9.79,0.3318676583248212,111,129.0,0.13953488372093023,8,68.22,0.882732336558194,7.207207207207207,88.0,0.9180999180999181
113_13-6_64638783269962,347.04989664534463,381.27,0.08975293979241837,1.0487075130222456,1.08,0.02897452497940226,7.436311141304349,10.93,0.3196421645650184,65,82.0,0.2073170731707317,4,112.2,0.964349376114082,6.153846153846154,92.0,0.9331103678929765
113_15-11_55893536121673,349.4351473740503,300.9,0.1612999248057505,1.0084710796890857,1.34,0.24740964202307045,4.423828125,7.51,0.41094166111850866,25,39.0,0.358974358974359,0,30.77,1.0,0.0,12.0,1.0
113_4-11_55893536121673,367.96094071322796,381.27,0.034907176769145294,1.197072343564202,1.16,0.031958916865691356,8.2783203125,11.5,0.2801460597826087,118,144.0,0.18055555555555555,24,91.67,0.738191338496782,20.33898305084746,132.0,0.8459167950693374
113_7-11_55893536121673,361.1251576866722,393.07,0.08127011044681048,1.173127123129544,1.0,0.17312712312954393,8.24462890625,11.69,0.29472806618905045,121,150.0,0.19333333333333333,32,90.67,0.6470717988309254,26.446280991735538,136.0,0.8055420515313564
114_11-11_55893536121673,357.65827590879815,396.22,0.09732402223815527,1.248380438251386,1.16,0.07619003297533274,7.080078125,10.1,0.2990021658415841,101,123.0,0.17886178861788618,20,65.04,0.6924969249692497,19.801980198019802,80.0,0.7524752475247525
114_3-11_55893536121673,363.41803886571705,387.75,0.06275167281568782,1.0220963734278112,1.03,0.007673423856493974,6.869140625,10.24,0.32918548583984375,113,135.0,0.16296296296296298,32,94.81,0.6624828604577576,28.31858407079646,128.0,0.7787610619469026
114_5-11_55893536121673,361.1251576866722,374.67,0.03615139272780799,1.1991419922796283,1.16,0.03374309679278305,6.21728515625,9.27,0.32931120213052856,92,135.0,0.31851851851851853,8,82.96,0.9035679845708775,8.695652173913043,112.0,0.922360248447205
115_0-11_55893536121673,249.59653383860737,336.11,0.25739628741005216,1.1465094318334261,0.7,0.6378706169048945,0.5380859375,0.75,0.2825520833333333,12,13.0,0.07692307692307693,4,0.0,0,33.33333333333333,0.0,0
115_16-11_55893536121673,399.3544541417718,471.82,0.15358727026880634,0.0,0.0,nan,0.375,0.52,0.27884615384615385,1,1.0,0.0,0,0.0,0,0.0,0.0,0
115_2-11_55893536121673,313.075384002025,354.16,0.11600580528002893,1.1412908270451332,0.71,0.6074518690776525,0.84423828125,1.22,0.3080014088114754,17,20.0,0.15,0,0.0,0,0.0,0.0,0
115_9-11_55893536121673,319.639523080243,374.67,0.14687719038021993,2.0066199761796937,1.9,0.05611577693668093,0.80712890625,1.2,0.327392578125,10,14.0,0.2857142857142857,0,0.0,0,0.0,0.0,0
116_8-11_55893536121673,379.0800854495832,400.39,0.05322289405433904,1.2169326919761168,1.24,0.018602667761196158,10.759765625,14.44,0.25486387638504154,135,173.0,0.21965317919075145,28,106.36,0.7367431365174878,20.74074074074074,184.0,0.8872785829307569
117_1-11_55893536121673,352.98280327587366,387.75,0.08966395028788224,1.1449269930892927,0.96,0.19263228446801325,7.064453125,9.81,0.2798722604485219,102,122.0,0.16393442622950818,4,95.08,0.9579301640723601,3.9215686274509802,116.0,0.9661933739012847
117_13-6_64638783269962,366.830489683142,384.52,0.04600413584952146,1.1393392144473082,1.04,0.09551847543010404,7.562839673913044,10.12,0.25268382668843437,59,72.0,0.18055555555555555,0,33.33,1.0,0.0,24.0,1.0
117_16-11_55893536121673,414.66090481708295,386.67,0.07238964702998146,0.9652803668275772,0.9,0.07253374091953023,6.744140625,7.81,0.13647367157490392,24,28.0,0.14285714285714285,8,57.14,0.8599929996499825,33.33333333333333,16.0,1.083333333333333
118_19-11_55893536121673,361.1251576866722,418.65,0.13740557103386547,1.0306789338409539,1.18,0.12654327640597124,7.748046875,11.71,0.3383392933390265,29,37.0,0.21621621621621623,0,54.05,1.0,0.0,20.0,1.0
118_8-11_55893536121673,355.3282297640789,387.75,0.08361513922868108,1.2110323138232573,1.03,0.1757595279837449,6.38720703125,9.13,0.30041544016977006,102,119.0,0.14285714285714285,20,50.42,0.6033320111067036,19.607843137254903,60.0,0.6732026143790849
119_10-11_55893536121673,329.87056635911745,383.44,0.13970747350532692,1.3993045954709824,1.24,0.1284714479604697,2.27099609375,3.34,0.3200610497754491,36,44.0,0.18181818181818182,0,45.45,1.0,0.0,20.0,1.0
119_13-6_64638783269962,390.9460502521452,450.2,0.13161694746302707,0.942747981849372,0.82,0.14969266079191718,3.583559782608696,4.91,0.270150757106172,28,31.0,0.0967741935483871,4,25.81,0.8450213095699342,14.285714285714285,8.0,0.7857142857142856
119_6-6_64638783269962,434.23102212016266,451.12,0.03743788322361532,0.9684786720786733,0.87,0.1131938759524981,3.1759510869565215,4.33,0.26652399839341306,21,25.0,0.16,0,16.0,1.0,0.0,4.0,1.0
119_8-11_55893536121673,410.6349754540669,418.65,0.019144929047971104,0.8827681218413714,1.08,0.18262210940613763,2.3740234375,3.19,0.25579202586206895,29,38.0,0.23684210526315788,0,31.58,1.0,0.0,12.0,1.0
11_2-16_245824983299933,151.56393467921853,246.4,0.3848866287369378,0.6903085094570336,0.5,0.3806170189140672,1.30322265625,5.45,0.7608765768348624,153,314.0,0.5127388535031847,16,70.06,0.771624322009706,10.457516339869281,220.0,0.952465834818776
11_3-16_245824983299933,151.56393467921853,243.04,0.3763827572448217,1.0612813612486216,0.54,0.9653358541641139,0.689453125,4.81,0.8566625519750519,117,290.0,0.596551724137931,36,45.52,0.20913884007029881,30.76923076923077,132.0,0.7668997668997669
11_4-11_016700066800267,162.02866164600607,236.2,0.3140192140304569,1.8546309103033516,0.62,1.9913401779086315,0.9122983870967741,5.05,0.8193468540402428,69,201.0,0.6567164179104478,4,27.86,0.8564249820531228,5.797101449275362,56.0,0.89648033126294
120_16-11_55893536121673,314.3991758853788,386.67,0.18690569248874034,0.48698715846631263,0.54,0.09817192876608778,8.060546875,12.67,0.363808455011839,35,39.0,0.10256410256410256,4,102.56,0.9609984399375975,11.428571428571429,40.0,0.7142857142857142
120_7-11_55893536121673,339.79369680028583,407.59,0.16633455972843825,0.7677074679951635,0.52,0.47636051537531443,6.709960937499999,10.57,0.3651881799905394,114,125.0,0.088,24,134.4,0.8214285714285714,21.052631578947366,168.0,0.87468671679198
120_8-11_55893536121673,354.15745811416156,413.66,0.14384407940298424,0.6447540096303609,0.45,0.4327866880674686,7.966796875,11.42,0.30238205998248685,117,121.0,0.03305785123966942,24,72.73,0.670012374535955,20.51282051282051,88.0,0.7668997668997669
121_1-11_55893536121673,352.98280327587366,421.61,0.16277411997847857,0.69068144270158,0.57,0.21172182930101774,8.56640625,12.88,0.33490634704968947,125,138.0,0.09420289855072464,36,130.43,0.7239898796289197,28.799999999999997,180.0,0.84
121_10-11_55893536121673,351.80422635196436,401.43,0.12362248374071605,0.61851827984199,0.48,0.2885797496708126,6.877929687500001,10.11,0.3196904364490602,107,115.0,0.06956521739130435,12,114.78,0.8954521693674856,11.214953271028037,132.0,0.9150382327952421
121_11-11_55893536121673,362.273412278094,418.65,0.1346628155306485,0.665835223135672,0.51,0.30555926105033726,9.048828125,12.98,0.302863780816641,132,144.0,0.08333333333333333,8,105.56,0.9242137173171656,6.0606060606060606,152.0,0.960127591706539
121_19-11_55893536121673,413.65809584043194,421.61,0.018860805387842017,0.5191405405003184,0.61,0.14894993360603534,10.7578125,13.83,0.22213937093275488,33,36.0,0.08333333333333333,0,77.78,1.0,0.0,28.0,1.0
121_9-11_55893536121673,352.98280327587366,405.55,0.12961952095703697,0.6621226729902975,0.56,0.18236191605410254,8.2197265625,11.8,0.30341300317796616,121,131.0,0.07633587786259542,24,119.08,0.7984548202888814,19.834710743801654,156.0,0.8728544183089638
122_12-11_55893536121673,352.98280327587366,397.27,0.11147883485822317,0.5604367749355553,0.55,0.01897595442828233,5.8935546875,8.03,0.2660579467621419,87,98.0,0.11224489795918367,4,73.47,0.9455560092554784,4.597701149425287,72.0,0.9361430395913154
122_13-6_64638783269962,369.0879293880439,405.55,0.08990770709396155,0.549208176944003,0.56,0.019271112599994675,6.377377717391304,8.75,0.2711568322981367,57,56.0,0.017857142857142856,8,50.0,0.84,14.035087719298245,28.0,0.4987468671679198
122_7-11_55893536121673,355.3282297640789,410.63,0.13467542614012878,0.6038520475681466,0.52,0.1612539376310511,8.1982421875,11.93,0.31280451068734283,120,131.0,0.08396946564885496,4,79.39,0.9496158206323214,3.3333333333333335,104.0,0.967948717948718
123_12-11_55893536121673,362.273412278094,418.65,0.1346628155306485,0.563872045703492,0.46,0.22580879500759132,10.4716796875,14.89,0.29673071272666224,150,163.0,0.07975460122699386,56,134.97,0.5850929836259909,37.333333333333336,220.0,0.8303030303030302
123_15-11_55893536121673,358.8176250624319,401.43,0.10615144592473935,0.47927195505936776,0.55,0.12859644534660414,6.853515625000001,9.28,0.26147460937499983,27,30.0,0.1,4,66.67,0.9400029998500075,14.814814814814813,20.0,0.25925925925925936
123_16-11_55893536121673,348.2445641943809,397.27,0.1234058343333729,0.5932599307013057,0.51,0.1632547660809915,10.05078125,14.53,0.3082738300068823,39,42.0,0.07142857142857142,4,123.81,0.9676924319521848,10.256410256410255,52.0,0.8027613412228797
123_17-11_55893536121673,324.79533191307576,401.43,0.19090418774611825,0.6044474809421129,0.48,0.2592655852960685,9.66015625,14.13,0.31633713729653223,39,41.0,0.04878048780487805,16,117.07,0.8633296318441958,41.02564102564102,48.0,0.14529914529914537
123_19-11_55893536121673,329.87056635911745,392.01,0.1585149196216488,0.7630896253602519,0.59,0.29337224637330844,6.154296875,8.74,0.29584703947368424,26,28.0,0.07142857142857142,8,85.71,0.906661999766655,30.76923076923077,24.0,0.2820512820512821
124_1-11_55893536121673,358.8176250624319,415.66,0.13675209290662593,0.712817625277975,0.56,0.2728886165678124,7.07861328125,10.34,0.3154145762814313,109,113.0,0.035398230088495575,16,92.04,0.8261625380269448,14.678899082568808,104.0,0.8588567395906845
124_10-11_55893536121673,352.98280327587366,399.35,0.1161066651411703,0.6419669751366568,0.51,0.2587587747777584,6.19580078125,9.04,0.3146238073838495,90,98.0,0.08163265306122448,12,69.39,0.8270644185041072,13.333333333333334,68.0,0.8039215686274509
124_16-11_55893536121673,303.6472887451585,400.39,0.2416211974695709,0.5577937326057092,0.43,0.2971947269900214,5.47265625,8.48,0.3546395931603774,23,25.0,0.08,4,64.0,0.9375,17.391304347826086,16.0,0.08695652173913038
124_2-11_55893536121673,336.1068568134763,398.31,0.1561676663566661,0.7355318648701813,0.56,0.3134497586967522,5.35400390625,8.21,0.347867977314251,86,92.0,0.06521739130434782,8,60.87,0.8685723673402332,9.30232558139535,56.0,0.8338870431893687
124_5-11_55893536121673,372.44843509957656,419.64,0.11245726074831625,0.7001811968554145,0.53,0.32109659784040456,5.7705078125,7.92,0.27140052872474746,80,85.0,0.058823529411764705,0,56.47,1.0,0.0,48.0,1.0
124_7-11_55893536121673,332.37912390651854,399.35,0.16769970224985972,0.7385513311837831,0.46,0.6055463721386589,4.66064453125,6.97,0.3313279008249641,79,86.0,0.08139534883720931,12,55.81,0.7849847697545242,15.18987341772152,48.0,0.6835443037974683
125_0-11_55893536121673,369.08792938804385,405.55,0.08990770709396169,0.5534612048243556,0.45,0.2299137884985679,4.7080078125,6.35,0.25858144685039364,66,70.0,0.05714285714285714,8,74.29,0.8923139049670211,12.121212121212121,52.0,0.7668997668997668
125_19-11_55893536121673,358.8176250624319,425.54,0.156794602005847,0.591439500089532,0.51,0.15968529429320008,5.244140625,7.03,0.2540340504978663,18,18.0,0.0,0,66.67,1.0,0.0,12.0,1.0
125_3-11_55893536121673,377.98289042637003,434.23,0.12953298844766595,0.6904361349913676,0.57,0.2112914648971362,5.6640625,7.6,0.2547286184210526,76,83.0,0.08433734939759036,4,48.19,0.9169952272255655,5.263157894736842,40.0,0.868421052631579
126_12-11_55893536121673,354.15745811416156,419.64,0.15604456649947201,0.7096295352146234,0.6,0.1827158920243723,7.1513671875,10.39,0.311706719201155,112,121.0,0.0743801652892562,16,76.03,0.7895567539129291,14.285714285714285,92.0,0.84472049689441
126_13-6_64638783269962,372.4484350995766,416.66,0.10610945351227238,0.5724492575093182,0.6,0.04591790415113632,8.076596467391305,12.02,0.3280701774216884,66,75.0,0.12,12,117.33,0.8977243671695219,18.181818181818183,88.0,0.793388429752066
