file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
200,263.30059107245944,289.88,0.0916910753675333,1.057007634806818,0.99,0.0676844796028465,3.5619321218599684,7.0,0.4911525540200045,1519,2353.0,0.35444113897152574,180,482.0,0.6265560165975104,11.84990125082291,20.48,0.4213915404871626
205,253.13067881562492,288.07,0.12128760781884637,1.030462414102451,0.99,0.040871125356011104,2.700678113308391,5.63,0.5203058413306588,1255,1890.0,0.335978835978836,184,333.0,0.44744744744744747,14.661354581673306,17.62,0.1679140419027636
210,280.67937316752,315.89,0.11146483533027317,0.9941417625044032,0.93,0.06896963710150879,4.772848743987173,9.32,0.48789176566661235,1820,2655.0,0.3145009416195857,332,723.0,0.5408022130013831,18.24175824175824,27.23,0.330085999200946
224,222.19219291776693,304.03,0.26917674927550916,0.8307535963815167,0.37,1.2452799902203153,5.07599545697488,11.02,0.5393833523616262,2733,3161.0,0.1354001898133502,328,1052.0,0.688212927756654,12.001463593121112,33.28,0.6393790987643897
226,240.35945522471565,302.3,0.20489760097679247,0.6748665052206911,0.35,0.9281900149162605,3.0399853019775525,5.64,0.46099551383376725,1464,1618.0,0.09517923362175525,160,286.0,0.4405594405594406,10.92896174863388,17.68,0.38184605494152263
22,326.5792082004891,357.75,0.08713009587564187,1.094996957281064,1.01,0.08415540324857826,6.439506617401469,12.84,0.4984807930372687,1770,2740.0,0.354014598540146,308,960.0,0.6791666666666667,17.401129943502823,35.04,0.5033924102881614
230,322.4760485503687,376.57,0.14364912619069836,1.0732063992087972,1.01,0.06258059327603685,7.246292089791555,12.0,0.39614232585070375,1875,2517.0,0.2550655542312277,320,796.0,0.5979899497487438,17.066666666666666,31.62,0.46025722116803713
233,314.2272126777251,372.36,0.15611984993628453,1.1664945471671726,1.06,0.10046655393129485,3.411527926242651,5.88,0.4198081758090729,979,1236.0,0.20792880258899676,120,188.0,0.3617021276595745,12.257405515832483,15.21,0.19412192532330821
250,211.78968196552418,270.36,0.2166382528276218,0.7890022793815161,0.48,0.643754748711492,2.8440206485002113,5.47,0.4800693512796688,1740,1991.0,0.12606730286288298,144,343.0,0.5801749271137027,8.275862068965518,17.23,0.5196829907739108
253,217.59321353210393,271.9,0.1997307336075618,0.7880801124949207,0.48,0.6418335676977516,3.021394433882552,5.87,0.48528203852086,1836,2100.0,0.12571428571428572,120,388.0,0.6907216494845361,6.535947712418301,18.48,0.6463231757349404
255,211.78968196552418,273.42,0.22540530332263856,0.7890022793815161,0.46,0.7152223464815567,3.501597486269539,6.96,0.4968969128923076,2180,2515.0,0.13320079522862824,224,527.0,0.5749525616698292,10.275229357798166,20.95,0.509535591513214
257,217.59321353210393,270.36,0.19517231272339133,0.8144405838048964,0.5,0.6288811676097927,1.8408058724123364,3.39,0.4569894181674524,1112,1252.0,0.11182108626198083,96,160.0,0.4,8.633093525179856,12.78,0.3244840747120613
260,355.3282297640789,400.39,0.11254469451265285,1.1031302828041873,1.03,0.07100027456717216,7.616807931981411,11.35,0.3289156007064836,1703,1992.0,0.14508032128514056,356,582.0,0.38831615120274915,20.904286553141517,29.22,0.28458978257558115
263,364.55907162268477,400.39,0.08949006812686436,1.1105123408406403,1.04,0.06780032773138489,6.62616840937896,9.17,0.2774080251495136,1426,1629.0,0.12461632903621854,284,389.0,0.2699228791773779,19.91584852734923,23.88,0.16600299299207577
265,350.62168779143457,399.35,0.1220190614963452,1.0658571991059047,1.01,0.05530415753059871,9.823517374313477,15.07,0.34814085107408915,2311,2671.0,0.1347809809060277,840,1012.0,0.16996047430830039,36.34790134141064,37.89,0.04069935757691634
272,343.4409608264199,413.66,0.1697506144504669,0.6716170983364816,0.52,0.29157134295477233,7.026794201520913,10.78,0.3481638031984311,1678,1685.0,0.004154302670623145,416,525.0,0.20761904761904762,24.791418355184742,31.16,0.20438323635479005
273,349.4351473740503,411.65,0.1511353155009102,0.6389198485691197,0.51,0.25278401680219537,9.18703131601183,13.96,0.34190320085875153,2124,2171.0,0.02164900967296177,532,870.0,0.38850574712643676,25.04708097928437,40.07,0.37491687099365184
276,361.1251576866722,416.66,0.13328575412405277,0.6532714674511624,0.49,0.33320707643094366,3.3432021018166456,4.67,0.28411089896859837,712,714.0,0.0028011204481792717,60,126.0,0.5238095238095238,8.426966292134832,17.65,0.522551484864882
291,448.34837627939567,504.16,0.11070220509481982,0.9948877058787039,1.08,0.07880767974194089,16.834204689480355,23.19,0.27407483012158884,2414,2631.0,0.08247814519194223,1516,1356.0,0.11799410029498525,62.800331400165696,51.54,0.2184775203757411
293,455.6988395283559,512.33,0.11053649107341779,0.9898079299974395,1.07,0.07494585981547716,18.89549007182087,27.3,0.30785750652670807,2638,2987.0,0.11683963843321057,1824,1741.0,0.04767375071797817,69.14329037149356,58.29,0.1861947224479939
295,449.27376090949326,509.89,0.1188810117682377,0.9569210763565893,1.04,0.07988358042635647,21.85760588297423,31.5,0.30610774974684984,3088,3487.0,0.11442500716948667,2772,2188.0,0.26691042047531993,89.76683937823834,62.75,0.4305472410874637
298,444.6275785360269,503.34,0.11664564998603946,0.9496091664766138,1.07,0.11251479768540776,16.002686681453316,23.24,0.3114162357378091,2400,2650.0,0.09433962264150944,1816,1411.0,0.2870304748405386,75.66666666666667,53.25,0.42097026604068866
2,294.8966154989939,300.41,0.018352866086368963,1.1457778404008403,1.28,0.10486106218684353,3.0302793086172346,7.07,0.5713890652592313,1057,2008.0,0.47360557768924305,132,400.0,0.67,12.488174077578051,19.92,0.37308363064367217
35,440.0204461858788,552.44,0.20349640470299257,0.6606404907608135,0.39,0.6939499763097783,11.177432990981965,18.88,0.40797494751154845,1580,1632.0,0.031862745098039214,516,809.0,0.3621755253399258,32.65822784810127,49.57,0.34116950074437624
40,477.5724369190391,549.47,0.13084893275512938,1.113068791906562,1.05,0.06006551610148762,13.735544004676017,22.2,0.38128180159117037,1678,2051.0,0.181862506094588,700,1044.0,0.32950191570881227,41.716328963051254,50.9,0.1804257571109773
61,300.55855347152635,319.2,0.05840052170574448,1.0432599029037581,0.95,0.09816831884606125,4.835398850881881,8.49,0.43045949930719896,1647,2360.0,0.3021186440677966,164,612.0,0.7320261437908496,9.957498482088646,25.93,0.6159854036988567
68,298.8060105228924,319.2,0.06389094447715413,1.0574362129949206,0.93,0.13702818601604363,3.4649752805986105,6.34,0.453473930504951,1264,1792.0,0.29464285714285715,112,350.0,0.68,8.860759493670885,19.53,0.546300077128987
79,242.5346982520472,305.76,0.20678081419398478,0.7286502295730914,0.36,1.0240284154808097,3.1864644575093535,5.89,0.45900433658584827,1533,1672.0,0.08313397129186603,148,325.0,0.5446153846153846,9.654272667971298,19.44,0.5033810355981843
80,330.5190805235111,373.77,0.11571533155814777,1.1720783952097253,1.03,0.13794018952400516,3.708244254409407,5.92,0.3736073894578704,964,1214.0,0.20593080724876442,112,220.0,0.4909090909090909,11.618257261410788,18.12,0.35881582442545323
88,314.2272126777251,369.53,0.1496570977248799,1.1857216889877547,0.99,0.19769867574520672,5.769600146980224,9.92,0.4183870819576387,1612,2142.0,0.24743230625583568,180,558.0,0.6774193548387096,11.166253101736972,26.05,0.5713530479179666
90,309.17228977763165,357.98,0.1363420029676752,0.6758503630280648,0.52,0.29971223659243224,4.012601884019241,6.55,0.3873890253405739,1274,1370.0,0.07007299270072993,140,322.0,0.5652173913043478,10.989010989010989,23.5,0.5323825111059154
92,302.3009364940603,360.9,0.1623692532722075,0.6787939993410693,0.51,0.33096862615895944,5.549046298770711,9.61,0.4225758273911851,1814,1970.0,0.07918781725888324,212,581.0,0.6351118760757315,11.686879823594266,29.49,0.6037002433504827
93,288.06693507389895,359.44,0.19856739630008083,0.7042511385806416,0.5,0.4085022771612832,7.242826362907535,13.81,0.4755375551841032,2584,2870.0,0.09965156794425087,372,1107.0,0.6639566395663956,14.396284829721361,38.57,0.626749161790994
