method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
295,0.8994413407821229,0.6967542503863987,0.785229054171747,0.5723717623158964,0.26209823695857215,2254,252,981,92.80037117004396
298,0.9433399602385686,0.748422712933754,0.8346525945470537,0.6860654256280498,0.317327851075366,1898,114,638,92.47141861915588
35,0.972083035075161,0.8524795982423101,0.9083612040133779,0.7953406650614955,0.3428450575909416,1358,39,235,49.36499738693237
40,0.9381578947368421,0.7286663260091978,0.820247339660627,0.6822966507177033,0.2579605263157895,1426,94,531,50.07403063774109
61,0.921875,0.7159550561797753,0.8059701492537313,0.6704545454545454,0.20733901515151515,1593,135,632,76.81144070625305
68,0.9332333083270817,0.7304756312389901,0.8194993412384717,0.6787151333287867,0.2175543885971493,1244,89,459,74.32981181144714
79,0.9718670076726342,0.9336609336609336,0.9523809523809524,0.8835154615205766,0.2862531969309463,1520,44,108,76.71018886566162
80,0.9620512820512821,0.7969413763806287,0.8717472118959106,0.6996736596736597,0.27369696969696966,938,37,239,72.5911979675293
88,0.9161213563355146,0.769615192403798,0.8365019011406845,0.6662700773349197,0.22436861175707098,1540,141,461,76.55116868019104
90,0.9745019920318725,0.914050822122571,0.9433089086000771,0.8859109018471567,0.30228178196305683,1223,32,115,75.86614775657654
92,0.9642258244829514,0.9050367261280168,0.9336941813261164,0.8765689313481377,0.2828294120636211,1725,64,181,75.83208560943604
93,0.9413641802951735,0.866691149467499,0.9024856596558316,0.7702070566051421,0.2502774050839468,2360,147,363,78.24486756324768
