file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
140,552.8812064227773,496.69,0.113131342331791,1.052849790295917,1.13,0.0682745218620202,21.414798531896917,20.35,0.05232425218166661,1781,2283.0,0.219886114761279,1980,1101.0,0.7983651226158038,111.17349803481191,48.23,1.3050694180968676
142,547.5975788019665,506.63,0.08086291534643923,1.019775693594426,1.08,0.055763246671827846,22.197401774397974,21.8,0.018229439192567597,1881,2427.0,0.2249690976514215,2124,1187.0,0.7893850042123,112.91866028708132,48.91,1.3087029296070605
145,550.623002813482,502.51,0.0957453639001851,0.9404446225155937,1.06,0.11278809196642109,10.970010825940008,9.75,0.1251293154810265,945,1099.0,0.14012738853503184,608,312.0,0.9487179487179487,64.33862433862434,28.39,1.2662424916739816
15,353.1332810360425,239.64,0.4735990695878923,0.4552611073277238,0.56,0.18703373691477904,9.618194722778892,6.22,0.5463335567168637,1994,2766.0,0.27910339840925524,880,550.0,0.6,44.132397191574725,19.88,1.219939496558085
150,445.5788195265167,308.49,0.44438659122343255,0.7888434956668561,1.27,0.378863389238696,13.11946810287241,9.75,0.345586472089478,1666,2607.0,0.3609512850019179,1272,700.0,0.8171428571428572,76.35054021608644,26.85,1.8435955387741692
151,422.90722270321555,303.13,0.3951348355597122,0.8424991176704675,1.3,0.35192375563810196,9.770843770875084,7.09,0.37811618771157746,1337,1972.0,0.3220081135902637,560,379.0,0.47757255936675463,41.8848167539267,19.22,1.1792308404748544
155,451.0687040348381,305.82,0.4749483488157678,0.773215388151481,1.3,0.40521893219116845,5.737647169338677,4.67,0.2286182375457553,718,1228.0,0.4153094462540717,244,163.0,0.49693251533742333,33.98328690807799,13.27,1.560910844617784
162,348.45581251563465,239.64,0.45408033932413067,0.48953024929778105,0.56,0.12583884053967678,6.107788493653975,3.91,0.5620942439012723,1314,1718.0,0.2351571594877765,344,214.0,0.6074766355140186,26.17960426179604,12.46,1.1010918348150913
165,350.8023428165865,239.64,0.4638722367575801,0.44430750100341615,0.52,0.1455624980703536,9.077008183032733,5.5,0.6503651241877697,1891,2415.0,0.21697722567287786,860,435.0,0.9770114942528736,45.47858276044421,18.01,1.5251850505521491
17,353.1332810360425,239.64,0.4735990695878923,0.4659577721788189,0.56,0.1679325496806806,11.240906291750168,7.07,0.5899443128359502,2322,3137.0,0.25980235894166404,1388,648.0,1.1419753086419753,59.77605512489234,20.66,1.893323094138061
171,472.39066582201355,366.81,0.28783475320196705,0.7127829496908726,0.99,0.2800172225344721,13.578915643787576,10.29,0.31962251154398225,1587,2169.0,0.26832641770401106,988,604.0,0.6357615894039735,62.25582860743542,27.85,1.2353977955991173
186,626.2255803400751,550.96,0.13660806653854193,0.4390982511581152,0.38,0.1555217135739873,28.277192405644623,25.52,0.10804045476663886,1881,2225.0,0.1546067415730337,3000,1291.0,1.3237800154918669,159.4896331738437,58.02,1.7488733742475646
19,353.1332810360425,243.04,0.45298420439451326,0.4366993795349762,0.51,0.14372670679416438,6.390123997995992,4.22,0.5142473928900455,1347,1848.0,0.2711038961038961,492,247.0,0.9919028340080972,36.525612472160354,13.37,1.7319081878953146
198,640.4745212876826,565.65,0.13228059981911539,0.8957419566798028,1.05,0.14691242220971162,30.524068971275888,31.34,0.026034812658714483,1935,2749.0,0.2961076755183703,3152,1698.0,0.856301531213192,162.89405684754522,61.77,1.637106311276432
199,646.8475590640038,565.65,0.14354735094847312,0.8824600029774392,1.04,0.15148076636784694,31.82928356713427,32.19,0.01120585377029292,1989,2835.0,0.2984126984126984,3064,1765.0,0.7359773371104816,154.0472599296129,62.26,1.474257306932427
2,420.96281137990377,300.41,0.40129426909857774,0.894877504012696,1.28,0.3008769499900813,10.346082790581162,7.07,0.4633780467582973,1435,2008.0,0.2853585657370518,624,400.0,0.56,43.48432055749129,19.92,1.1829478191511689
200,376.5708949707631,289.88,0.2990578686724269,0.6777297294688501,0.99,0.31542451568803015,9.2524886424372,7.0,0.32178409177674283,1690,2353.0,0.281767955801105,956,482.0,0.983402489626556,56.5680473372781,20.48,1.7621116863905322
205,373.7710725276938,288.07,0.2975008592623105,0.6909756055738785,0.99,0.3020448428546682,7.52321619454837,5.63,0.33627285871196627,1390,1890.0,0.26455026455026454,716,333.0,1.15015015015015,51.510791366906474,17.62,1.9234274328550776
210,400.8903309688229,315.89,0.269082056946478,0.7121625114529446,0.93,0.23423385865274776,12.419202632282202,9.32,0.3325324712749143,2016,2655.0,0.24067796610169492,1536,723.0,1.1244813278008299,76.19047619047619,27.23,1.7980343808474544
22,474.1242153755069,357.75,0.3252948018882093,0.7179065477346182,1.01,0.2892014378865167,17.46435579492318,12.84,0.3601523204768831,2000,2740.0,0.27007299270072993,1900,960.0,0.9791666666666666,95.0,35.04,1.7111872146118723
224,377.9630287202321,304.03,0.24317675466313238,0.3563795511600892,0.37,0.03681202389165085,15.528001402993052,11.02,0.40907453747668354,2793,3161.0,0.11641885479278709,2788,1052.0,1.650190114068441,99.82098102398854,33.28,1.9994285163458092
226,375.17359555116883,302.3,0.24106382914710162,0.3214496006996405,0.35,0.08157256942959848,8.282335649385356,5.64,0.4684992286144249,1521,1618.0,0.05995055624227441,796,286.0,1.7832167832167831,52.33399079552926,17.68,1.9600673526883066
230,453.7408726318806,376.57,0.20493101583206477,0.7533734186616413,1.01,0.25408572409738484,14.852518706574024,12.0,0.237709892214502,1902,2517.0,0.24433849821215733,1564,796.0,0.964824120603015,82.22923238696109,31.62,1.6005449837748602
233,447.91597291823956,372.36,0.2029110885117616,0.786487514730338,1.06,0.2580306464808133,7.757674706039551,5.88,0.31933243299992364,1022,1236.0,0.17313915857605178,464,188.0,1.4680851063829787,45.40117416829745,15.21,1.9849555666204766
250,334.86888996687156,270.36,0.23860367645684105,0.3990774532351767,0.48,0.16858863909338187,7.903266265314744,5.47,0.4448384397284724,1831,1991.0,0.0803616273229533,828,343.0,1.41399416909621,45.22119060622611,17.23,1.624561265596408
253,339.79369680028583,271.9,0.2497009812441554,0.39633789328506114,0.48,0.1742960556561226,8.473707488381917,5.87,0.44356175270560766,1915,2100.0,0.0880952380952381,940,388.0,1.422680412371134,49.08616187989556,18.48,1.6561775909034395
255,338.56921102754546,273.42,0.2382752213720483,0.4084012834514518,0.46,0.11217112293162651,10.036801594845796,6.96,0.4420691946617523,2289,2515.0,0.08986083499005965,1320,527.0,1.5047438330170777,57.66710353866317,20.95,1.752606374160533
257,334.86888996687156,270.36,0.23860367645684105,0.42389675935450744,0.5,0.15220648129098513,4.85797554921842,3.39,0.43303113546266064,1144,1252.0,0.08626198083067092,320,160.0,1.0,27.972027972027973,12.78,1.1887345831007805
260,457.51800380560996,400.39,0.14268089564077518,0.8328019994632535,1.03,0.19145436945315195,13.194807509505704,11.35,0.16253810656437925,1640,1992.0,0.17670682730923695,1264,582.0,1.1718213058419245,77.07317073170732,29.22,1.6376855144321467
263,457.51800380560996,400.39,0.14268089564077518,0.8598174728058395,1.04,0.1732524299943851,10.892347908745247,9.17,0.1878241994269626,1363,1629.0,0.1632903621853898,808,389.0,1.077120822622108,59.280997798972855,23.88,1.4824538441780928
265,457.51800380560996,399.35,0.14565670165421293,0.8456018719114358,1.01,0.1627704238500636,17.175617870722434,15.07,0.13972248644475338,2158,2671.0,0.19206289779108948,2104,1012.0,1.0790513833992095,97.49768303985171,37.89,1.5731771718092296
272,476.19983633287757,413.66,0.15118656948430484,0.48789184067160046,0.52,0.06174646024692222,13.454531051964514,10.78,0.24810121075737612,1539,1685.0,0.08664688427299704,1100,525.0,1.0952380952380953,71.4749837556855,31.16,1.293805640426364
273,469.1706707460939,411.65,0.1397319828643117,0.5080554482682524,0.51,0.0038128465328383684,16.659372359526827,13.96,0.19336478220106204,1950,2171.0,0.10179640718562874,1952,870.0,1.2436781609195402,100.1025641025641,40.07,1.4981922660984304
276,460.23326802224983,416.66,0.10457751649366342,0.44682021462354743,0.49,0.08812201097235217,5.6704161385720315,4.67,0.2142218712145678,689,714.0,0.0350140056022409,280,126.0,1.2222222222222223,40.638606676342526,17.65,1.30247063322054
291,534.5485299859561,504.16,0.06027556725237234,0.9696814053865538,1.08,0.10214684686430212,22.785336132234896,23.19,0.017449929614709155,2107,2631.0,0.1991638160395287,2744,1356.0,1.0235988200589972,130.2325581395349,51.54,1.526824954201298
293,540.7284870850308,512.33,0.05543006867649903,0.9205282869145028,1.07,0.1396931897995301,25.084891212505283,27.3,0.08113951602544751,2278,2987.0,0.2373619015734851,3012,1741.0,0.730040206777714,132.22124670763827,58.29,1.2683349924110188
295,532.2125456262532,509.89,0.04377913986595787,0.9480916817237188,1.04,0.0883733829579627,27.692820553443177,31.5,0.12086283957323248,2574,3487.0,0.2618296529968454,3712,2188.0,0.696526508226691,144.2113442113442,62.75,1.298188752372019
298,544.5553464912599,503.34,0.08188370980104887,0.9140592799417923,1.07,0.1457389907086054,22.48392611956063,23.24,0.03253329950255465,2038,2650.0,0.2309433962264151,2324,1411.0,0.6470588235294118,114.03336604514229,53.25,1.1414716628195736
35,641.7541919367266,552.44,0.16167220320166262,0.4025244710201237,0.39,0.03211402825672734,22.3661515739813,18.88,0.1846478587913824,1398,1632.0,0.14338235294117646,1856,809.0,1.2941903584672436,132.76108726752506,49.57,1.678254736080796
40,640.4745212876826,549.47,0.16562236571183606,0.8906990891391057,1.05,0.15171515320085177,24.377465869238478,22.2,0.09808404816389542,1527,2051.0,0.2554851292052657,1880,1044.0,0.8007662835249042,123.11722331368698,50.9,1.4188059590115323
61,409.9584642940292,319.2,0.28433102849006653,0.6800812095141604,0.95,0.2841250426166732,11.193295697487974,8.49,0.3184093872188426,1730,2360.0,0.2669491525423729,1300,612.0,1.1241830065359477,75.14450867052022,25.93,1.8979756525460942
68,407.38816645275773,319.2,0.2762787169572611,0.6704760648604782,0.93,0.27905799477367943,8.519675307322288,6.34,0.34379736708553443,1333,1792.0,0.25613839285714285,720,350.0,1.0571428571428572,54.01350337584396,19.53,1.7656683756192502
79,382.1089995017646,305.76,0.2497023793228826,0.31321739215778405,0.36,0.12995168845059984,8.786243987172634,5.89,0.4917222389087665,1565,1672.0,0.06399521531100479,1088,325.0,2.3476923076923075,69.52076677316293,19.44,2.576171130306735
80,454.8969022064561,373.77,0.21705033096946283,0.743678550554962,1.03,0.2779819897524641,7.715292624265099,5.92,0.30325888923396943,979,1214.0,0.19357495881383854,484,220.0,1.2,49.43820224719101,18.12,1.7283776074608723
88,458.3474970564348,369.53,0.24035260210655382,0.7629197916107725,0.99,0.22937394786790655,13.031717664350614,9.92,0.31368121616437644,1682,2142.0,0.21475256769374415,1244,558.0,1.2293906810035842,73.95957193816885,26.05,1.839139037933545
90,439.6314750029468,357.98,0.2280894882477981,0.4471071807649409,0.52,0.14017849852895986,9.248020777659006,6.55,0.4119115691082452,1257,1370.0,0.08248175182481751,672,322.0,1.0869565217391304,53.46062052505967,23.5,1.2749200223429646
92,442.0143188787504,360.9,0.22475566328276642,0.4377372472100068,0.51,0.1416916721372416,13.458252605558524,9.61,0.4004425187886082,1790,1970.0,0.09137055837563451,1712,581.0,1.9466437177280551,95.64245810055866,29.49,2.243216619211891
93,439.6314750029468,359.44,0.22310114345355772,0.4559822018554615,0.5,0.08803559628907698,18.765741916087652,13.81,0.3588516955892579,2511,2870.0,0.12508710801393727,3144,1107.0,1.8401084010840107,125.20908004778973,38.57,2.246281567222964
