method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
293,0.9235294117647059,0.15976933514246947,0.27241179872758825,0.16791443850267382,0.07894830659536542,471,39,2477,220.63928818702698
295,0.9182156133828996,0.14347952367121697,0.24817884953529265,0.16694829334234537,0.07411287597161202,494,44,2949,239.52938318252563
298,0.9114173228346457,0.17773512476007677,0.2974622550594282,0.16571224051539013,0.07732641374373658,463,45,2142,222.7161409854889
2,0.8960573476702509,0.12632642748863063,0.22143489813994685,0.16291951775822744,0.06063864450961224,250,29,1729,105.36116576194763
35,0.9390681003584229,0.16222910216718267,0.2766631467793031,0.17073965461062235,0.07927663734115348,262,17,1353,106.49214935302734
40,0.9166666666666666,0.14123456790123456,0.24475823705605476,0.16666666666666666,0.07278554778554777,286,26,1739,121.87569904327393
61,0.9571428571428572,0.14285714285714285,0.24860853432282,0.17402597402597403,0.07768831168831168,335,15,2010,131.29986929893494
68,0.9771428571428571,0.19170403587443946,0.3205248359887535,0.17766233766233766,0.09122077922077923,342,8,1442,132.1101758480072
79,0.9856733524355301,0.20635872825434912,0.3412698412698413,0.26882000520969007,0.11028913779630112,344,5,1323,133.33533430099487
80,0.9685714285714285,0.2817955112219451,0.4365743721828718,0.26415584415584414,0.13701298701298703,339,11,864,134.82252979278564
88,0.9197707736389685,0.15184484389782402,0.26065773447015833,0.16723104975253975,0.07168533472258401,321,28,1793,135.16931629180908
90,0.9628571428571429,0.2483419307295505,0.39484475688342124,0.2625974025974026,0.13755844155844155,337,13,1020,136.7421896457672
92,0.9682539682539683,0.1556122448979592,0.2681318681318681,0.17604617604617603,0.08525252525252525,305,10,1655,119.3003613948822
93,0.9554140127388535,0.10504201680672269,0.1892744479495268,0.17371163867979156,0.06381007527504343,300,14,2556,120.2358922958374
