file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
108_960_640-11_55893536121673,323.5140830058795,270.36,0.19660483431676098,0.44795321713634956,0.49,0.08580976094622537,11.27734375,7.44,0.515772009408602,45,45.0,0.0,0,20.0,1.0,0.0,44.44,1.0
109_0_0-11_55893536121673,334.86888996687156,262.57,0.275350915820054,0.4899277505833854,0.51,0.039357351797283564,9.9794921875,6.95,0.4358981564748201,161,189.0,0.14814814814814814,0,128.0,1.0,0.0,67.72,1.0
109_0_320-11_55893536121673,323.5140830058795,252.9,0.2792174100667438,0.3984095364447978,0.48,0.16998013240667117,7.45703125,5.11,0.45930161448140894,126,144.0,0.125,0,76.0,1.0,0.0,52.78,1.0
109_0_640-11_55893536121673,328.60910641778463,265.72,0.23667434298428647,0.428843344034586,0.47,0.08756735311790204,9.8828125,7.13,0.3860887096774194,41,47.0,0.1276595744680851,0,24.0,1.0,0.0,51.06,1.0
109_1280_0-11_55893536121673,344.6481384002595,273.42,0.26050815009969813,0.4420878083056618,0.54,0.18131887350803375,9.7666015625,6.78,0.44050170538348077,146,167.0,0.12574850299401197,0,124.0,1.0,0.0,74.25,1.0
109_1280_320-11_55893536121673,344.6481384002595,274.93,0.253585052196048,0.4580877863042887,0.54,0.15168928462168765,9.6572265625,6.67,0.4478600543478261,146,168.0,0.13095238095238096,0,100.0,1.0,0.0,59.52,1.0
109_1280_640-11_55893536121673,341.0137858131171,262.57,0.2987538020837001,0.373331314085999,0.52,0.2820551652192327,8.40234375,5.52,0.522163722826087,34,37.0,0.08108108108108109,0,16.0,1.0,0.0,43.24,1.0
109_1600_0-11_55893536121673,334.86888996687156,267.27,0.252923597735891,0.38247912128209144,0.42,0.08933542551882988,11.83935546875,7.91,0.4967579606510746,185,200.0,0.075,0,136.0,1.0,0.0,68.0,1.0
109_1600_320-11_55893536121673,332.37912390651854,264.15,0.2582968915635759,0.4273454608832152,0.49,0.12786640636078533,10.15869140625,6.92,0.4680189893424856,163,181.0,0.09944751381215469,0,120.0,1.0,0.0,66.3,1.0
109_1600_640-11_55893536121673,332.37912390651854,273.42,0.21563573954545578,0.4101883152460982,0.49,0.1628809892936771,11.21484375,7.64,0.4679114856020943,47,48.0,0.020833333333333332,0,28.0,1.0,0.0,58.33,1.0
109_1920_0-6_64638783269962,573.6879414941172,260.98,1.1982065349609825,0.4207867417211393,0.51,0.17492795740953085,9.983016304347826,6.71,0.48778186353916936,93,101.0,0.07920792079207921,12,68.0,0.8235294117647058,12.903225806451612,67.33,0.8083584463619247
109_1920_320-6_64638783269962,603.5650376440775,276.44,1.1833491450010039,0.4068381021724861,0.49,0.16971815883166097,10.613111413043478,7.05,0.5054058741905644,89,98.0,0.09183673469387756,16,48.0,0.6666666666666666,17.97752808988764,48.98,0.6329618601492927
109_1920_640-6_64638783269962,599.3880667830599,267.27,1.2426312971267257,0.3734553171805733,0.36,0.03737588105714806,9.27649456521739,6.78,0.3682145376426829,19,24.0,0.20833333333333334,8,24.0,0.6666666666666666,42.10526315789473,100.0,0.5789473684210527
109_320_0-11_55893536121673,339.79369680028583,267.27,0.27134993377590394,0.4334707885782233,0.52,0.16640232965726293,9.798828125,6.63,0.47795296003016596,152,171.0,0.1111111111111111,0,80.0,1.0,0.0,46.78,1.0
109_320_320-11_55893536121673,332.37912390651854,265.72,0.2508622757282798,0.4684546428442706,0.54,0.13249140214023974,10.68408203125,7.34,0.45559700698228883,169,190.0,0.11052631578947368,0,140.0,1.0,0.0,73.68,1.0
109_320_640-11_55893536121673,318.33752368449314,257.78,0.23491940291912936,0.4181753185786552,0.62,0.3255236797118464,8.630859375,6.18,0.3965791868932039,37,42.0,0.11904761904761904,0,32.0,1.0,0.0,76.19,1.0
109_640_0-11_55893536121673,338.56921102754546,268.82,0.2594643665930566,0.4470987044886371,0.56,0.20160945627029098,10.11865234375,6.92,0.46223299765173415,157,180.0,0.12777777777777777,0,124.0,1.0,0.0,68.89,1.0
109_640_320-11_55893536121673,336.1068568134763,268.82,0.2503045041792885,0.42303376982550295,0.48,0.11867964619686883,10.53759765625,7.33,0.43759858884720326,161,181.0,0.11049723756906077,0,152.0,1.0,0.0,83.98,1.0
109_640_640-11_55893536121673,328.60910641778463,259.39,0.2668534115339244,0.5442041245536989,0.67,0.1877550379795539,8.296875,5.59,0.4842352415026834,35,38.0,0.07894736842105263,0,12.0,1.0,0.0,31.58,1.0
109_960_0-11_55893536121673,342.2295250909607,274.93,0.244787855421237,0.3950215947874316,0.46,0.1412574026360183,9.96142578125,6.78,0.4692368408923303,153,169.0,0.09467455621301775,0,84.0,1.0,0.0,49.7,1.0
109_960_320-11_55893536121673,334.86888996687156,264.15,0.2677224681691145,0.4648825529594957,0.52,0.10599509046250828,9.19677734375,6.24,0.4738425230368589,147,164.0,0.10365853658536585,0,100.0,1.0,0.0,60.98,1.0
109_960_640-11_55893536121673,356.49515648415763,259.39,0.3743596764877507,0.4540224754910389,0.58,0.21720262846372596,10.990234375,7.73,0.4217638260025872,42,50.0,0.16,0,44.0,1.0,0.0,88.0,1.0
111_0_0-11_55893536121673,477.94097499820964,427.48,0.11804289089129227,0.8833258734562119,1.03,0.1424020646056195,19.3671875,17.53,0.1048024814603536,156,207.0,0.2463768115942029,0,336.0,1.0,0.0,162.32,1.0
111_0_320-11_55893536121673,454.78652862425497,382.35,0.18945083986989655,0.8334197733097597,1.12,0.25587520240200035,18.02685546875,15.73,0.1460175123172282,160,211.0,0.24170616113744076,0,288.0,1.0,0.0,136.49,1.0
111_0_640-11_55893536121673,430.3881941386884,364.56,0.18056888890357797,0.7798134093221085,1.06,0.2643269723376335,17.208984375,14.94,0.15187311746987955,41,56.0,0.26785714285714285,0,68.0,1.0,0.0,121.43,1.0
111_1280_0-11_55893536121673,468.2846063655624,401.43,0.1665411313692609,0.8089727845334592,1.0,0.19102721546654078,17.91162109375,15.11,0.18541502936796828,154,191.0,0.193717277486911,0,240.0,1.0,0.0,125.65,1.0
111_1280_320-11_55893536121673,472.69831944475914,398.31,0.18675985901624145,0.8368398572848342,1.03,0.18753411914093765,21.18212890625,19.26,0.09979900863187946,167,218.0,0.23394495412844038,0,356.0,1.0,0.0,163.3,1.0
111_1280_640-11_55893536121673,394.1202245456616,349.44,0.12786236419889419,0.8407715821728738,0.95,0.11497728192329065,12.373046875,11.25,0.0998263888888889,35,46.0,0.2391304347826087,0,56.0,1.0,0.0,121.74,1.0
111_1600_0-11_55893536121673,449.27376090949326,393.07,0.14298664591419663,0.9686462963353514,1.06,0.08618273930627234,20.86767578125,18.71,0.1153220620657402,172,240.0,0.2833333333333333,0,404.0,1.0,0.0,168.33,1.0
111_1600_320-11_55893536121673,440.8753799853774,380.17,0.15967956436693417,0.8013975259929222,1.02,0.21431615098733114,19.19677734375,17.06,0.12525072354923808,173,227.0,0.23788546255506607,0,340.0,1.0,0.0,149.78,1.0
111_1600_640-11_55893536121673,411.6451491218523,345.85,0.19024186532268977,0.8503472434696865,1.08,0.2126414412317718,19.255859375,15.68,0.2280522560586735,43,55.0,0.21818181818181817,0,48.0,1.0,0.0,87.27,1.0
111_1920_0-6_64638783269962,787.7502509988778,373.56,1.1087649935723254,0.8500461689268736,1.07,0.2055643281057257,17.854959239130437,15.81,0.12934593542887013,86,115.0,0.25217391304347825,20,156.0,0.8717948717948718,23.25581395348837,135.65,0.8285601625249659
111_1920_320-6_64638783269962,765.0997042858245,372.45,1.0542346738779018,0.887685034009999,1.11,0.20028375314414512,20.50951086956522,17.61,0.16465138384811012,112,138.0,0.18840579710144928,32,192.0,0.8333333333333334,28.57142857142857,139.13,0.7946422153997803
111_1920_640-6_64638783269962,753.5191485775173,423.58,0.7789299508416765,0.7038377053106073,0.95,0.2591182049362028,17.914402173913043,18.69,0.041498011026589524,25,33.0,0.24242424242424243,20,72.0,0.7222222222222222,80.0,218.18,0.6333302777523147
111_320_0-11_55893536121673,489.10731957752256,413.66,0.18238969099628324,0.7134405834689226,0.9,0.20728824059008605,21.77294921875,19.18,0.13519026166579773,168,227.0,0.2599118942731278,0,336.0,1.0,0.0,148.02,1.0
111_320_320-11_55893536121673,465.61629628996,397.27,0.17203991313202618,0.9727067953250257,1.08,0.09934555988423553,21.23974609375,18.62,0.14069527893394193,169,225.0,0.24888888888888888,0,312.0,1.0,0.0,138.67,1.0
111_320_640-11_55893536121673,471.81887994919146,388.82,0.21346350483306276,0.7722909776290479,1.03,0.25020293434073027,16.818359375,14.42,0.16632173196948682,39,48.0,0.1875,0,68.0,1.0,0.0,141.67,1.0
111_640_0-11_55893536121673,461.13480320165604,393.07,0.17316204035326035,0.9052318171671896,1.11,0.18447584038991935,18.208984375,15.83,0.1502832833228048,149,191.0,0.2198952879581152,0,256.0,1.0,0.0,134.03,1.0
111_640_320-11_55893536121673,452.9563943243548,382.35,0.18466429795829675,0.7933632763731705,1.0,0.2066367236268295,19.9423828125,17.07,0.16827081502636201,176,228.0,0.22807017543859648,0,324.0,1.0,0.0,142.11,1.0
111_640_640-11_55893536121673,476.19983633287757,410.63,0.15968106649021643,0.931765281918972,1.03,0.0953735127000272,20.126953125,17.31,0.16273559358752174,39,52.0,0.25,0,68.0,1.0,0.0,130.77,1.0
111_960_0-11_55893536121673,454.78652862425497,385.6,0.17942564477244538,0.943601210560147,0.97,0.027215246845209245,18.58251953125,16.1,0.15419375970496885,156,217.0,0.28110599078341014,0,324.0,1.0,0.0,149.31,1.0
111_960_320-11_55893536121673,448.34837627939567,380.17,0.17933655017333205,0.8970003069525512,1.15,0.21999973308473805,17.3740234375,14.01,0.24011587705210566,162,202.0,0.19801980198019803,0,164.0,1.0,0.0,81.19,1.0
111_960_640-11_55893536121673,447.4210777142496,436.14,0.025865725946369496,0.7566677025617239,0.84,0.09920511599794772,22.8125,19.72,0.15682048681541588,49,55.0,0.10909090909090909,0,52.0,1.0,0.0,94.55,1.0
112_0_0-11_55893536121673,491.6481539195267,403.49,0.21848906768328008,0.7110419797613742,0.94,0.24357236195598486,9.5517578125,7.89,0.21061569233206595,77,93.0,0.17204301075268819,0,52.0,1.0,0.0,55.91,1.0
112_0_320-11_55893536121673,460.23326802224983,395.17,0.16464627381190328,0.9835246177908216,1.39,0.2924283325245888,8.5859375,7.42,0.15713443396226418,70,95.0,0.2631578947368421,0,48.0,1.0,0.0,50.53,1.0
112_0_640-11_55893536121673,424.5587394903343,351.8,0.20681847495831232,0.6703060782070824,0.87,0.22953324344013512,7.998046875000001,6.15,0.3004954268292684,19,22.0,0.13636363636363635,0,4.0,1.0,0.0,18.18,1.0
112_1280_0-11_55893536121673,455.6988395283559,389.88,0.16881819926222405,1.02359097200946,1.09,0.06092571375278903,8.7998046875,7.45,0.18118183724832213,74,93.0,0.20430107526881722,0,56.0,1.0,0.0,60.22,1.0
112_1280_320-11_55893536121673,455.6988395283559,400.39,0.13813741484141942,1.0157139477297357,1.35,0.24761929797797363,7.0771484375,6.23,0.13597888242375594,58,78.0,0.2564102564102564,0,28.0,1.0,0.0,35.9,1.0
112_1280_640-11_55893536121673,374.6720276013455,314.4,0.19170492239613723,1.0029572447928228,1.29,0.22251376372649398,6.3203125,5.33,0.1857997185741088,16,18.0,0.1111111111111111,0,16.0,1.0,0.0,88.89,1.0
112_1600_0-11_55893536121673,471.81887994919146,400.39,0.17839826156794994,0.8256181748852001,1.05,0.2136969762998095,10.10400390625,8.29,0.21881832403498203,84,98.0,0.14285714285714285,0,44.0,1.0,0.0,44.9,1.0
112_1600_320-11_55893536121673,480.54085442385554,422.6,0.13710566593434811,0.8399302939315358,1.12,0.2500622375611288,9.2275390625,7.74,0.19218850936692503,77,97.0,0.20618556701030927,0,44.0,1.0,0.0,45.36,1.0
112_1600_640-11_55893536121673,459.32996338694267,361.13,0.2719241364243975,0.9954394953507901,1.28,0.22231289425719522,6.7890625,6.72,0.010277157738095276,17,24.0,0.2916666666666667,0,28.0,1.0,0.0,116.67,1.0
112_1920_0-6_64638783269962,792.5197209188798,424.56,0.8666848523621626,1.0878326964519036,1.29,0.15671883995976466,10.035665760869565,9.67,0.03781445303718352,46,58.0,0.20689655172413793,8,56.0,0.8571428571428571,17.391304347826086,96.55,0.8198725598360841
112_1920_320-6_64638783269962,800.4056835169562,358.82,1.2306607310544457,0.9031557547667819,1.3,0.3052648040255524,6.6830842391304355,5.48,0.21954091954934946,35,48.0,0.2708333333333333,4,32.0,0.875,11.428571428571429,66.67,0.82857999957145
112_1920_640-6_64638783269962,939.0606270607111,496.69,0.8906372728678071,0.7259955664385451,0.81,0.1037091772363641,7.6290760869565215,6.93,0.10087678022460632,10,12.0,0.16666666666666666,4,16.0,0.75,40.0,133.33,0.6999924998124953
112_320_0-11_55893536121673,465.61629628996,416.66,0.11749699104776075,0.7663316212475512,0.96,0.20173789453380084,8.1484375,6.77,0.2036096750369277,67,79.0,0.1518987341772152,0,24.0,1.0,0.0,30.38,1.0
112_320_320-11_55893536121673,409.62231059449397,338.57,0.2098600307011666,1.3037744362519896,1.63,0.20013838266749098,7.219726562500001,6.19,0.1663532411147012,69,83.0,0.1686746987951807,0,48.0,1.0,0.0,57.83,1.0
112_320_640-11_55893536121673,376.88250121978774,314.4,0.19873569090263285,0.8160723352044245,1.12,0.27136398642462106,5.146484375,4.07,0.26449247542997534,15,17.0,0.11764705882352941,0,8.0,1.0,0.0,47.06,1.0
112_640_0-11_55893536121673,472.69831944475914,406.57,0.1626492841202232,0.767927582899793,1.01,0.23967566049525443,8.90087890625,7.17,0.24140570519525803,78,91.0,0.14285714285714285,0,40.0,1.0,0.0,43.96,1.0
112_640_320-11_55893536121673,519.576618076427,411.65,0.262180537049501,0.6164471360925498,0.99,0.3773261251590406,8.21728515625,7.43,0.10596031712651417,64,89.0,0.2808988764044944,0,76.0,1.0,0.0,85.39,1.0
112_640_640-11_55893536121673,399.3544541417718,358.82,0.11296598333920013,0.7226216385840084,0.83,0.12937151977830308,7.078125,5.19,0.36380057803468197,22,22.0,0.0,0,0.0,0,0.0,0.0,0
112_960_0-11_55893536121673,480.54085442385554,420.63,0.14243124461844267,0.7602879169879871,1.25,0.3917696664096103,8.4912109375,7.4,0.14746093749999994,69,85.0,0.18823529411764706,0,56.0,1.0,0.0,65.88,1.0
112_960_320-11_55893536121673,439.9323299643491,389.88,0.12837880877282523,0.741131535979562,0.93,0.20308436991444945,8.96044921875,7.2,0.24450683593749997,85,97.0,0.12371134020618557,0,40.0,1.0,0.0,41.24,1.0
112_960_640-11_55893536121673,421.61378783129425,359.97,0.17124701456036395,0.7599882238681704,1.13,0.3274440496741854,5.412109375,4.75,0.13939144736842105,15,22.0,0.3181818181818182,0,8.0,1.0,0.0,36.36,1.0
113_0_0-11_55893536121673,437.09097194942274,382.35,0.14316979717385303,0.8470134665015544,1.05,0.19332050809375775,12.9189453125,11.13,0.1607318340071877,112,140.0,0.2,0,108.0,1.0,0.0,77.14,1.0
113_0_320-11_55893536121673,470.9377981720299,393.07,0.19810160574968808,0.8677313053933201,1.0,0.1322686946066799,13.902343750000002,11.69,0.1892509623609925,117,150.0,0.22,0,136.0,1.0,0.0,90.67,1.0
113_0_640-11_55893536121673,405.54636531377304,361.13,0.12299273201831208,0.8081407825199874,1.03,0.21539729852428405,13.375,11.46,0.16710296684118664,34,41.0,0.17073170731707318,0,52.0,1.0,0.0,126.83,1.0
113_1280_0-11_55893536121673,462.9326065234657,381.27,0.2141857647427433,0.8104089349940209,1.16,0.30137160776377503,13.4892578125,11.5,0.1729789402173913,114,144.0,0.20833333333333334,0,132.0,1.0,0.0,91.67,1.0
113_1280_320-11_55893536121673,450.1972434068766,393.07,0.14533605568188016,0.6736462611514227,0.84,0.19804016529592536,13.651855468749998,10.99,0.24220704902183784,131,155.0,0.15483870967741936,0,136.0,1.0,0.0,87.74,1.0
113_1280_640-11_55893536121673,458.424878835846,377.98,0.21282840053930366,0.9618557686097223,1.15,0.1636036794698066,10.86328125,9.55,0.13751636125654443,24,33.0,0.2727272727272727,0,40.0,1.0,0.0,121.21,1.0
113_1600_0-11_55893536121673,461.13480320165604,399.35,0.15471341730726434,0.8535046257908578,1.06,0.19480695680107754,14.979492187499998,12.79,0.17118781763096164,112,144.0,0.2222222222222222,0,152.0,1.0,0.0,105.56,1.0
113_1600_320-11_55893536121673,418.6481206231336,375.78,0.11407770669842361,0.9494342552327112,1.09,0.12895939886907237,11.77587890625,9.79,0.20284769216036783,112,129.0,0.13178294573643412,0,88.0,1.0,0.0,68.22,1.0
113_1600_640-11_55893536121673,402.46231777775466,409.62,0.01747395689235228,0.8721346029114972,1.03,0.15326737581408037,14.433593750000002,12.24,0.1792151756535949,39,45.0,0.13333333333333333,0,40.0,1.0,0.0,88.89,1.0
113_1920_0-6_64638783269962,782.9517276641333,390.95,1.0026901845866052,0.8967206400574612,1.05,0.14598034280241792,13.583559782608695,11.44,0.1873741068713895,67,80.0,0.1625,8,48.0,0.8333333333333334,11.940298507462686,60.0,0.8009950248756219
113_1920_320-6_64638783269962,787.7502509988778,381.27,1.0661217798381144,0.8439755215531393,1.08,0.21854118374709333,12.965353260869566,10.93,0.18621713274195487,66,82.0,0.1951219512195122,16,92.0,0.8260869565217391,24.242424242424242,112.2,0.7839356128126183
113_1920_640-6_64638783269962,859.4363905847359,402.46,1.1354579103134124,0.5172538172768114,0.71,0.2714734967932233,11.508152173913043,9.02,0.27584835630965004,15,19.0,0.21052631578947367,0,8.0,1.0,0.0,42.11,1.0
113_320_0-11_55893536121673,470.9377981720299,410.63,0.1468665177216226,0.9746280702761462,1.18,0.17404400824055405,14.38037109375,12.25,0.1739078443877551,115,140.0,0.17857142857142858,0,140.0,1.0,0.0,100.0,1.0
