method,precision,recall,f1-score,map50,map50-95,tp,fp,fn,segmentation_time
148_3-11_55893536121673,0.9714285714285714,0.14847161572052403,0.2575757575757576,0.17662337662337663,0.08753246753246753,34,1,195,13.970490217208862
149_10-11_55893536121673,0.8529411764705882,0.29292929292929293,0.43609022556390975,0.23262032085561496,0.10668449197860963,29,5,70,15.309701442718506
149_12-11_55893536121673,0.9714285714285714,0.3953488372093023,0.5619834710743802,0.35324675324675325,0.17818181818181816,34,1,52,16.383567571640015
149_15-11_55893536121673,0.9166666666666666,0.4230769230769231,0.5789473684210527,0.41666666666666663,0.12878787878787878,11,1,15,17.01749324798584
149_20-6_64638783269962,0.9285714285714286,0.7222222222222222,0.8125000000000001,0.6753246753246753,0.2616883116883117,13,1,5,7.959083795547485
150_2-16_245824983299933,0.85,0.04843304843304843,0.09164420485175201,0.07727272727272727,0.031818181818181815,17,3,334,8.897831439971924
150_5-16_245824983299933,0.6,0.06666666666666667,0.12000000000000001,0.05454545454545454,0.015454545454545453,12,8,168,9.605178356170654
150_7-16_245824983299933,0.8,0.05333333333333334,0.1,0.07272727272727274,0.02787878787878788,12,3,213,10.900411128997805
151_4-11_016700066800267,0.8571428571428571,0.11180124223602485,0.1978021978021978,0.15584415584415584,0.04415584415584416,18,3,143,11.982037782669067
152_3-16_245824983299933,0.6428571428571429,0.027950310559006212,0.053571428571428575,0.05844155844155845,0.015584415584415586,9,5,313,12.946871995925903
152_5-16_245824983299933,0.5,0.04316546762589928,0.0794701986754967,0.045454545454545456,0.009848484848484848,6,6,133,14.123568773269652
152_9-11_016700066800267,0.7,0.2,0.3111111111111111,0.1909090909090909,0.04454545454545455,21,9,84,15.112885236740112
153_1-16_245824983299933,0.9166666666666666,0.205607476635514,0.33587786259541985,0.25,0.06325757575757575,22,2,85,15.909217834472656
153_3-16_245824983299933,0.85,0.16831683168316833,0.2809917355371901,0.15454545454545454,0.057272727272727274,17,3,84,16.822593212127686
154_4-11_016700066800267,0.7894736842105263,0.08823529411764706,0.15873015873015872,0.07177033492822966,0.02727272727272727,15,4,155,7.793726921081543
155_2-16_245824983299933,0.75,0.09523809523809523,0.16901408450704225,0.06818181818181818,0.02537878787878788,18,6,171,8.936693906784058
155_7-16_245824983299933,0.9333333333333333,0.13725490196078433,0.23931623931623935,0.1696969696969697,0.05636363636363637,14,1,88,9.795719146728516
155_8-16_245824983299933,0.95,0.18627450980392157,0.3114754098360656,0.17272727272727273,0.053636363636363635,19,1,83,10.803517818450928
156_0-16_245824983299933,0.6470588235294118,0.059782608695652176,0.10945273631840796,0.05882352941176471,0.016577540106951873,11,6,173,11.973654508590698
156_5-16_245824983299933,0.7142857142857143,0.10204081632653061,0.17857142857142858,0.12987012987012989,0.03766233766233766,10,4,88,12.9425311088562
15_1-16_245824983299933,1.0,0.015873015873015872,0.03125,0.09090909090909091,0.042424242424242434,6,0,372,14.136360883712769
15_5-16_245824983299933,0.5,0.004166666666666667,0.008264462809917356,0.045454545454545456,0.00909090909090909,1,1,239,15.089139461517334
160_3-16_245824983299933,0.0,0.0,0,0.0,0.0,0,2,495,16.048213481903076
160_6-16_245824983299933,0,0.0,0,0.0,0.0,0,0,313,17.058897018432617
161_0-16_245824983299933,0.5,0.002551020408163265,0.005076142131979695,0.045454545454545456,0.01818181818181818,1,1,391,8.01346492767334
161_2-16_245824983299933,0.5,0.0060790273556231,0.012012012012012014,0.045454545454545456,0.004545454545454545,2,2,327,8.908789873123169
161_9-11_016700066800267,0.47058823529411764,0.056338028169014086,0.10062893081761005,0.0427807486631016,0.013903743315508019,8,9,134,9.78747820854187
162_4-11_016700066800267,0.42857142857142855,0.019867549668874173,0.0379746835443038,0.03896103896103896,0.00909090909090909,3,4,148,10.798776388168337
163_0-16_245824983299933,0.375,0.009287925696594427,0.018126888217522657,0.03409090909090909,0.021590909090909088,3,5,320,11.98434352874756
163_2-16_245824983299933,0.5714285714285714,0.012121212121212121,0.023738872403560835,0.051948051948051945,0.014285714285714285,4,3,326,12.952138900756836
164_2-16_245824983299933,0.8333333333333334,0.058823529411764705,0.10989010989010989,0.07575757575757576,0.024999999999999998,10,2,160,13.942697525024414
164_6-16_245824983299933,0.25,0.011235955056179775,0.02150537634408602,0.022727272727272728,0.0022727272727272726,1,3,88,15.078492879867554
165_1-16_245824983299933,0.0,0.0,0,0.0,0.0,0,1,349,16.05803680419922
165_3-16_245824983299933,0.6666666666666666,0.006153846153846154,0.012195121951219513,0.0606060606060606,0.015151515151515148,2,1,323,16.876181840896606
165_7-16_245824983299933,0.25,0.005154639175257732,0.010101010101010102,0.022727272727272728,0.00909090909090909,1,3,193,7.96114444732666
166_4-11_016700066800267,0.0,0.0,0,0.0,0.0,0,1,396,8.926323652267456
166_5-16_245824983299933,0,0.0,0,0.0,0.0,0,0,345,9.766097784042358
166_6-16_245824983299933,0,0.0,0,0.0,0.0,0,0,329,10.916808366775513
167_5-16_245824983299933,1.0,0.003676470588235294,0.007326007326007326,0.09090909090909091,0.01818181818181818,1,0,271,11.7634437084198
167_9-11_016700066800267,0.631578947368421,0.06818181818181818,0.12307692307692308,0.057416267942583726,0.021531100478468897,12,7,164,12.948571920394896
168_7-16_245824983299933,0.8,0.04081632653061224,0.07766990291262134,0.07272727272727274,0.01818181818181818,4,1,94,14.125914812088013
168_9-11_016700066800267,0.7333333333333333,0.16923076923076924,0.275,0.13333333333333333,0.028484848484848484,11,4,54,15.087158918380736
169_0-16_245824983299933,0.8333333333333334,0.06666666666666667,0.1234567901234568,0.07575757575757576,0.022727272727272728,10,2,140,15.890642404556274
169_9-11_016700066800267,0.5769230769230769,0.3125,0.4054054054054054,0.20979020979020976,0.0534965034965035,15,11,33,16.851645469665527
170_2-16_245824983299933,0.8181818181818182,0.06896551724137931,0.127208480565371,0.0743801652892562,0.02190082644628099,18,4,243,7.923388719558716
170_6-16_245824983299933,0.6,0.041379310344827586,0.07741935483870968,0.05454545454545454,0.01,6,4,139,8.832215785980225
170_8-16_245824983299933,0.6666666666666666,0.06060606060606061,0.1111111111111111,0.0606060606060606,0.017575757575757574,10,5,155,9.726414918899536
171_0-16_245824983299933,0.8636363636363636,0.06909090909090909,0.12794612794612795,0.07851239669421488,0.026859504132231406,19,3,256,10.771278619766235
171_4-11_016700066800267,0.8181818181818182,0.08780487804878048,0.15859030837004404,0.0743801652892562,0.023966942148760332,18,4,187,11.981221675872805
172_2-16_245824983299933,0.6818181818181818,0.03865979381443299,0.07317073170731708,0.06198347107438016,0.026859504132231406,15,7,373,12.951212167739868
172_5-16_245824983299933,0.6470588235294118,0.04932735426008968,0.09166666666666665,0.05882352941176471,0.014973262032085561,11,6,212,14.119175672531128
172_6-16_245824983299933,0.46153846153846156,0.024291497975708502,0.046153846153846156,0.04195804195804196,0.011188811188811189,6,7,241,15.079164266586304
173_0-16_245824983299933,0.8571428571428571,0.0380952380952381,0.07294832826747721,0.07792207792207792,0.03051948051948052,12,2,303,16.25552535057068
173_6-16_245824983299933,0.76,0.10614525139664804,0.18627450980392157,0.13818181818181818,0.030181818181818178,19,6,160,17.070558071136475
174_5-16_245824983299933,0.7368421052631579,0.14736842105263157,0.24561403508771926,0.1339712918660287,0.039712918660287075,14,5,81,7.878137350082397
174_6-16_245824983299933,0.7647058823529411,0.1262135922330097,0.21666666666666667,0.13903743315508021,0.03368983957219251,13,4,90,8.851133108139038
175_2-16_245824983299933,0.8,0.20869565217391303,0.33103448275862074,0.21818181818181823,0.05363636363636365,24,6,91,9.601071119308472
177_1-16_245824983299933,0.8461538461538461,0.08270676691729323,0.1506849315068493,0.07692307692307693,0.025524475524475527,22,4,244,10.913967370986938
177_4-11_016700066800267,0.8,0.10457516339869281,0.18497109826589597,0.14545454545454548,0.034090909090909095,16,4,137,11.969499588012695
178_5-16_245824983299933,0.4666666666666667,0.04827586206896552,0.0875,0.04242424242424243,0.01272727272727273,7,8,138,12.97011661529541
179_9-11_016700066800267,0.8,0.32558139534883723,0.462809917355372,0.29090909090909095,0.06181818181818183,28,7,58,14.117100715637209
17_2-16_245824983299933,1.0,0.007462686567164179,0.014814814814814815,0.09090909090909091,0.04242424242424243,3,0,399,15.06385326385498
17_3-16_245824983299933,0.6,0.007425742574257425,0.014669926650366748,0.05454545454545454,0.023636363636363636,3,2,401,16.486873149871826
17_8-16_245824983299933,0,0.0,0,0.0,0.0,0,0,282,17.023530960083008
180_8-16_245824983299933,0.7666666666666667,0.12234042553191489,0.2110091743119266,0.1393939393939394,0.030303030303030304,23,7,165,7.9074671268463135
182_3-16_245824983299933,0.71875,0.05778894472361809,0.10697674418604651,0.06534090909090909,0.017897727272727277,23,9,375,8.971857786178589
182_5-16_245824983299933,0.631578947368421,0.047058823529411764,0.0875912408759124,0.057416267942583726,0.01818181818181818,12,7,243,9.705588579177856
185_1-16_245824983299933,0.6428571428571429,0.04,0.07531380753138076,0.05844155844155845,0.01883116883116883,18,10,432,10.82634949684143
185_3-16_245824983299933,0.78125,0.056179775280898875,0.10482180293501046,0.07102272727272728,0.025568181818181816,25,7,420,11.99828600883484
186_3-16_245824983299933,0.7428571428571429,0.08552631578947369,0.15339233038348082,0.06753246753246754,0.023376623376623377,26,9,278,12.956933975219728
187_0-16_245824983299933,0.9714285714285714,0.3269230769230769,0.48920863309352514,0.35324675324675325,0.13844155844155842,34,1,70,14.140245914459229
187_2-16_245824983299933,1.0,0.2892561983471074,0.44871794871794873,0.2727272727272727,0.10285714285714284,35,0,86,15.28090763092041
187_3-16_245824983299933,0.9428571428571428,0.28448275862068967,0.43708609271523174,0.2571428571428571,0.08961038961038961,33,2,83,16.27812099456787
189_7-16_245824983299933,0.7714285714285715,0.1377551020408163,0.23376623376623373,0.14025974025974028,0.03428571428571429,27,8,169,16.83218240737915
190_8-16_245824983299933,0.8529411764705882,0.1870967741935484,0.30687830687830686,0.1550802139037433,0.0446524064171123,29,5,126,7.889829635620117
190_9-11_016700066800267,0.7941176470588235,0.28421052631578947,0.4186046511627907,0.21657754010695188,0.06577540106951871,27,7,68,8.987685441970825
191_6-16_245824983299933,0.9642857142857143,0.13170731707317074,0.2317596566523605,0.17532467532467533,0.055519480519480524,27,1,178,9.61394429206848
191_8-16_245824983299933,0.6666666666666666,0.05429864253393665,0.10041841004184099,0.0606060606060606,0.017171717171717168,12,6,209,10.883063793182371
191_9-11_016700066800267,0.75,0.10975609756097561,0.19148936170212766,0.13636363636363635,0.031060606060606056,18,6,146,11.994044542312622
192_2-16_245824983299933,0.9428571428571428,0.22916666666666666,0.3687150837988826,0.2571428571428571,0.09584415584415584,33,2,111,13.000697612762451
192_5-16_245824983299933,0.8064516129032258,0.2840909090909091,0.42016806722689076,0.219941348973607,0.07448680351906158,25,6,63,14.30997920036316
192_7-16_245824983299933,0.8888888888888888,0.23076923076923078,0.366412213740458,0.2424242424242424,0.08686868686868686,24,3,80,15.092316389083862
194_2-16_245824983299933,0.8,0.041407867494824016,0.07874015748031496,0.07272727272727274,0.027636363636363636,20,5,463,16.07106852531433
194_5-16_245824983299933,0.84,0.07749077490774908,0.1418918918918919,0.07636363636363636,0.025818181818181817,21,4,250,17.240260124206543
194_9-11_016700066800267,0.7241379310344828,0.11666666666666667,0.20095693779904306,0.13166144200626959,0.02664576802507837,21,8,159,7.946554660797119
196_3-16_245824983299933,0.9428571428571428,0.102803738317757,0.1853932584269663,0.17142857142857143,0.039220779220779226,33,2,288,8.995285749435425
197_1-16_245824983299933,0.9411764705882353,0.17391304347826086,0.2935779816513761,0.1711229946524064,0.06711229946524064,32,2,152,9.850361108779907
197_4-11_016700066800267,0.8285714285714286,0.26605504587155965,0.4027777777777778,0.22597402597402597,0.09194805194805196,29,6,80,10.98810625076294
197_8-16_245824983299933,0.8846153846153846,0.19008264462809918,0.3129251700680272,0.16083916083916083,0.06363636363636363,23,3,98,11.987797021865845
197_9-11_016700066800267,0.8620689655172413,0.423728813559322,0.5681818181818181,0.3918495297805642,0.09278996865203762,25,4,34,12.951504230499268
198_2-16_245824983299933,0.6363636363636364,0.038461538461538464,0.07253886010362695,0.05785123966942149,0.01859504132231405,14,8,350,14.152415037155151
198_6-16_245824983299933,0.8636363636363636,0.08482142857142858,0.15447154471544713,0.07851239669421488,0.026446280991735537,19,3,205,15.086307764053345
198_7-16_245824983299933,0.7647058823529411,0.06103286384976526,0.11304347826086955,0.06951871657754011,0.024064171122994655,13,4,200,16.06517457962036
199_2-16_245824983299933,0.8125,0.06753246753246753,0.12470023980815347,0.07386363636363637,0.02784090909090909,26,6,359,17.28120994567871
19_3-16_245824983299933,0.7272727272727273,0.030534351145038167,0.0586080586080586,0.06611570247933884,0.021487603305785124,8,3,254,11.1318199634552
19_6-16_245824983299933,0.5,0.006024096385542169,0.011904761904761906,0.045454545454545456,0.01818181818181818,1,1,165,8.843221187591553
1_3-16_245824983299933,0.9411764705882353,0.0443213296398892,0.08465608465608467,0.0855614973262032,0.03582887700534759,16,1,345,9.739325284957886
1_4-11_016700066800267,1.0,0.025210084033613446,0.049180327868852465,0.09090909090909091,0.030303030303030297,6,0,232,10.792988777160645
1_9-11_016700066800267,0.8571428571428571,0.20689655172413793,0.33333333333333326,0.23376623376623373,0.06441558441558441,30,5,115,11.992997407913208
200_10-12_998396579369322,1.0,0.057692307692307696,0.1090909090909091,0.09090909090909091,0.030303030303030304,12,0,196,13.155840396881104
201_2-12_998396579369322,0.7714285714285715,0.29347826086956524,0.4251968503937008,0.2103896103896104,0.07584415584415585,27,8,65,14.134011507034302
201_4-12_998396579369322,0.88,0.17886178861788618,0.2972972972972973,0.16,0.06,22,3,101,15.079476833343506
202_11-11_008017103153394,0.7391304347826086,0.09550561797752809,0.1691542288557214,0.06719367588932806,0.0233201581027668,17,6,161,16.062171936035156
202_3-12_998396579369322,0.88,0.11578947368421053,0.20465116279069767,0.16,0.07163636363636364,22,3,168,16.86528468132019
203_8-12_998396579369322,0.8529411764705882,0.16666666666666666,0.27884615384615385,0.1550802139037433,0.0606951871657754,29,5,145,7.927377223968506
203_9-12_998396579369322,0.9393939393939394,0.1901840490797546,0.3163265306122449,0.17079889807162535,0.05399449035812672,31,2,132,8.983955383300781
204_10-12_998396579369322,0.9230769230769231,0.20168067226890757,0.3310344827586207,0.2517482517482517,0.06398601398601397,24,2,95,9.69671630859375
204_2-12_998396579369322,0.9166666666666666,0.15827338129496402,0.26993865030674846,0.16666666666666666,0.048863636363636366,22,2,117,10.811190128326416
204_6-12_998396579369322,0.8181818181818182,0.15517241379310345,0.26086956521739135,0.1487603305785124,0.031818181818181815,18,4,98,11.978723049163818
204_8-12_998396579369322,0.7619047619047619,0.128,0.21917808219178084,0.13852813852813853,0.0316017316017316,16,5,109,12.951260566711426
205_10-12_998396579369322,0.9,0.13705583756345177,0.23788546255506607,0.16363636363636364,0.04909090909090909,27,3,170,13.965105295181274
205_2-12_998396579369322,0.84,0.14383561643835616,0.24561403508771928,0.1527272727272727,0.052000000000000005,21,4,125,15.28841233253479
205_3-12_998396579369322,0.7777777777777778,0.14189189189189189,0.24,0.1414141414141414,0.04747474747474747,21,6,127,16.251110792160034
205_9-12_998396579369322,0.8571428571428571,0.1437125748502994,0.24615384615384617,0.15584415584415584,0.0512987012987013,24,4,143,16.87303638458252
206_7-12_998396579369322,0.7142857142857143,0.08298755186721991,0.1486988847583643,0.06493506493506494,0.02077922077922078,20,8,221,7.92082667350769
207_1-12_998396579369322,0.6666666666666666,0.06060606060606061,0.1111111111111111,0.0606060606060606,0.01818181818181818,16,8,248,8.993244409561157
207_4-12_998396579369322,0.5384615384615384,0.053231939163498096,0.09688581314878893,0.04895104895104895,0.015034965034965033,14,12,249,9.772153854370115
207_7-12_998396579369322,0.6818181818181818,0.05813953488372093,0.10714285714285715,0.06198347107438016,0.023553719008264463,15,7,243,10.875097274780272
208_0-12_998396579369322,0.9230769230769231,0.11764705882352941,0.20869565217391303,0.16783216783216784,0.04790209790209791,24,2,180,12.033423900604248
209_1-12_998396579369322,0.9354838709677419,0.19205298013245034,0.3186813186813187,0.17008797653958943,0.06422287390029324,29,2,122,12.969890594482422
209_5-11_008017103153394,0.7777777777777778,0.1875,0.302158273381295,0.1414141414141414,0.03097643097643098,21,6,91,14.128708124160768
209_6-12_998396579369322,0.9393939393939394,0.1901840490797546,0.3163265306122449,0.17079889807162535,0.0741046831955923,31,2,132,15.105419397354126
209_7-12_998396579369322,0.9354838709677419,0.2196969696969697,0.3558282208588957,0.25513196480938416,0.08592375366568915,29,2,103,16.280385971069336
20_1-16_245824983299933,0.9523809523809523,0.05361930294906166,0.10152284263959391,0.08658008658008658,0.030735930735930738,20,1,353,17.40082550048828
20_6-16_245824983299933,0.6875,0.06077348066298342,0.1116751269035533,0.0625,0.028409090909090905,11,5,170,7.933995962142944
20_9-11_016700066800267,0.8235294117647058,0.22580645161290322,0.35443037974683544,0.22459893048128343,0.05668449197860963,28,6,96,9.002082347869873
210_1-12_998396579369322,0.8888888888888888,0.10619469026548672,0.18972332015810278,0.1616161616161616,0.038383838383838374,24,3,202,9.783119440078735
210_2-12_998396579369322,0.7941176470588235,0.1232876712328767,0.2134387351778656,0.1443850267379679,0.04839572192513368,27,7,192,10.889275550842283
210_3-12_998396579369322,0.8620689655172413,0.10330578512396695,0.1845018450184502,0.1567398119122257,0.03510971786833856,25,4,217,11.967007398605348
210_7-12_998396579369322,0.8,0.08928571428571429,0.1606425702811245,0.07272727272727274,0.02509090909090909,20,5,204,12.968071937561035
210_9-12_998396579369322,0.8421052631578947,0.06722689075630252,0.1245136186770428,0.07655502392344497,0.03349282296650717,16,3,222,14.098854064941406
211_0-12_998396579369322,0.9142857142857143,0.14814814814814814,0.25498007968127484,0.16623376623376623,0.05532467532467532,32,3,184,15.122565031051636
212_10-12_998396579369322,0.8823529411764706,0.3191489361702128,0.46875,0.32085561497326204,0.11283422459893049,30,4,64,16.265326976776123
212_2-12_998396579369322,0.9666666666666667,0.26605504587155965,0.41726618705035967,0.2636363636363636,0.0993939393939394,29,1,80,17.245393753051758
213_5-11_008017103153394,0.6896551724137931,0.24691358024691357,0.36363636363636365,0.18808777429467086,0.05047021943573667,20,9,61,8.187666893005371
215_10-12_998396579369322,0.9714285714285714,0.2361111111111111,0.37988826815642457,0.2649350649350649,0.08831168831168831,34,1,110,9.118237018585203
215_11-11_008017103153394,0.8095238095238095,0.1297709923664122,0.22368421052631576,0.1471861471861472,0.03246753246753247,17,4,114,9.978785514831545
215_3-12_998396579369322,0.9428571428571428,0.21428571428571427,0.3492063492063492,0.2571428571428571,0.09012987012987013,33,2,121,10.994022607803345
215_4-12_998396579369322,0.9375,0.17857142857142858,0.30000000000000004,0.17045454545454544,0.06335227272727272,30,2,138,11.826780557632446
215_7-12_998396579369322,0.9047619047619048,0.10052910052910052,0.18095238095238092,0.1645021645021645,0.03766233766233766,19,2,170,12.928888082504272
216_0-12_998396579369322,0.8571428571428571,0.17543859649122806,0.2912621359223301,0.15584415584415584,0.060519480519480515,30,5,141,14.164121866226196
216_11-11_008017103153394,0.6571428571428571,0.21296296296296297,0.3216783216783217,0.17922077922077922,0.04207792207792208,23,12,85,15.6936514377594
216_2-12_998396579369322,0.8518518518518519,0.1329479768786127,0.22999999999999998,0.15488215488215487,0.04343434343434343,23,4,150,16.052204132080078
216_3-12_998396579369322,0.896551724137931,0.1566265060240964,0.2666666666666667,0.16300940438871472,0.053605015673981196,26,3,140,17.05003523826599
217_5-11_008017103153394,0.7142857142857143,0.2127659574468085,0.32786885245901637,0.1948051948051948,0.05129870129870129,20,8,74,7.848185539245605
218_4-12_998396579369322,0.8928571428571429,0.1388888888888889,0.2403846153846154,0.16233766233766234,0.054220779220779225,25,3,155,8.91811203956604
218_5-11_008017103153394,0.8275862068965517,0.15,0.25396825396825395,0.15047021943573669,0.03793103448275862,24,5,136,9.584774255752563
218_6-12_998396579369322,0.9142857142857143,0.18181818181818182,0.3033175355450237,0.16623376623376623,0.07298701298701298,32,3,144,10.926316499710085
218_7-12_998396579369322,0.9142857142857143,0.18285714285714286,0.30476190476190473,0.16623376623376623,0.06363636363636363,32,3,143,11.77544903755188
218_9-12_998396579369322,0.8857142857142857,0.17613636363636365,0.2938388625592417,0.16103896103896104,0.06571428571428571,31,4,145,12.951816320419312
219_0-12_998396579369322,0.8285714285714286,0.1324200913242009,0.22834645669291334,0.15064935064935067,0.059740259740259746,29,6,190,14.150903940200806
219_4-12_998396579369322,0.9032258064516129,0.12962962962962962,0.22672064777327933,0.16422287390029325,0.06656891495601172,28,3,188,15.080313920974731
21_6-16_245824983299933,0.8888888888888888,0.11851851851851852,0.20915032679738563,0.1616161616161616,0.05151515151515153,16,2,119,16.230764627456665
21_7-16_245824983299933,0.8421052631578947,0.12121212121212122,0.2119205298013245,0.15311004784688995,0.04066985645933015,16,3,116,17.629610538482666
220_7-12_998396579369322,0.9142857142857143,0.2909090909090909,0.4413793103448276,0.24935064935064935,0.0812987012987013,32,3,78,7.991001844406128
221_10-12_998396579369322,0.7241379310344828,0.09722222222222222,0.17142857142857143,0.06583072100313479,0.0225705329153605,21,8,195,8.886299133300781
221_2-12_998396579369322,0.875,0.08171206225680934,0.1494661921708185,0.07954545454545454,0.034848484848484844,21,3,236,9.865747690200806
221_5-11_008017103153394,0.7272727272727273,0.07920792079207921,0.14285714285714288,0.06611570247933884,0.019834710743801654,16,6,186,10.94236445426941
221_8-12_998396579369322,0.8095238095238095,0.07555555555555556,0.13821138211382114,0.0735930735930736,0.01948051948051948,17,4,208,11.989116907119753
221_9-12_998396579369322,0.9473684210526315,0.07058823529411765,0.13138686131386862,0.08612440191387559,0.028229665071770334,18,1,237,12.949259042739868
222_5-11_008017103153394,0.6923076923076923,0.14754098360655737,0.24324324324324326,0.12587412587412586,0.026223776223776224,18,8,104,14.14564847946167
223_3-12_998396579369322,0.8709677419354839,0.125,0.21862348178137653,0.15835777126099707,0.05454545454545454,27,4,189,15.48141622543335
223_5-11_008017103153394,0.75,0.10588235294117647,0.18556701030927836,0.13636363636363635,0.028030303030303027,18,6,152,16.267685890197754
224_4-12_998396579369322,0.8421052631578947,0.05405405405405406,0.1015873015873016,0.07655502392344497,0.028708133971291867,16,3,280,17.212684154510498
225_0-12_998396579369322,0.7692307692307693,0.07662835249042145,0.13937282229965156,0.06993006993006994,0.023776223776223775,20,6,241,7.987311840057373
225_11-11_008017103153394,1.0,0.055793991416309016,0.10569105691056911,0.09090909090909091,0.01818181818181818,13,0,220,9.083853483200071
225_7-12_998396579369322,0.8,0.05925925925925926,0.11034482758620691,0.07272727272727274,0.02590909090909091,16,4,254,9.800987005233765
225_9-12_998396579369322,0.6857142857142857,0.100418410041841,0.1751824817518248,0.12467532467532468,0.02935064935064935,24,11,215,10.83283019065857
226_11-11_008017103153394,0.7352941176470589,0.22522522522522523,0.3448275862068966,0.2005347593582888,0.052406417112299465,25,9,86,11.973053693771362
226_2-12_998396579369322,0.8571428571428571,0.22058823529411764,0.3508771929824561,0.23376623376623373,0.0748051948051948,30,5,106,12.966753959655762
227_4-12_998396579369322,0.8148148148148148,0.1476510067114094,0.25,0.14814814814814814,0.03602693602693603,22,5,127,14.121481657028198
227_8-12_998396579369322,0.7222222222222222,0.07692307692307693,0.13903743315508021,0.06565656565656565,0.022727272727272728,13,5,156,15.074137687683104
228_2-12_998396579369322,0.85,0.08133971291866028,0.148471615720524,0.07727272727272727,0.03272727272727273,17,3,192,16.270739793777466
228_8-12_998396579369322,0.8,0.0730593607305936,0.13389121338912133,0.07272727272727274,0.025,16,4,203,17.236841917037964
22_9-11_016700066800267,0.8857142857142857,0.1949685534591195,0.3195876288659794,0.16103896103896104,0.0574025974025974,31,4,128,8.140561580657959
230_5-11_008017103153394,0.9142857142857143,0.1893491124260355,0.3137254901960784,0.16623376623376623,0.05012987012987012,32,3,137,8.9473135471344
230_8-12_998396579369322,1.0,0.1643192488262911,0.28225806451612906,0.18181818181818182,0.061818181818181814,35,0,178,9.763167142868042
231_0-12_998396579369322,0.8571428571428571,0.13953488372093023,0.24,0.15584415584415584,0.06363636363636363,30,5,185,10.880798101425173
231_3-12_998396579369322,0.9714285714285714,0.1471861471861472,0.2556390977443609,0.17662337662337663,0.06753246753246753,34,1,197,11.980217933654783
231_6-12_998396579369322,0.8,0.1320754716981132,0.22672064777327935,0.14545454545454548,0.04077922077922078,28,7,184,12.96606707572937
232_10-12_998396579369322,0.8,0.11764705882352941,0.20512820512820512,0.14545454545454548,0.05636363636363637,28,7,210,14.32982587814331
232_7-12_998396579369322,0.9142857142857143,0.14414414414414414,0.2490272373540856,0.16623376623376623,0.06493506493506493,32,3,190,15.28023648262024
232_8-12_998396579369322,0.8,0.11914893617021277,0.20740740740740743,0.14545454545454548,0.04831168831168832,28,7,207,16.262226343154907
234_11-11_008017103153394,0.8095238095238095,0.5666666666666667,0.6666666666666666,0.4415584415584416,0.10086580086580085,17,4,13,17.205087900161743
235_7-12_998396579369322,0.9142857142857143,0.32653061224489793,0.4812030075187969,0.33246753246753247,0.13324675324675325,32,3,66,7.941212892532349
236_11-11_008017103153394,0.8857142857142857,0.18128654970760233,0.30097087378640774,0.16103896103896104,0.043116883116883116,31,4,140,8.985627174377441
236_7-12_998396579369322,0.8235294117647058,0.13270142180094788,0.22857142857142856,0.1497326203208556,0.04037433155080214,28,6,183,9.775478839874268
237_6-12_998396579369322,0.9411764705882353,0.16161616161616163,0.2758620689655173,0.1711229946524064,0.05561497326203209,32,2,166,10.877792835235596
238_1-12_998396579369322,0.9375,0.2727272727272727,0.4225352112676056,0.2556818181818182,0.09630681818181817,30,2,80,11.967092752456663
238_8-12_998396579369322,0.8857142857142857,0.22794117647058823,0.3625730994152046,0.24155844155844156,0.09116883116883116,31,4,105,12.97211527824402
239_1-12_998396579369322,0.9310344827586207,0.09152542372881356,0.16666666666666666,0.08463949843260188,0.031347962382445145,27,2,268,14.105986833572388
239_11-11_008017103153394,0.9090909090909091,0.13333333333333333,0.2325581395348837,0.1652892561983471,0.046280991735537194,30,3,195,15.091410160064695
239_5-11_008017103153394,0.8214285714285714,0.09090909090909091,0.16370106761565836,0.07467532467532467,0.02987012987012987,23,5,230,16.266672372817993
23_5-16_245824983299933,0.6428571428571429,0.04455445544554455,0.08333333333333333,0.05844155844155845,0.026623376623376625,9,5,193,17.203539848327637
240_11-11_008017103153394,0.7741935483870968,0.18181818181818182,0.294478527607362,0.1407624633431085,0.03519061583577713,24,7,108,7.979597568511963
240_4-12_998396579369322,0.7714285714285715,0.15083798882681565,0.25233644859813087,0.14025974025974028,0.04727272727272728,27,8,152,9.105767250061035
241_0-12_998396579369322,0.7714285714285715,0.14754098360655737,0.2477064220183486,0.14025974025974028,0.0425974025974026,27,8,156,9.85122299194336
241_10-12_998396579369322,0.9428571428571428,0.16923076923076924,0.2869565217391304,0.17142857142857143,0.050909090909090904,33,2,162,10.97171688079834
241_11-11_008017103153394,0.8285714285714286,0.18012422360248448,0.2959183673469388,0.15064935064935067,0.04155844155844156,29,6,132,11.96648621559143
241_5-11_008017103153394,0.8285714285714286,0.1638418079096045,0.2735849056603773,0.15064935064935067,0.031948051948051955,29,6,148,13.758801221847534
241_7-12_998396579369322,0.8285714285714286,0.14646464646464646,0.24892703862660945,0.15064935064935067,0.04753246753246754,29,6,169,14.14447021484375
241_8-12_998396579369322,0.8857142857142857,0.15422885572139303,0.2627118644067796,0.16103896103896104,0.050909090909090904,31,4,170,15.473121881484984
242_0-12_998396579369322,0.7647058823529411,0.1368421052631579,0.23214285714285718,0.13903743315508021,0.0339572192513369,26,8,164,16.28347635269165
242_4-12_998396579369322,0.7714285714285715,0.13170731707317074,0.225,0.14025974025974028,0.0451948051948052,27,8,178,17.23778510093689
